172.26.36.165;TOP5000_TO_Node_B_13X551_TOP;10.60.62.113;30;1/1/5;96;IES;Up;Up;10.60.62.112
172.26.36.164;TO_SALTO_AV_MEXICO_13649_1/1/1;172.27.109.49;30;1/5/7;N/A;Network;Up;Up;172.27.109.48
172.26.36.164;TO_SALTO_II_LR_13069_1/2/8;172.27.107.246;30;1/2/8;N/A;Network;Up;Up;172.27.107.244
172.26.36.165;TOP5000_TO_eNode_B_13L551_TOP;10.52.104.65;30;1/1/7;90;IES;Up;Up;10.52.104.64
172.26.36.164;TO_SARM_WALMART_CRP_33i262_1/1/1;172.27.109.153;30;1/2/7;N/A;Network;Up;Up;172.27.109.152
172.26.36.165;TOP5000_TO_eNode_B_13_551_TOP;10.60.3.189;30;1/1/5;95;IES;Up;Up;10.60.3.188
172.26.36.164;TO_VENEZUELA_EFCO_33i415_1/1/5;172.27.135.229;30;1/4/8;N/A;Network;Up;Down;172.27.135.228
172.26.36.165;TO_SAR8_CORP_SLT_B_CABALL_1/1/7;172.27.109.26;30;1/1/1;N/A;Network;Up;Up;172.27.109.24
172.26.36.164;TO_VESP_N_EL_GUANACO_13330_1/1/1;172.27.109.177;30;1/5/8;N/A;Network;Up;Up;172.27.109.176
172.26.36.165;system;172.26.36.165;32;system;N/A;Network;Up;Up;172.26.36.165
172.26.36.164;system;172.26.36.164;32;system;N/A;Network;Up;Up;172.26.36.164
172.26.36.166;BC_13L885_loopback;10.55.3.94;32;loopback;N/A;Network;Up;Up;10.55.3.94
172.26.36.166;TOP5000_TO_Node_B_13885_TOP;10.60.9.253;30;1/1/5;95;IES;Up;Up;10.60.9.252
172.26.36.166;TOP5000_TO_eNode_B_13L885_TOP;10.52.33.117;30;1/1/7;90;IES;Up;Up;10.52.33.116
172.26.36.166;TO_MPR_1_MNGT_13885-13558;172.26.83.85;30;1/1/1;900;Network;Up;Up;172.26.83.84
172.26.36.166;TO_SUECIA_13558_1/1/2;172.27.253.90;30;1/1/1;1000;Network;Up;Up;172.27.253.88
172.26.36.166;system;172.26.36.166;32;system;N/A;Network;Up;Up;172.26.36.166
172.26.36.93;BC_13321_loopback;10.55.2.93;32;loopback;N/A;Network;Up;Up;10.55.2.93
172.26.36.93;TOP5000_TO_NodeB_2G_13_321_TOP;10.60.56.221;30;1/1/10;96;IES;Up;Up;10.60.56.220
172.26.36.93;TOP5000_TO_eNode_B_13L321_TOP;10.52.21.113;30;1/1/4;90;IES;Up;Down;10.52.21.112
172.26.36.167;BC_13_523_loopback;10.55.9.16;32;loopback;N/A;Network;Up;Up;10.55.9.16
172.26.36.93;TOP5000_TO_eNode_B_13W321_TOP;10.60.35.77;30;1/1/9;95;IES;Up;Up;10.60.35.76
172.26.36.167;TOP5000_TO_NodeB_13X523_TOP;10.60.55.233;30;1/1/5;96;IES;Up;Up;10.60.55.232
172.26.36.93;TO_CAM_SOL_BARNECHEA_23236_1/1/1;172.27.253.105;30;1/1/2;1000;Network;Up;Up;172.27.253.104
172.26.36.93;TO_CERRO_18_13653_1/1/8;172.27.252.201;30;1/1/3;1000;Network;Up;Up;172.27.252.200
172.26.36.167;TOP5000_TO_eNode_B_13L523_TOP;10.52.104.61;30;1/1/7;90;IES;Up;Up;10.52.104.60
172.26.36.168;BC_13L329_loopback;10.55.9.37;32;loopback;N/A;Network;Up;Up;10.55.9.37
172.26.36.93;TO_CSR_CO_18_13653_1/4/8;172.27.253.142;30;1/1/1;1000;Network;Up;Up;172.27.253.140
172.26.36.167;TOP5000_TO_eNode_B_13_523_TOP;10.60.3.193;30;1/1/5;95;IES;Up;Up;10.60.3.192
172.26.36.168;TOP5000_TO_eNode_B_13L329_TOP;10.52.104.145;30;1/1/6;90;IES;Up;Up;10.52.104.144
172.26.36.167;TO_SAR8_EL_SALTO_B_CABALLE_1/3/7;172.27.109.30;30;1/1/1;N/A;Network;Up;Up;172.27.109.28
172.26.36.93;TO_MPR-A_MNGT_13321-13653;172.26.83.117;30;1/1/1;900;Network;Up;Up;172.26.83.116
172.26.36.168;TO_CSR_CO_18_13653_1/1/4;172.27.253.66;30;1/1/1;1000;Network;Up;Up;172.27.253.64
172.26.36.167;system;172.26.36.167;32;system;N/A;Network;Up;Up;172.26.36.167
172.26.36.93;TO_MPR-A_MNGT_23236-13321;172.26.83.121;30;1/1/2;900;Network;Up;Up;172.26.83.120
172.26.36.168;TO_MPR-B_MNGT_13329_13653;172.26.82.69;30;1/1/1;900;Network;Up;Up;172.26.82.68
172.26.36.93;TO_MPR_13_321-13_653_MNGT;172.26.82.233;30;1/1/3;900;Network;Up;Up;172.26.82.232
172.26.36.168;system;172.26.36.168;32;system;N/A;Network;Up;Up;172.26.36.168
172.26.36.93;system;172.26.36.93;32;system;N/A;Network;Up;Up;172.26.36.93
172.26.36.169;BC_13L270_loopback;10.55.9.3;32;loopback;N/A;Network;Up;Up;10.55.9.3
172.26.36.169;TOP5000_TO_eNode_B_13L270_TOP;10.52.104.9;30;1/1/7;90;IES;Up;Up;10.52.104.8
172.26.36.169;TO_CSR_CO_18_13653_1/1/3;172.27.253.102;30;1/1/1;1000;Network;Up;Up;172.27.253.100
172.26.36.169;TO_MPR-A_MNGT_13653-13270;172.26.83.109;30;1/1/1;900;Network;Up;Up;172.26.83.108
172.26.36.169;system;172.26.36.169;32;system;N/A;Network;Up;Up;172.26.36.169
172.26.36.17;BC_13739_loopback;10.55.4.41;32;loopback;N/A;Network;Up;Up;10.55.4.41
172.26.36.17;TOP5000_TO_Node_B_33pX213_TOP;10.60.37.69;30;1/1/2;95;IES;Up;Up;10.60.37.68
172.26.36.17;TOP5000_TO_eNodeB_33pL213_TOP;10.52.46.129;30;1/1/7;91;IES;Up;Up;10.52.46.128
172.26.36.17;TOP5000_TO_eNode_B_13L739_TOP;10.52.44.161;30;1/1/3;90;IES;Up;Up;10.52.44.160
172.26.36.17;TO_EST_CENTRAL_MR_B_13H003_1/1/3;172.27.12.57;30;1/1/6;N/A;Network;Up;Up;172.27.12.56
172.26.36.17;TO_UNIMARC_J_M_CARO_23080_1/1/2;172.27.12.66;30;1/1/5;N/A;Network;Up;Up;172.27.12.64
172.26.36.17;system;172.26.36.17;32;system;N/A;Network;Up;Up;172.26.36.17
172.26.36.170;BC_13L705_loopback;10.55.3.48;32;loopback;N/A;Network;Up;Up;10.55.3.48
172.26.36.170;TOP5000_TO_eNode_B_13L705_TOP;10.52.32.189;30;1/1/7;90;IES;Up;Up;10.52.32.188
172.26.36.170;TO_PASEO_BULNES_13140_1/1/2;172.27.109.122;30;1/1/1;N/A;Network;Up;Up;172.27.109.120
172.26.36.170;TO_SAR8_S_ROSA_CORP_MR_B_1/6/7;172.27.109.125;30;1/1/2;N/A;Network;Up;Up;172.27.109.124
172.26.36.170;system;172.26.36.170;32;system;N/A;Network;Up;Up;172.26.36.170
172.26.36.171;BC_13140_loopback;10.55.3.85;32;loopback;N/A;Network;Up;Up;10.55.3.85
172.26.36.171;TOP5000_TO_eNode_B_13140_TOP;10.60.2.145;30;1/1/5;95;IES;Up;Up;10.60.2.144
172.26.36.176;TO_NVA_DE_LYON_CORP_13096_1/3/7;172.27.107.202;30;1/1/1;N/A;Network;Up;Up;172.27.107.200
172.26.36.172;BC_13i019_loopback;10.55.9.36;32;loopback;N/A;Network;Up;Up;10.55.9.36
172.26.36.176;system;172.26.36.176;32;system;N/A;Network;Up;Up;172.26.36.176
172.26.36.171;TOP5000_TO_eNode_B_13L140_TOP;10.52.33.81;30;1/1/7;90;IES;Up;Up;10.52.33.80
172.26.36.172;TOP5000_TO_eNode_B_13i019_TOP;10.60.4.61;30;1/1/5;95;IES;Up;Up;10.60.4.60
172.26.36.171;TO_10_DE_JULIO_13086_1/1/2;172.27.106.222;30;1/1/1;N/A;Network;Up;Up;172.27.106.220
172.26.36.172;TO_SAR8_WTC_1/2/7;172.27.109.114;30;1/1/1;N/A;Network;Up;Up;172.27.109.112
172.26.36.171;TO_NAT_COX_TARAPACA_13705;172.27.109.121;30;1/1/2;N/A;Network;Up;Up;172.27.109.120
172.26.36.172;system;172.26.36.172;32;system;N/A;Network;Up;Up;172.26.36.172
172.26.36.171;system;172.26.36.171;32;system;N/A;Network;Up;Up;172.26.36.171
172.26.36.173;BC_23D319_loopback;10.55.3.93;32;loopback;N/A;Network;Up;Up;10.55.3.93
172.26.36.173;TOP5000_TO_eNode_B_23D319_TOP;10.60.3.221;30;1/1/5;95;IES;Up;Up;10.60.3.220
172.26.36.173;TOP5000_TO_eNode_B_23L319_TOP;10.52.33.113;30;1/1/7;90;IES;Up;Up;10.52.33.112
172.26.36.173;TO_ALCALDESA_F_13050_1/1/2;172.27.253.86;30;1/1/1;1000;Network;Up;Up;172.27.253.84
172.26.36.173;TO_MPR_B_MNGT_13050;172.26.83.77;30;1/1/1;900;Network;Up;Up;172.26.83.76
172.26.36.173;system;172.26.36.173;32;system;N/A;Network;Up;Up;172.26.36.173
172.26.36.100;BC_33I838_loopback;10.55.2.119;32;loopback;N/A;Network;Up;Up;10.55.2.119
172.26.36.100;TOP5000_TO_Enode_B_33iL838_TOP;10.52.21.217;30;1/1/3;90;IES;Up;Up;10.52.21.216
172.26.36.100;TOP5000_TO_Node_B_33IX838_TOP;10.60.48.193;30;1/1/9;95;IES;Up;Up;10.60.48.192
172.26.36.100;TO_EL_SALTO_B_CABALLERIZAS_1/4/7;172.27.109.38;30;1/1/1;N/A;Network;Up;Up;172.27.109.36
172.26.36.100;system;172.26.36.100;32;system;N/A;Network;Up;Up;172.26.36.100
172.26.36.177;BC_23D226_loopback;10.55.3.99;32;loopback;N/A;Network;Up;Up;10.55.3.99
172.26.36.177;TOP5000_TO_eNode_B_23D226_TOP;10.60.4.125;30;1/1/5;95;IES;Up;Up;10.60.4.124
172.26.36.177;TOP5000_TO_eNode_B_23N226_TOP;10.52.33.137;30;1/1/7;90;IES;Up;Up;10.52.33.136
172.26.36.177;TO_NUEVA_DE_LYON_1/4/7;172.27.109.86;30;1/1/1;N/A;Network;Up;Up;172.27.109.84
172.26.36.177;system;172.26.36.177;32;system;N/A;Network;Up;Up;172.26.36.177
172.26.36.18;BC_13D156_loopback;10.55.4.90;32;loopback;N/A;Network;Up;Up;10.55.4.90
172.26.36.18;TOP5000_TO_eNode_B_13D156_TOP;10.60.15.253;30;1/1/5;95;IES;Up;Up;10.60.15.252
172.26.36.18;TOP5000_TO_eNode_B_13K156_TOP;10.52.45.101;30;1/1/7;90;IES;Up;Up;10.52.45.100
172.26.36.192;TO_CIRCULO_UNO_13480_1/1/1;172.27.108.205;30;1/1/2;N/A;Network;Up;Up;172.27.108.204
172.26.36.18;TO_EST_CENTRAL_MR_A_13H003_1/1/4;172.27.12.70;30;1/1/1;N/A;Network;Up;Up;172.27.12.68
172.26.36.192;TO_SAR8_CORP_LOS_MILITARES_1/2/7;172.27.108.202;30;1/1/1;N/A;Network;Up;Up;172.27.108.200
172.26.36.18;TO_LO_OVALLE_CSR_13515_1/1/1;172.27.12.41;30;1/1/2;N/A;Network;Up;Up;172.27.12.40
172.26.36.192;system;172.26.36.192;32;system;N/A;Network;Up;Up;172.26.36.192
172.26.36.18;system;172.26.36.18;32;system;N/A;Network;Up;Up;172.26.36.18
172.26.36.193;BC_13L480_loopback;10.55.8.35;32;loopback;N/A;Network;Up;Up;10.55.8.35
172.26.36.193;TOP5000_TO_eNode_B_13L480_TOP;10.52.92.137;30;1/1/7;90;IES;Up;Up;10.52.92.136
172.26.36.19;BC_13L515_loopback;10.55.4.14;32;loopback;N/A;Network;Up;Up;10.55.4.14
172.26.36.193;TO_CORP_LOS_MILITARES_1/4/7;172.27.108.221;30;1/1/2;N/A;Network;Up;Up;172.27.108.220
172.26.36.19;TOP5000_TO_eNode_B_13L515_TOP;10.52.44.53;30;1/1/7;90;IES;Up;Up;10.52.44.52
172.26.36.193;TO_KENNEDY_TRANQUE_13617_1/1/2;172.27.108.206;30;1/1/1;N/A;Network;Up;Up;172.27.108.204
172.26.36.19;TO_AV_CERRILLOS_13731_1/1/1;172.27.12.73;30;1/1/2;N/A;Network;Up;Up;172.27.12.72
172.26.36.193;system;172.26.36.193;32;system;N/A;Network;Up;Up;172.26.36.193
172.26.36.19;TO_DEP_CLOTARIO_B_13156_1/1/2;172.27.12.42;30;1/1/1;N/A;Network;Up;Up;172.27.12.40
172.26.36.19;TO_N_P_SUR_CSR_33i730_1/1/1;172.27.106.205;30;1/1/6;N/A;Network;Up;Up;172.27.106.204
172.26.36.19;system;172.26.36.19;32;system;N/A;Network;Up;Up;172.26.36.19
172.26.36.194;BC_13L498_loopback;10.55.8.91;32;loopback;N/A;Network;Up;Up;10.55.8.91
172.26.36.194;TOP5000_TO_Node_B_13_498_TOP;10.60.4.5;30;1/1/6;95;IES;Up;Up;10.60.4.4
172.26.36.194;TOP5000_TO_eNode_B_13L498_TOP;10.52.93.105;30;1/1/7;90;IES;Up;Up;10.52.93.104
172.26.36.194;TO_CORP_SAR8_LOS_MILITARES_1/4/8;172.27.109.62;30;1/1/1;N/A;Network;Up;Up;172.27.109.60
172.26.36.194;system;172.26.36.194;32;system;N/A;Network;Up;Up;172.26.36.194
172.26.36.195;BC_13iX395_loopback;10.55.9.38;32;loopback;N/A;Network;Up;Up;10.55.9.38
172.26.36.195;TOP5000_TO_eNodeB_33ix225_TOP;10.60.5.13;30;1/1/6;96;IES;Up;Up;10.60.5.12
172.26.36.195;TOP5000_TO_eNode_B_13iL395_TOP;10.52.104.149;30;1/1/7;90;IES;Up;Up;10.52.104.148
172.26.36.195;TOP5000_TO_eNode_B_13iX395_TOP;10.60.4.101;30;1/1/5;95;IES;Up;Up;10.60.4.100
172.26.36.195;TOP5000_TO_eNode_B_33iL225_TOP;10.52.104.157;30;1/1/7;91;IES;Up;Up;10.52.104.156
172.26.36.195;TO_CORP_LOS_MILITARES_1/5/8;172.27.109.74;30;1/1/1;N/A;Network;Up;Up;172.27.109.72
172.26.36.195;system;172.26.36.195;32;system;N/A;Network;Up;Up;172.26.36.195
172.26.36.196;BC_23D462_loopback;10.55.8.89;32;loopback;N/A;Network;Up;Up;10.55.8.89
172.26.36.196;TOP5000_TO_eNode_B_23D462_TOP;10.60.3.21;30;1/1/5;95;IES;Up;Up;10.60.3.20
172.26.36.196;TOP5000_TO_eNode_B_23L462_TOP;10.52.93.97;30;1/1/7;90;IES;Up;Up;10.52.93.96
172.26.36.196;TO_SAR8_CORP_LOS_MILITARES_1/6/7;172.27.109.70;30;1/1/1;N/A;Network;Up;Up;172.27.109.68
172.26.36.196;system;172.26.36.196;32;system;N/A;Network;Up;Up;172.26.36.196
172.26.36.89;BC_13086_loopback;10.55.3.8;32;loopback;N/A;Network;Up;Up;10.55.3.8
172.26.36.89;TOP5000_TO_eNode_B_13D086_TOP;10.60.23.245;30;1/1/9;95;IES;Up;Up;10.60.23.244
172.26.36.89;TOP5000_TO_eNode_B_13L086_TOP;10.52.21.101;30;1/1/3;90;IES;Up;Up;10.52.21.100
172.26.36.89;TO_PASEO_BULNES_CORP_13140_1/1/1;172.27.106.221;30;1/1/2;N/A;Network;Up;Up;172.27.106.220
172.26.36.89;TO_S_ROSA_CORP_MR_A_1/6/7;172.27.109.118;30;1/1/1;N/A;Network;Up;Up;172.27.109.116
172.26.36.89;system;172.26.36.89;32;system;N/A;Network;Up;Up;172.26.36.89
172.26.36.208;BC_13iX025_loopback;10.55.8.90;32;loopback;N/A;Network;Up;Up;10.55.8.90
172.26.36.208;TOP5000_TO_eNode_B_13iX025_TOP;10.60.3.145;30;1/1/5;95;IES;Up;Up;10.60.3.144
172.26.36.20;BC_13L731_loopback;10.55.4.74;32;loopback;N/A;Network;Up;Up;10.55.4.74
172.26.36.208;TO_SARM_NODO_TABANCURA_1/1/3;172.27.108.122;30;1/1/1;N/A;Network;Up;Up;172.27.108.120
172.26.36.20;TOP5000_TO_Node_B_13W731_TOP;10.60.46.161;30;1/1/5;95;IES;Up;Up;10.60.46.160
172.26.36.208;system;172.26.36.208;32;system;N/A;Network;Up;Up;172.26.36.208
172.26.36.20;TOP5000_TO_Node_B_13X731_TOP;10.60.46.165;30;1/1/5;96;IES;Up;Up;10.60.46.164
172.26.36.20;TOP5000_TO_eNode_B_13L731_TOP;10.52.45.37;30;1/1/7;90;IES;Up;Up;10.52.45.36
172.26.36.20;TO_CAMINO_MELIPILLA_23105_1/1/1;172.27.12.77;30;1/1/2;N/A;Network;Up;Up;172.27.12.76
172.26.36.20;TO_LO_OVALLE_13515_1/1/2;172.27.12.74;30;1/1/1;N/A;Network;Up;Up;172.27.12.72
172.26.36.20;system;172.26.36.20;32;system;N/A;Network;Up;Up;172.26.36.20
172.26.36.209;BC_23i618_loopback;10.55.8.104;32;loopback;N/A;Network;Up;Up;10.55.8.104
172.26.36.209;TOP5000_TO_eNode_B_23i618_TOP;10.60.3.133;30;1/1/5;95;IES;Up;Up;10.60.3.132
172.26.36.209;TO_NODO_TABANCURA_1/5/8;172.27.108.242;30;1/1/1;N/A;Network;Up;Up;172.27.108.240
172.26.36.209;system;172.26.36.209;32;system;N/A;Network;Up;Up;172.26.36.209
172.26.36.21;BC_23105_loopback;10.55.4.57;32;loopback;N/A;Network;Up;Up;10.55.4.57
172.26.36.21;TOP5000_TO_eNode_B_23105_TOP;10.52.44.225;30;1/1/7;90;IES;Up;Up;10.52.44.224
172.26.36.21;TO_AUT_D_SOL_T_V_13728_1/1/1;172.27.12.81;30;1/1/2;N/A;Network;Up;Up;172.27.12.80
172.26.36.21;TO_AV_CERRILLOS_13731_1/1/2;172.27.12.78;30;1/1/1;N/A;Network;Up;Up;172.27.12.76
172.26.36.21;system;172.26.36.21;32;system;N/A;Network;Up;Up;172.26.36.21
172.26.36.211;TO_CARLOS_APOQ_13595_1/1/1;172.27.108.169;30;1/1/2;N/A;Network;Up;Up;172.27.108.168
172.26.36.211;TO_LAVANDU_P_ROJA_13339_1/1/2;172.27.108.162;30;1/1/1;N/A;Network;Up;Up;172.27.108.160
172.26.36.211;system;172.26.36.211;32;system;N/A;Network;Up;Up;172.26.36.211
172.26.36.210;BC_13L661_loopback;10.55.8.46;32;loopback;N/A;Network;Up;Up;10.55.8.46
172.26.36.210;TOP5000_TO_NODO_B_13i661;10.60.4.33;30;1/1/4;95;IES;Up;Up;10.60.4.32
172.26.36.210;TOP5000_TO_eNode_B_13L661_TOP;10.52.92.181;30;1/1/7;90;IES;Up;Down;10.52.92.180
172.26.36.210;TOP5000_TO_eNode_B_13iL661_TOP;10.52.22.85;30;1/1/6;91;IES;Up;Down;10.52.22.84
172.26.36.210;TO_BATA_SAN_DAMIAN_33I875_1/1/6;172.27.135.58;30;1/1/2;N/A;Network;Up;Down;172.27.135.56
172.26.36.210;TO_NODO_TABANCURA_1/6/7;172.27.108.246;30;1/1/1;N/A;Network;Up;Up;172.27.108.244
172.26.36.210;system;172.26.36.210;32;system;N/A;Network;Up;Up;172.26.36.210
172.26.36.212;BC_13L555_loopback;10.55.8.79;32;loopback;N/A;Network;Up;Up;10.55.8.79
172.26.36.212;TOP5000_TO_eNode_B_13L555_TOP;10.52.93.57;30;1/1/7;90;IES;Up;Up;10.52.93.56
172.26.36.212;TOP5000_TO_eNode_B_13X555_TOP;10.60.23.253;30;1/1/5;96;IES;Up;Up;10.60.23.252
172.26.36.212;TOP5000_TO_eNode_B_13_555_TOP;10.60.3.177;30;1/1/5;95;IES;Up;Up;10.60.3.176
172.26.36.212;TO_NODO_TABANCURA_1/6/8;172.27.108.250;30;1/1/1;N/A;Network;Up;Up;172.27.108.248
172.26.36.212;system;172.26.36.212;32;system;N/A;Network;Up;Up;172.26.36.212
172.26.36.92;BC_33iL730_loopback;10.55.2.77;32;loopback;N/A;Network;Up;Up;10.55.2.77
172.26.36.92;TOP5000_TO_eNode_B_33iL730_TOP;10.52.21.49;30;1/1/2;90;IES;Up;Up;10.52.21.48
172.26.36.92;TOP5000_TO_eNode_B_33iL736_TOP;10.52.21.53;30;1/1/3;91;IES;Up;Up;10.52.21.52
172.26.36.92;TOP5000_TO_eNode_B_33iL737_TOP;10.52.21.57;30;1/1/4;92;IES;Up;Up;10.52.21.56
172.26.36.92;TOP5000_TO_eNode_B_33iX730_TOP;10.60.28.45;30;1/1/9;95;IES;Up;Up;10.60.28.44
172.26.36.92;TOP5000_TO_eNode_B_33iX736_TOP;10.60.28.49;30;1/1/10;96;IES;Up;Up;10.60.28.48
172.26.36.92;TOP5000_TO_eNode_B_33iX737_TOP;10.60.28.53;30;1/1/11;97;IES;Up;Up;10.60.28.52
172.26.36.92;TO_LO_OVALLE_13515_1/1/6;172.27.106.206;30;1/1/1;N/A;Network;Up;Up;172.27.106.204
172.26.36.92;system;172.26.36.92;32;system;N/A;Network;Up;Up;172.26.36.92
172.26.36.217;BC_13653_loopback;Not;Not;loopback;N/A;Network;Down;Down;0.0.0.0
172.26.36.217;TO_CONDES_SN_ENRIQUE_13562_1/1/1;172.27.253.73;30;1/4/7;1000;Network;Up;Up;172.27.253.72
172.26.36.217;TO_CONDES_SN_ENRIQUE_13562_1/1/2;172.27.253.118;30;1/3/7;1000;Network;Up;Up;172.27.253.116
172.26.36.217;TO_DEHESA_RODEO_13496_1/1/2;172.27.108.142;30;1/1/7;N/A;Network;Up;Up;172.27.108.140
172.26.36.214;BC_13L562_loopback;10.55.8.40;32;loopback;N/A;Network;Up;Up;10.55.8.40
172.26.36.217;TO_MONTECASSINO_13597_1/1/2;172.27.106.174;30;1/3/8;1100;Network;Up;Up;172.27.106.172
172.26.36.214;TOP5000_TO_eNode_B_13L562_TOP;10.52.92.157;30;1/1/7;90;IES;Up;Up;10.52.92.156
172.26.36.217;TO_MPR-A_MNGT_13653-13321;172.26.83.113;30;1/4/8;900;Network;Up;Up;172.26.83.112
172.26.36.214;TO_CSR_CO_18_13653_1/3/7;172.27.253.117;30;1/1/2;1000;Network;Up;Up;172.27.253.116
172.26.36.217;TO_MPR-A_MNGT_13653-13562;172.26.82.105;30;1/4/7;900;Network;Up;Up;172.26.82.104
172.26.36.214;TO_CSR_CO_18_13653_1/4/7;172.27.253.74;30;1/1/1;1000;Network;Up;Up;172.27.253.72
172.26.36.217;TO_MPR-B_MNGT_13653-13562;172.26.82.85;30;1/3/7;900;Network;Up;Up;172.26.82.84
172.26.36.214;TO_CSR_LAS_CNDS_Q_VERDE_1/1/1;172.27.253.69;30;1/1/3;1000;Network;Up;Up;172.27.253.68
172.26.36.217;TO_MPR_13_653-13_321_MNGT;172.26.82.249;30;1/1/8;900;Network;Up;Up;172.26.82.248
172.26.36.214;TO_MPR-A_MNGT_13653-13562;172.26.82.109;30;1/1/1;900;Network;Up;Up;172.26.82.108
172.26.36.217;TO_RODEO_ESTRIBO_13321_1/1/1;172.27.253.141;30;1/4/8;1000;Network;Up;Up;172.27.253.140
172.26.36.214;TO_MPR-B_MNGT_13653-13562;172.26.82.81;30;1/1/2;900;Network;Up;Up;172.26.82.80
172.26.36.217;TO_RODEO_ESTRIBO_13321_1/1/3;172.27.252.202;30;1/1/8;1000;Network;Up;Up;172.27.252.200
172.26.36.214;TO_MPR_13562-13320_MNGT;172.26.82.77;30;1/1/3;900;Network;Up;Up;172.26.82.76
172.26.36.217;TO_SARM_CO_18_CSR_13653_1/1/1;172.27.108.17;30;1/2/7;N/A;Network;Up;Up;172.27.108.16
172.26.36.214;system;172.26.36.214;32;system;N/A;Network;Up;Up;172.26.36.214
172.26.36.217;system;172.26.36.217;32;system;N/A;Network;Up;Up;172.26.36.217
172.26.36.215;BC_13L320_loopback;10.55.8.95;32;loopback;N/A;Network;Up;Up;10.55.8.95
172.26.36.215;TOP5000_TO_NodeB_13W320_TOP;10.60.47.133;30;1/1/5;95;IES;Up;Up;10.60.47.132
172.26.36.215;TOP5000_TO_eNode_B_13L320_TOP;10.52.93.121;30;1/1/7;90;IES;Up;Up;10.52.93.120
172.26.36.215;TO_LAS_CNDS_SN_ENR_13562_1/1/3;172.27.253.70;30;1/1/1;1000;Network;Up;Up;172.27.253.68
172.26.36.215;TO_MPR-13320-13562_MNGT;172.26.82.73;30;1/1/1;900;Network;Up;Up;172.26.82.72
172.26.36.215;system;172.26.36.215;32;system;N/A;Network;Up;Up;172.26.36.215
172.26.36.213;BC_13L597_loopback;10.55.8.42;32;loopback;N/A;Network;Up;Up;10.55.8.42
172.26.36.213;TOP5000_TO_Node_B_13W597_TOP;10.60.63.89;30;1/1/5;95;IES;Up;Up;10.60.63.88
172.26.36.213;TOP5000_TO_Node_B_13X597_TOP;10.60.1.1;30;1/1/5;96;IES;Up;Up;10.60.1.0
172.26.36.213;TOP5000_TO_eNode_B_13L597_TOP;10.52.92.165;30;1/1/7;90;IES;Up;Up;10.52.92.164
172.26.36.213;TO_CERRO_18_13653_1/3/8;172.27.106.173;30;1/1/2;1100;Network;Up;Up;172.27.106.172
172.26.36.213;TO_MPR_13_597-13_275_MNGT;172.26.82.245;30;1/1/3;900;Network;Up;Up;172.26.82.244
172.26.36.213;TO_NODO_TABANCURA_1/1/5;172.27.108.254;30;1/1/1;N/A;Network;Up;Up;172.27.108.252
172.26.36.213;TO_STA_TERESITA_13275_1/1/1;172.27.106.189;30;1/1/6;N/A;Network;Up;Up;172.27.106.188
172.26.36.213;TO_STA_TERESITA_13275_1/1/2;172.27.252.198;30;1/1/3;1000;Network;Up;Up;172.27.252.196
172.26.36.213;system;172.26.36.213;32;system;N/A;Network;Up;Up;172.26.36.213
172.26.36.218;BC_33IX266_loopback;10.55.8.108;32;loopback;N/A;Network;Up;Up;10.55.8.108
172.26.36.218;TOP5000_TO_eNode_B_33D718_TOP;10.60.27.209;30;1/1/6;97;IES;Up;Up;10.60.27.208
172.26.36.218;TOP5000_TO_eNode_B_33IL266_TOP;10.52.93.173;30;1/1/7;90;IES;Up;Up;10.52.93.172
172.26.36.218;TOP5000_TO_eNode_B_33IX266_TOP;10.60.8.85;30;1/1/5;95;IES;Up;Up;10.60.8.84
172.26.36.218;TOP5000_TO_eNode_B_33K718_TOP;10.52.93.205;30;1/1/4;91;IES;Up;Up;10.52.93.204
172.26.36.218;TO_ALCALDE_DEBAL_13622_1/1/2;172.27.108.186;30;1/1/1;N/A;Network;Up;Up;172.27.108.184
172.26.36.218;TO_MONJES_CONVEN_13334_1/1/1;172.27.108.193;30;1/1/2;N/A;Network;Up;Up;172.27.108.192
172.26.36.218;system;172.26.36.218;32;system;N/A;Network;Up;Up;172.26.36.218
172.26.36.219;BC_13iX080_loopback;10.55.8.86;32;loopback;N/A;Network;Up;Up;10.55.8.86
172.26.36.219;TOP5000_TO_eNode_B_13iL080_TOP;10.52.93.85;30;1/1/7;90;IES;Up;Up;10.52.93.84
172.26.36.219;TOP5000_TO_eNode_B_13iX080_TOP;10.60.3.1;30;1/1/6;95;IES;Up;Up;10.60.3.0
172.26.36.219;TO_CL_L_CONDES_ED1_33i329_1/1/1;172.27.109.170;30;1/1/2;N/A;Network;Up;Up;172.27.109.168
172.26.36.219;TO_CL_L_CONDES_ED4_33i331_1/1/1;172.27.109.174;30;1/1/3;N/A;Network;Up;Up;172.27.109.172
172.26.36.219;TO_SARM_TABANCURA_1/1/4;172.27.109.162;30;1/1/1;N/A;Network;Up;Up;172.27.109.160
172.26.36.219;system;172.26.36.219;32;system;N/A;Network;Up;Up;172.26.36.219
172.26.36.22;BC_13728_loopback;10.55.4.38;32;loopback;N/A;Network;Up;Up;10.55.4.38
172.26.36.22;TOP5000_TO_Node_B_13W728_TOP;10.60.59.217;30;1/1/5;95;IES;Up;Up;10.60.59.216
172.26.36.22;TOP5000_TO_Node_B_13X728_TOP;10.60.59.221;30;1/1/5;97;IES;Up;Up;10.60.59.220
