172.26.35.205;boundary;ptp;BC_13021_loopba*;Up;Up
172.26.35.140;boundary;ptp;BC_13399_loopba*;Up;Up
172.26.35.202;boundary;ptp;BC_ML5027_loopb*;Up;Up
172.26.35.206;boundary;ptp;BC_13018_loopback;Up;Up
172.26.35.21;boundary;ptp;BC_13775_loopba*;Up;Up
172.26.35.208;boundary;ptp;BC_13i418_loopb*;Up;Up
172.26.35.79;boundary;ptp;BC_23501_loopba*;Up;Up
172.26.35.209;boundary;ptp;BC_13i259_loopb*;Up;Up
172.26.35.210;boundary;ptp;BC_L5023_loopba*;Up;Up
172.26.35.219;boundary;ptp;BC_13262_loopba*;Up;Up
172.26.35.213;boundary;ptp;BC_13994_loopba*;Up;Up
172.26.35.214;boundary;ptp;BC_13750_loopba*;Up;Up
172.26.35.215;boundary;ptp;BC_23866_loopba*;Up;Up
172.26.35.218;boundary;ptp;BC_13L637_loopb*;Up;Up
172.26.35.22;boundary;ptp;BC_13608_loopba*;Up;Up
172.26.35.221;boundary;ptp;BC_33iX328_loop*;Up;Up
172.26.35.222;boundary;ptp;BC_13iL159_loop*;Up;Up
172.26.35.224;boundary;ptp;BC_33iX400_loop*;Up;Up
172.26.35.26;boundary;ptp;BC_13830_loopback;Up;Up
172.26.35.223;boundary;ptp;BC_13L381_loopb*;Up;Up
172.26.35.23;boundary;ptp;BC_13545_loopba*;Up;Up
172.26.35.27;boundary;ptp;BC_13217_loopback;Up;Up
172.26.35.25;boundary;ptp;BC_13L057_loopb*;Up;Up
172.26.35.24;boundary;ptp;BC_13732_loopba*;Up;Up
172.26.35.28;boundary;ptp;BC_13058_loopba*;Up;Up
172.26.35.31;boundary;ptp;BC_13137_loopback;Up;Up
172.26.35.30;boundary;ptp;BC_13596_loopback;Up;Up
172.26.35.29;boundary;ptp;BC_13747_loopba*;Up;Up
172.26.35.34;boundary;ptp;BC_13522_loopback;Up;Up
172.26.35.92;boundary;ptp;BC_33i856_loopb*;Up;Up
172.26.35.33;boundary;ptp;BC_13953_loopba*;Up;Up
172.26.35.9;boundary;ptp;BC_13461_loopba*;Up;Up
172.26.35.36;boundary;ptp;BC_13073_loopba*;Up;Up
172.26.35.35;boundary;ptp;BC_13973_loopba*;Up;Up
172.26.35.37;boundary;ptp;BC_13757_loopba*;Up;Up
172.26.35.85;boundary;ptp;BC_33I631_loopb*;Up;Up
172.26.35.133;boundary;ptp;BC_23W354_loopb*;Down;Down
172.26.35.39;boundary;ptp;BC_13756_loopba*;Up;Up
172.26.35.38;boundary;ptp;BC_13W584_loopb*;Up;Up
172.26.35.81;boundary;ptp;BC_23D476_loopb*;Up;Up
172.26.35.40;boundary;ptp;BC_13676_loopba*;Up;Up
172.26.35.129;boundary;ptp;BC_23684_loopba*;Up;Up
172.26.35.42;boundary;ptp;BC_23067_loopba*;Up;Up
172.26.35.43;boundary;ptp;BC_13610_loopba*;Up;Up
172.26.35.131;boundary;ptp;BC_33043_loopba*;Up;Up
172.26.35.44;boundary;ptp;BC_13766_loopba*;Up;Up
172.26.35.227;boundary;ptp;BC_ML5026_loopb*;Up;Up
172.26.35.50;boundary;ptp;BC_23276_loopba*;Up;Up
172.26.35.45;boundary;ptp;BC_13W157_loopb*;Up;Up
172.26.35.132;boundary;ptp;BC_23645_loopba*;Up;Up
172.26.35.5;boundary;ptp;BC_23L119_loopb*;Up;Up
172.26.35.86;boundary;ptp;BC_23859_loopba*;Up;Up
172.26.35.46;boundary;ptp;BC_23D510_loopb*;Up;Up
172.26.35.102;boundary;ptp;BC_33334_loopba*;Up;Up
172.26.35.52;boundary;ptp;BC_23L05_loopba*;Up;Up
172.26.35.93;boundary;ptp;BC_33632_loopba*;Up;Up
172.26.35.54;boundary;ptp;BC_13W356_loopb*;Up;Up
172.26.35.143;boundary;ptp;BC_23107_loopba*;Up;Up
172.26.35.100;boundary;ptp;BC_23513_loopba*;Up;Up
172.26.35.55;boundary;ptp;BC_23678_loopba*;Up;Up
172.26.35.137;boundary;ptp;BC_13612_loopba*;Up;Up
172.26.35.77;boundary;ptp;BC_13N778_loopb*;Up;Up
172.26.35.56;boundary;ptp;BC_23D853_loopb*;Up;Up
172.26.35.57;boundary;ptp;BC_23680_loopba*;Up;Up
172.26.35.58;boundary;ptp;BC_23314_loopba*;Up;Up
172.26.35.135;boundary;ptp;BC_13631_loopba*;Up;Up
172.26.35.59;boundary;ptp;BC_23377_loopba*;Up;Up
172.26.35.82;boundary;ptp;BC_23727_loopba*;Up;Up
172.26.35.6;boundary;ptp;BC_13L188_loopb*;Up;Up
172.26.35.70;boundary;ptp;BC_23L352_loopb*;Up;Up
172.26.35.60;boundary;ptp;BC_23399_loopba*;Up;Up
172.26.35.61;boundary;ptp;BC_23D889_loopb*;Up;Up
172.26.35.62;boundary;ptp;BC_13790_loopba*;Up;Up
172.26.35.80;boundary;ptp;BC_33195_loopba*;Up;Up
172.26.35.64;boundary;ptp;BC_13694_loopba*;Up;Up
172.26.35.63;boundary;ptp;BC_13035_loopba*;Up;Up
172.26.35.65;boundary;ptp;BC_23002_loopba*;Up;Up
172.26.35.66;boundary;ptp;BC_23354_loopba*;Up;Up
172.26.35.134;boundary;ptp;BC_23266_loopba*;Up;Up
172.26.35.67;boundary;ptp;BC_13W796_loopb*;Up;Up
172.26.35.68;boundary;ptp;BC_13K801_loopb*;Up;Up
172.26.35.69;boundary;ptp;BC_23D251_loopb*;Up;Up
172.26.35.7;boundary;ptp;BC_13W080_loopb*;Up;Up
172.26.35.71;boundary;ptp;BC_13187_loopba*;Up;Up
172.26.35.73;boundary;ptp;BC_23484_loopba*;Up;Up
172.26.35.74;boundary;ptp;BC_33i586_loopb*;Up;Up
172.26.35.76;boundary;ptp;BC_23456_loopba*;Up;Up
172.26.35.8;boundary;ptp;BC_13680_loopba*;Up;Up
172.26.35.83;boundary;ptp;BC_33iL276_loop*;Up;Up
172.26.36.10;boundary;ptp;BC_13742_loopba*;Up;Up
172.26.36.11;boundary;ptp;BC_13737_loopba*;Up;Up
172.26.36.116;boundary;ptp;BC_33iX537_loop*;Up;Up
172.26.36.12;boundary;ptp;BC_13L518_loopb*;Up;Up
172.26.36.126;boundary;ptp;BC_13850_loopba*;Up;Up
172.26.36.127;boundary;ptp;BC_13161_loopba*;Up;Up
172.26.36.13;boundary;ptp;BC_13212_loopba*;Up;Up
172.26.36.147;boundary;ptp;BC_33D057_loopb*;Up;Up
172.26.36.14;boundary;ptp;BC_13841_loopba*;Up;Up
172.26.36.149;boundary;ptp;BC_33iX262_loop*;Up;Up
172.26.36.150;boundary;ptp;BC_13345_loopba*;Up;Up
172.26.36.15;boundary;ptp;BC_13697_loopba*;Up;Up
172.26.36.151;boundary;ptp;BC_13L490_loopb*;Up;Up
172.26.36.152;boundary;ptp;BC_13iX091_loop*;Up;Up
172.26.36.154;boundary;ptp;BC_13L143_loopb*;Up;Up
172.26.36.221;boundary;ptp;BC_33I795_loopb*;Up;Up
172.26.36.157;boundary;ptp;BC_13iX160_loop*;Up;Up
172.26.36.156;boundary;ptp;BC_23L236_loopb*;Up;Up
172.26.36.158;boundary;ptp;BC_13L046_loopb*;Up;Up
172.26.36.159;boundary;ptp;BC_13L452_loopb*;Up;Up
172.26.36.16;boundary;ptp;BC_23W080_loopb*;Up;Up
172.26.36.160;boundary;ptp;BC_13iD133_loop*;Up;Up
172.26.36.161;boundary;ptp;BC_13i014_loopb*;Up;Up
172.26.36.165;boundary;ptp;BC_13_551_loopb*;Up;Up
172.26.36.166;boundary;ptp;BC_13L885_loopb*;Up;Up
172.26.36.93;boundary;ptp;BC_13321_loopba*;Up;Up
172.26.36.167;boundary;ptp;BC_13_523_loopb*;Up;Up
172.26.36.168;boundary;ptp;BC_13L329_loopb*;Up;Up
172.26.36.169;boundary;ptp;BC_13L270_loopb*;Up;Up
172.26.36.17;boundary;ptp;BC_13739_loopba*;Up;Up
172.26.36.170;boundary;ptp;BC_13L705_loopb*;Up;Up
172.26.36.171;boundary;ptp;BC_13140_loopba*;Up;Up
172.26.36.172;boundary;ptp;BC_13i019_loopb*;Up;Up
172.26.36.173;boundary;ptp;BC_23D319_loopb*;Up;Up
172.26.36.100;boundary;ptp;BC_33I838_loopb*;Up;Up
172.26.36.177;boundary;ptp;BC_23D226_loopb*;Up;Up
172.26.36.18;boundary;ptp;BC_13D156_loopb*;Up;Up
172.26.36.193;boundary;ptp;BC_13L480_loopb*;Up;Up
172.26.36.19;boundary;ptp;BC_13L515_loopb*;Up;Up
172.26.36.194;boundary;ptp;BC_13L498_loopb*;Up;Up
172.26.36.195;boundary;ptp;BC_13iX395_loop*;Up;Up
172.26.36.196;boundary;ptp;BC_23D462_loopb*;Up;Up
172.26.36.89;boundary;ptp;BC_13086_loopba*;Up;Up
172.26.36.208;boundary;ptp;BC_13iX025_loop*;Up;Up
172.26.36.20;boundary;ptp;BC_13L731_loopb*;Up;Up
172.26.36.209;boundary;ptp;BC_23i618_loopb*;Up;Up
172.26.36.21;boundary;ptp;BC_23105_loopba*;Up;Up
172.26.36.210;boundary;ptp;BC_13L661_loopb*;Up;Up
172.26.36.212;boundary;ptp;BC_13L555_loopb*;Up;Up
172.26.36.92;boundary;ptp;BC_33iL730_loop*;Up;Up
172.26.36.217;boundary;ptp;;up;
172.26.36.214;boundary;ptp;BC_13L562_loopb*;Up;Up
172.26.36.215;boundary;ptp;BC_13L320_loopb*;Up;Up
172.26.36.213;boundary;ptp;BC_13L597_loopb*;Up;Up
172.26.36.218;boundary;ptp;BC_33IX266_loop*;Up;Up
172.26.36.219;boundary;ptp;BC_13iX080_loop*;Up;Up
172.26.36.22;boundary;ptp;BC_13728_loopba*;Up;Up
172.26.36.220;boundary;ptp;BC_33iL329_loop*;Up;Up
172.26.36.222;boundary;ptp;BC_33iL331_loop*;Up;Up
172.26.36.224;boundary;ptp;BC_13L034_loopb*;Up;Up
172.26.36.226;boundary;ptp;BC_33iX173_loop*;Up;Up
172.26.36.227;boundary;ptp;BC_13L907_loopb*;Up;Up
172.26.36.228;boundary;ptp;BC_13L552_loopb*;Up;Up
172.26.36.223;boundary;ptp;BC_13275_loopba*;Up;Up
172.26.36.229;boundary;ptp;BC_13L674_loopb*;Up;Up
172.26.36.23;boundary;ptp;BC_13628_loopba*;Up;Up
172.26.36.230;boundary;ptp;BC_23X522_loopb*;Up;Up
172.26.36.231;boundary;ptp;BC_33173_loopba*;Up;Up
172.26.36.233;boundary;ptp;BC_23D759_loopb*;Up;Up
172.26.36.24;boundary;ptp;BC_13W436_loopb*;Up;Up
172.26.36.245;boundary;ptp;BC_13D268_loopb*;Up;Up
172.26.36.246;boundary;ptp;BC_13i128_loopb*;Up;Up
172.26.36.247;boundary;ptp;BC_13L198_loopb*;Up;Up
172.26.36.248;boundary;ptp;BC_13_559_loopb*;Up;Up
172.26.36.250;boundary;ptp;BC_13L652_loopb*;Up;Up
172.26.36.251;boundary;ptp;BC_23308_loopba*;Up;Up
172.26.36.252;boundary;ptp;BC_13L497_loopb*;Up;Up
172.26.36.254;boundary;ptp;BC_13L659_loopb*;Up;Up
172.26.36.253;boundary;ptp;BC_13L332_loopb*;Up;Up
172.26.36.27;boundary;ptp;BC_13606_loopba*;Up;Up
172.26.36.28;boundary;ptp;BC_13716_loopba*;Up;Up
172.26.36.29;boundary;ptp;BC_13664_loopba*;Up;Up
172.26.36.30;boundary;ptp;BC_13843_loopba*;Up;Up
172.26.36.32;boundary;ptp;BC_13715_loopba*;Up;Up
172.26.36.31;boundary;ptp;BC_13582_loopba*;Up;Up
172.26.36.33;boundary;ptp;BC_13038_loopba*;Up;Up
172.26.36.34;boundary;ptp;BC_13462_loopba*;Up;Up
172.26.36.35;boundary;ptp;BC_13849_loopba*;Up;Up
172.26.36.244;boundary;ptp;BC_23062_loopba*;Up;Up
172.26.36.37;boundary;ptp;BC_13517_loopba*;Up;Up
172.26.36.101;boundary;ptp;BC_13688_loopba*;Up;Up
172.26.36.36;boundary;ptp;BC_13709_loopba*;Up;Up
172.26.36.90;boundary;ptp;BC_23719_loopba*;Up;Up
172.26.36.128;boundary;ptp;BC_33i824_loopb*;Up;Up
172.26.36.39;boundary;ptp;BC_13294_loopba*;Up;Up
172.26.36.86;boundary;ptp;BC_23D085_loopb*;Up;Up
172.26.36.38;boundary;ptp;BC_13962_loopba*;Up;Up
172.26.36.198;boundary;ptp;BC_33I931_loopb*;Up;Up
172.26.36.40;boundary;ptp;BC_13720_loopba*;Up;Up
172.26.36.41;boundary;ptp;BC_13987_loopba*;Up;Up
172.26.36.42;boundary;ptp;BC_13863_loopba*;Up;Up
172.26.36.43;boundary;ptp;BC_23023_loopba*;Up;Up
172.26.36.44;boundary;ptp;BC_13951_loopba*;Up;Up
172.26.36.45;boundary;ptp;BC_13909_loopba*;Up;Up
172.26.36.46;boundary;ptp;BC_13897_loopba*;Up;Up
172.26.36.88;boundary;ptp;BC_23799_loopba*;Up;Up
172.26.36.97;boundary;ptp;BC_23259_loopba*;Up;Up
172.26.36.47;boundary;ptp;BC_13632_loopba*;Up;Up
172.26.36.95;boundary;ptp;BC_23735_loopba*;Up;Up
172.26.36.48;boundary;ptp;BC_13541_loopba*;Up;Up
172.26.36.94;boundary;ptp;BC_23738_loopba*;Up;Up
172.26.36.87;boundary;ptp;BC_23391_loopba*;Up;Up
172.26.36.49;boundary;ptp;BC_13i150_loopb*;Up;Up
172.26.36.91;boundary;ptp;BC_33iL609_loop*;Up;Up
172.26.36.105;boundary;ptp;BC_33IL801_loop*;Up;Up
172.26.36.5;boundary;ptp;BC_13397_loopba*;Up;Up
172.26.36.59;boundary;ptp;BC_13023_loopba*;Up;Up
172.26.36.6;boundary;ptp;BC_13438_loopba*;Up;Up
172.26.36.98;boundary;ptp;BC_23351_loopba*;Up;Up
172.26.36.61;boundary;ptp;BC_13iX362_loop*;Up;Up
172.26.36.62;boundary;ptp;BC_13421_loopba*;Up;Up
172.26.36.63;boundary;ptp;BC_13L091_loopb*;Up;Up
172.26.36.65;boundary;ptp;BC_23L201_Loopb*;Up;Up
172.26.36.66;boundary;ptp;BC_23L270_loopb*;Up;Up
172.26.36.67;boundary;ptp;BC_13iX202_loop*;Up;Up
172.26.36.68;boundary;ptp;BC_13D852_loopb*;Up;Up
172.26.36.7;boundary;ptp;BC_13701_loopba*;Up;Up
172.26.36.70;boundary;ptp;BC_13W206_loopb*;Up;Up
172.26.36.73;boundary;ptp;BC_13182_loopba*;Up;Up
172.26.36.72;boundary;ptp;BC_33i327_loopb*;Up;Up
172.26.36.74;boundary;ptp;BC_23D438_loopb*;Up;Up
172.26.36.75;boundary;ptp;BC_23206_loopba*;Up;Up
172.26.36.76;boundary;ptp;BC_23D872_loopb*;Up;Up
172.26.36.77;boundary;ptp;BC_33i406_loopb*;Up;Up
172.26.36.78;boundary;ptp;BC_33D383_loopb*;Up;Up
172.26.36.79;boundary;ptp;BC_33D418_loopb*;Up;Up
172.26.36.80;boundary;ptp;BC_13iX442_loop*;Up;Up
172.26.36.8;boundary;ptp;BC_13543_loopba*;Up;Up
172.26.36.81;boundary;ptp;BC_23D436_loopb*;Up;Up
172.26.36.82;boundary;ptp;BC_13i381_loopb*;Up;Up
172.26.36.83;boundary;ptp;BC_13L521_loopb*;Up;Up
172.26.36.84;boundary;ptp;BC_13L491_loopb*;Up;Up
172.26.36.85;boundary;ptp;BC_13854_loopba*;Up;Up
172.26.36.9;boundary;ptp;BC_13L733_loopb*;Up;Up
172.26.37.10;boundary;ptp;BC_13L787_loopb*;Up;Up
172.26.37.11;boundary;ptp;BC_13791_loopba*;Up;Up
172.26.37.12;boundary;ptp;BC_13836_loopba*;Up;Up
172.26.37.123;boundary;ptp;BC_33D008_loopb*;Up;Up
172.26.37.125;boundary;ptp;BC_23311_loopba*;Up;Up
172.26.37.126;boundary;ptp;BC_23044_loopba*;Up;Up
172.26.37.127;boundary;ptp;BC_13L802_loopb*;Up;Up
172.26.37.13;boundary;ptp;BC_13783_loopba*;Up;Up
172.26.37.187;boundary;ptp;BC_23L574_loopb*;Up;Up
172.26.37.14;boundary;ptp;BC_13976_loopba*;Up;Up
172.26.37.15;boundary;ptp;BC_13871_loopba*;Up;Up
172.26.37.16;boundary;ptp;BC_13150_loopba*;Up;Up
172.26.37.17;boundary;ptp;BC_13449_loopba*;Up;Up
172.26.37.18;boundary;ptp;BC_13L509_loopb*;Up;Up
172.26.37.190;boundary;ptp;BC_13028_loopba*;Up;Up
172.26.37.189;boundary;ptp;BC_13657_loopba*;Up;Up
172.26.37.19;boundary;ptp;BC_13085_loopba*;Up;Up
172.26.37.191;boundary;ptp;BC_13L798_loopb*;Up;Up
172.26.37.20;boundary;ptp;BC_13959_loopba*;Up;Up
172.26.37.21;boundary;ptp;BC_13_842_loopb*;Up;Up
172.26.37.22;boundary;ptp;BC_13L230_loopb*;Up;Up
172.26.37.23;boundary;ptp;BC_13759_loopba*;Up;Up
172.26.35.141;boundary;ptp;BC_13_071_loopb*;Up;Up
172.26.37.24;boundary;ptp;BC_13971_loopba*;Up;Up
172.26.37.25;boundary;ptp;BC_13670_loopba*;Up;Up
172.26.37.26;boundary;ptp;BC_13120_loopba*;Up;Up
172.26.37.27;boundary;ptp;BC_13K435_loopb*;Up;Up
172.26.37.28;boundary;ptp;BC_13L041_loopb*;Up;Up
172.26.37.29;boundary;ptp;BC_13K404_loopb*;Up;Up
172.26.37.30;boundary;ptp;BC_13L832_loopb*;Up;Up
172.26.37.31;boundary;ptp;BC_13621_loopba*;Up;Up
172.26.37.32;boundary;ptp;BC_13512_loopba*;Up;Up
172.26.37.34;boundary;ptp;BC_13754_loopba*;Up;Up
172.26.37.35;boundary;ptp;BC_13730_loopba*;Up;Up
172.26.37.36;boundary;ptp;BC_13L736_loopb*;Up;Up
172.26.37.37;boundary;ptp;BC_13094_loopba*;Up;Up
172.26.37.38;boundary;ptp;BC_13869_loopba*;Up;Up
172.26.37.39;boundary;ptp;BC_13L743_loopb*;Up;Up
172.26.37.80;boundary;ptp;BC_23D687_loopb*;Up;Up
172.26.37.97;boundary;ptp;BC_13D242_loopb*;Up;Up
172.26.35.78;boundary;ptp;BC_13116_loopba*;Up;Up
172.26.37.40;boundary;ptp;BC_13i284_loopb*;Up;Up
172.26.37.101;boundary;ptp;BC_23584_loopba*;Up;Up
172.26.37.41;boundary;ptp;BC_13726_loopba*;Up;Up
172.26.37.102;boundary;ptp;BC_23642_loopba*;Up;Up
172.26.37.111;boundary;ptp;BC_23428_loopba*;Up;Up
172.26.37.45;boundary;ptp;BC_13L992_loopb*;Up;Up
172.26.37.113;boundary;ptp;BC_23640_loopba*;Up;Up
172.26.37.43;boundary;ptp;BC_13571_loopba*;Up;Up
172.26.37.46;boundary;ptp;BC_13088_loopba*;Up;Up
172.26.37.47;boundary;ptp;BC_13761_loopba*;Up;Up
172.26.37.48;boundary;ptp;BC_13060_loopba*;Up;Up
172.26.37.49;boundary;ptp;BC_13L746_loopb*;Up;Up
172.26.37.112;boundary;ptp;BC_33D060_loopb*;Up;Up
172.26.37.5;boundary;ptp;BC_13N592_loopb*;Up;Up
172.26.37.114;boundary;ptp;BC_23639_loopba*;Up;Up
172.26.37.109;boundary;ptp;BC_23069_loopba*;Up;Up
172.26.37.50;boundary;ptp;BC_13513_loopba*;Up;Up
172.26.37.51;boundary;ptp;BC_13039_loopba*;Up;Up
172.26.37.52;boundary;ptp;BC_13735_loopba*;Up;Up
172.26.37.100;boundary;ptp;BC_23498_loopba*;Up;Up
172.26.37.105;boundary;ptp;BC_13650_loopba*;Up;Up
172.26.37.53;boundary;ptp;BC_13751_loopba*;Up;Up
172.26.37.85;boundary;ptp;BC_33i855_loopb*;Up;Up
172.26.37.54;boundary;ptp;BC_13L938_loopb*;Up;Up
172.26.37.55;boundary;ptp;BC_13851_loopba*;Up;Up
172.26.37.56;boundary;ptp;BC_13729_loopba*;Up;Up
172.26.37.61;boundary;ptp;BC_13807_loopba*;Up;Up
172.26.37.62;boundary;ptp;BC_13814_loopba*;Up;Up
172.26.37.63;boundary;ptp;BC_13609_loopba*;Up;Up
172.26.37.64;boundary;ptp;BC_13810_loopba*;Up;Up
172.26.37.65;boundary;ptp;BC_13X803_loopb*;Up;Up
172.26.37.66;boundary;ptp;BC_23L235_loopb*;Up;Up
172.26.37.106;boundary;ptp;BC_13681_loopba*;Up;Up
172.26.37.110;boundary;ptp;BC_13076_loopba*;Up;Up
172.26.37.67;boundary;ptp;BC_23X086_loopb*;Up;Up
172.26.37.68;boundary;ptp;BC_23511_loopba*;Up;Up
172.26.37.69;boundary;ptp;BC_23W485_loopb*;Up;Up
172.26.37.7;boundary;ptp;BC_13L648_loopb*;Up;Up
172.26.37.70;boundary;ptp;BC_23692_loopba*;Up;Up
172.26.37.71;boundary;ptp;BC_23L478_loopb*;Up;Up
172.26.37.116;boundary;ptp;BC_13451_loopba*;Up;Up
172.26.37.72;boundary;ptp;BC_23890_loopba*;Up;Up
172.26.37.73;boundary;ptp;BC_23538_loopba*;Up;Up
172.26.37.74;boundary;ptp;BC_33iX335_loop*;Up;Up
172.26.37.75;boundary;ptp;BC_13410_loopba*;Up;Up
172.26.37.76;boundary;ptp;BC_13100_loopba*;Up;Up
172.26.37.107;boundary;ptp;BC_13450_loopba*;Up;Up
172.26.37.108;boundary;ptp;BC_13L662_loopb*;Up;Up
172.26.37.78;boundary;ptp;BC_23D544_loopb*;Up;Up
172.26.37.79;boundary;ptp;BC_23D696_loopb*;Up;Up
172.26.37.81;boundary;ptp;BC_23D293_loopb*;Up;Up
172.26.37.8;boundary;ptp;BC_13X492_loopb*;Up;Up
172.26.37.82;boundary;ptp;BC_33D041_loopb*;Up;Up
172.26.37.83;boundary;ptp;BC_23307_loopba*;Up;Up
172.26.37.84;boundary;ptp;BC_23L75_loopba*;Up;Up
172.26.37.86;boundary;ptp;BC_13811_loopba*;Up;Up
172.26.37.87;boundary;ptp;BC_23D389_loopb*;Up;Up
172.26.37.88;boundary;ptp;BC_23160_loopba*;Up;Up
172.26.37.90;boundary;ptp;BC_33183_loopba*;Up;Up
172.26.37.89;boundary;ptp;BC_13L030_loopb*;Up;Up
172.26.37.9;boundary;ptp;BC_13800_loopba*;Up;Up
172.26.37.92;boundary;ptp;BC_23D153_loopb*;Up;Up
172.26.37.91;boundary;ptp;BC_13579_loopba*;Up;Up
172.26.37.94;boundary;ptp;BC_23260_loopba*;Up;Up
172.26.37.104;boundary;ptp;BC_13_326_loopb*;Up;Up
172.26.37.103;boundary;ptp;BC_33i_062_loop*;Up;Up
172.26.37.96;boundary;ptp;BC_23419_loopba*;Up;Up
172.26.37.98;boundary;ptp;BC_13K505_loopb*;Up;Up
172.26.38.5;boundary;ptp;BC_SARM_CAMINO_*;Up;Up
172.26.38.6;boundary;ptp;BC_13TEST079_lo*;Up;Up
172.26.38.7;boundary;ptp;BC_SARM_EL_SALT*;Up;Up
172.26.39.100;boundary;ptp;BC_23L503_loopb*;Up;Up
172.26.39.10;boundary;ptp;BC_13016_loopba*;Up;Up
172.26.39.101;boundary;ptp;BC_33i166_loopb*;Up;Up
172.26.39.102;boundary;ptp;BC_33iX306_loop*;Up;Up
172.26.39.103;boundary;ptp;BC_13iX446_loop*;Up;Up
172.26.39.104;boundary;ptp;BC_23042_loopba*;Up;Up
172.26.39.105;boundary;ptp;BC_33i462_loopb*;Up;Up
172.26.39.106;boundary;ptp;BC_33IL442_loop*;Up;Up
172.26.39.107;boundary;ptp;BC_33i228_loopb*;Up;Up
172.26.39.109;boundary;ptp;BC_13i043_loopb*;Up;Up
172.26.39.108;boundary;ptp;BC_13i041_loopb*;Up;Up
172.26.39.11;boundary;ptp;BC_13130_loopba*;Up;Up
172.26.39.110;boundary;ptp;BC_13IX238_loop*;Up;Up
172.26.39.111;boundary;ptp;BC_33iX530_loop*;Up;Up
172.26.39.112;boundary;ptp;BC_13D857_loopb*;Up;Up
172.26.39.113;boundary;ptp;BC_33I417_loopb*;Up;Up
172.26.39.114;boundary;ptp;BC_23406_loopba*;Up;Up
172.26.39.115;boundary;ptp;BC_33I424_loopb*;Up;Up
172.26.39.118;boundary;ptp;BC_13iL141_loop*;Up;Up
172.26.39.120;boundary;ptp;BC_13504_loopba*;Up;Up
172.26.39.119;boundary;ptp;BC_13i344_Loopb*;Up;Up
172.26.39.12;boundary;ptp;BC_13388_loopba*;Up;Up
172.26.39.209;boundary;ptp;BC_33i463_loopb*;Up;Up
172.26.39.121;boundary;ptp;BC_13573_loopba*;Up;Up
172.26.39.123;boundary;ptp;BC_23L423_loopb*;Up;Up
172.26.39.124;boundary;ptp;BC_23D451_loopb*;Up;Up
172.26.39.125;boundary;ptp;BC_13D984_loopb*;Up;Up
172.26.39.33;boundary;ptp;BC_13_416_loopb*;Up;Up
172.26.39.127;boundary;ptp;BC_13L488_loopb*;Up;Up
172.26.39.34;boundary;ptp;BC_13655_loopba*;Up;Up
172.26.39.126;boundary;ptp;BC_13iX340_loop*;Up;Up
172.26.39.129;boundary;ptp;BC_13X021_loopb*;Up;Up
172.26.39.128;boundary;ptp;BC_23W337_loopb*;Up;Up
172.26.39.13;boundary;ptp;BC_13652_loopba*;Up;Up
172.26.39.130;boundary;ptp;BC_23L79_loopba*;Up;Up
172.26.39.132;boundary;ptp;BC_13L339_loopb*;Up;Up
172.26.39.131;boundary;ptp;BC_13595_loopba*;Up;Up
172.26.39.133;boundary;ptp;BC_13L848_loopb*;Up;Up
172.26.39.138;boundary;ptp;BC_13L895_loopb*;Up;Up
172.26.39.134;boundary;ptp;BC_13L285_loopb*;Up;Up
172.26.39.135;boundary;ptp;BC_23L225_loopb*;Up;Up
172.26.39.137;boundary;ptp;BC_13L677_loopb*;Up;Up
172.26.39.136;boundary;ptp;BC_13L653_loopb*;Up;Up
172.26.39.139;boundary;ptp;BC_13L334_loopb*;Up;Up
172.26.39.141;boundary;ptp;BC_13_442_loopb*;Up;Up
172.26.39.189;boundary;ptp;BC_33IL875_loop*;Up;Up
172.26.39.142;boundary;ptp;BC_13L454_loopb*;Up;Up
172.26.39.49;boundary;ptp;BC_33071_loopba*;Up;Up
172.26.39.143;boundary;ptp;BC_23D108_loopback;Up;Up
172.26.39.146;boundary;ptp;BC_13L996_loopb*;Up;Up
172.26.39.148;boundary;ptp;BC_13083_loopba*;Up;Up
172.26.39.147;boundary;ptp;BC_13065_loopba*;Up;Up
172.26.39.15;boundary;ptp;BC_13IX023_loop*;Up;Up
172.26.39.248;boundary;ptp;BC_13252_loopba*;Up;Up
172.26.39.151;boundary;ptp;BC_13iL089_loop*;Up;Up
172.26.39.152;boundary;ptp;BC_13D946_loopb*;Up;Up
172.26.39.85;boundary;ptp;BC_13048_loopba*;Up;Up
172.26.39.180;boundary;ptp;BC_33I797_loopb*;Up;Up
172.26.39.153;boundary;ptp;BC_13L194_loopb*;Up;Up
172.26.36.117;boundary;ptp;BC_33I865_loopb*;Up;Up
172.26.39.140;boundary;ptp;BC_23D723_loopb*;Up;Up
172.26.39.196;boundary;ptp;BC_13682_loopba*;Up;Up
172.26.39.154;boundary;ptp;BC_13169_loopba*;Up;Up
172.26.39.211;boundary;ptp;BC_23108_loopba*;Up;Up
172.26.39.155;boundary;ptp;BC_13L622_loopb*;Up;Up
172.26.39.156;boundary;ptp;BC_13L520_loopb*;Up;Up
172.26.39.157;boundary;ptp;BC_13L496_loopb*;Up;Up
172.26.39.159;boundary;ptp;BC_13284_loopba*;Up;Up
172.26.39.116;boundary;ptp;BC_13N453_loopb*;Up;Up
172.26.39.163;boundary;ptp;BC_33i320_loopb*;Up;Up
172.26.39.160;boundary;ptp;BC_13L931_loopb*;Up;Up
172.26.39.161;boundary;ptp;BC_13L343_loopb*;Up;Up
