172.26.32.2;TO_CORP_CONCERT_B_LAG-1;0.0.13.26;Secondary;0
172.26.32.2;TO_O&M_Cisco_L1_Sw_2;0.0.0.0;1;0
172.26.32.2;To_TOP_CONCERT_B;0.0.0.0;Secondary;0
172.26.32.223;system;0.0.13.26;1;0
172.26.32.247;system;0.0.13.26;1;0
172.26.32.223;TO_SARA_GUANACO_13001_1/1/4;0.0.13.26;Broadcast;0
172.26.32.2;TO_DATACENTER_LIRAY_MR_B_1/1/10;0.0.13.23;1;0
172.26.32.247;BC_33i796_loopback;0.0.13.26;Broadcast;0
172.26.32.223;BC_13920_loopback;0.0.13.26;1;0
172.26.32.247;TO_PANA_NORTE_13307_1/1/4;0.0.13.26;1;0
172.26.32.223;TO_MPR_3G-MNGT;0.0.13.26;Point;0
172.26.32.2;TO_QUILICURA_MR_B_13006_LAG-1;0.0.13.25;Secondary;0
172.26.32.224;system;0.0.13.25;1;0
172.26.32.224;TO_C_G_MAPOCHO_23346_1/1/2;0.0.13.25;Broadcast;0
172.26.32.224;BC_13970_loopback;0.0.13.25;1;0
172.26.32.224;TO_COLORADO_13524_1/1/3;0.0.13.25;Point;0
172.26.32.225;system;0.0.13.26;1;0
172.26.32.225;TO_SARM_SAR-8_B_CONCERT_1/3/8;0.0.13.26;Broadcast;0
172.26.32.225;BC_23604_loopback;0.0.13.26;1;0
172.26.32.242;system;0.0.13.26;1;0
172.26.32.242;BC_13I009_loopback;0.0.13.26;Broadcast;0
172.26.32.242;TO_PLAZA_NORTE_CORP_13537_1/3/7;0.0.13.26;1;0
172.26.32.227;system;0.0.13.26;1;0
172.26.32.227;TO_CHICUREO_LR_13014_1/1/2;0.0.13.26;Broadcast;0
172.26.32.227;BC_13423_loopback;0.0.13.26;1;0
172.26.41.4;system;0.0.13.23;1;0
172.26.41.4;TO_COLINA_NORTE_13412_1/1/2;0.0.13.23;Broadcast;0
172.26.41.4;TO_CONCERT_HR_B_13006_2/1/2;0.0.13.23;1;0
172.26.41.4;TO_DATACENTER_LIRAY_MRA_1/2/10;0.0.13.23;Point;0
172.26.41.4;TO_COLINA_CENTRO2_23134_1/1/2;0.0.13.23;1;0
172.26.41.4;TO_PTO_CRISTO_COLINA_23088_1/1/2;0.0.13.23;Point;0
172.26.32.226;system;0.0.13.26;1;0
172.26.32.226;TO_BATUCO_13302_1/1/4;0.0.13.26;Broadcast;0
172.26.32.226;TO_CERRO_LIRAY_13002_1/1/7;0.0.13.26;1;0
172.26.32.226;BC_13L919_loopback;0.0.13.26;Point;0
172.26.32.226;TO_CAC_QUEZADA_CSR_13152_1/1/1;0.0.13.26;1;0
172.26.32.44;system;0.0.13.26;1;0
172.26.32.228;system;0.0.13.26;1;0
172.26.32.44;TO_HNOS_CARRERA_23788_1/1/4;0.0.13.26;Broadcast;0
172.26.32.228;BC_13L828_loopback;0.0.13.26;Broadcast;0
172.26.32.44;BC_33i641_loopback;0.0.13.26;1;0
172.26.32.228;TO_CORP_CONCERT_MR_B_1/4/7;0.0.13.26;1;0
172.26.32.228;TO_CRUCE_LO_PINTO_13283_1/1/2;0.0.13.26;Broadcast;0
172.26.32.23;system;0.0.13.25;1;0
172.26.32.23;TO_CAM_LO_ECHEVERS_13325_1/1/2;0.0.13.25;Broadcast;0
172.26.32.23;TO_COLORADO_13524_1/1/1;0.0.13.25;1;0
172.26.32.23;BC_13005_loopback;0.0.13.25;Point;0
172.26.32.230;system;0.0.13.26;1;0
172.26.32.230;TO_CERRO_LIRAY_13002_1/1/8;0.0.13.26;Broadcast;0
172.26.32.230;TO_MPR_13002-23070_MNGT;0.0.13.26;1;0
172.26.32.230;BC_23L070_loopback;0.0.13.26;Point;0
172.26.32.234;system;0.0.13.26;1;0
172.26.32.234;TO_CERRO_LIRAY_13002_1/3/8;0.0.13.26;Broadcast;60000
172.26.32.234;TO_CHICUREO_CSR_13014_1/1/1;0.0.13.26;1;0
172.26.32.234;BC_33iX122_loopback;0.0.13.26;Point;0
172.26.32.235;system;0.0.13.25;1;0
172.26.32.235;BC_23_346_loopback;0.0.13.25;Broadcast;0
172.26.32.235;TO_LOMAS_AGUIRRE_13970_1/1/3;0.0.13.25;1;0
172.26.41.7;system;0.0.13.23;1;0
172.26.41.7;BC_13309_loopback;0.0.13.23;Broadcast;0
172.26.41.7;TO_COLINA_ACONCAGUA_13181_1/1/1;0.0.13.23;1;0
172.26.41.7;TO_DATACENTER_LIRAY_MR_A_1/1/2;0.0.13.23;Broadcast;0
172.26.41.16;system;0.0.13.23;1;0
172.26.41.16;TO_DATACENTER_LIRAY_MRA_1/1/3;0.0.13.23;Broadcast;0
172.26.41.16;TO_COLINA_21_MAY_23247_1/1/1;0.0.13.23;1;0
172.26.41.16;BC_13043_loopback;0.0.13.23;Point;0
172.26.41.16;TO_COLINA_ORIENTE_13300_1/1/5;0.0.13.23;1;0
172.26.41.5;system;0.0.13.23;1;0
172.26.41.5;TO_COLINA_CENTRO2_23134_1/1/1;0.0.13.23;Broadcast;0
172.26.41.5;TO_DATACENTER_LIRAY_MRA_1/1/1;0.0.13.23;1;0
172.26.41.5;BC_13098_loopback;0.0.13.23;Point;0
172.26.32.237;system;0.0.13.25;1;0
172.26.32.237;BC_33iX352_loopback;0.0.13.25;Broadcast;0
172.26.32.237;TO_QUILICURA_CORP_13004_1/2/8;0.0.13.25;1;0
172.26.32.238;system;0.0.13.26;1;0
172.26.32.238;TO_ESTACION_COLINA_13828_1/1/1;0.0.13.26;Broadcast;0
172.26.32.238;TO_CORP_CONCERT_MR_A_1/3/8;0.0.13.26;1;0
172.26.32.238;BC_13D283_loopback;0.0.13.26;Point;0
172.26.32.24;system;0.0.13.25;1;0
172.26.32.24;TO_A_VOLCAN_LASCAR_13005_1/1/2;0.0.13.25;Broadcast;0
172.26.32.24;TO_SARM_LO_CAMPINO_13566_1/1/1;0.0.13.25;1;0
172.26.32.24;BC_13L524_loopback;0.0.13.25;Point;0
172.26.32.24;TO_LOMAS_AGUIRRE_13970_1/1/4;0.0.13.25;1;0
172.26.32.240;system;0.0.13.5;1;0
172.26.32.240;TO_SN_ANT_CENTE_05384_1/1/2;0.0.13.5;Broadcast;0
172.26.32.240;BC_05L071_loopback;0.0.13.5;1;0
172.26.41.12;system;0.0.13.23;1;0
172.26.41.12;TO_21_MAYO_COLINA_23247_1/1/2;0.0.13.23;Broadcast;0
172.26.41.12;TO_DATACENTER_LIRAY_MRB_1/1/3;0.0.13.23;1;0
172.26.41.12;BC_13412_loopback;0.0.13.23;Point;0
172.26.32.241;system;0.0.13.5;1;0
172.26.32.241;BC_05384_loopback;0.0.13.5;Broadcast;0
172.26.32.241;TO_C_CENTINELA_CSR_05016_1/1/2;0.0.13.5;1;0
172.26.32.241;TO_SN_ANTONIO_2_05071_1/1/1;0.0.13.5;Broadcast;0
172.26.41.10;system;0.0.13.23;1;0
172.26.41.10;TO_COLINA_CENTR_13098_1/1/2;0.0.13.23;Broadcast;0
172.26.41.10;TO_DATACENTER_LIRAY_MRB_1/1/1;0.0.13.23;1;0
172.26.41.10;BC_23134_loopback;0.0.13.23;Point;0
172.26.32.231;system;0.0.13.26;1;0
172.26.32.231;TO_CSR_BATUCO2_13919_1/1/3;0.0.13.26;Broadcast;0
172.26.32.231;BC_13152_loopback;0.0.13.26;1;0
172.26.41.8;system;0.0.13.23;1;0
172.26.41.8;TO_COLINA_CIU_CSR_13646_1/1/3;0.0.13.23;Broadcast;0
172.26.41.8;TO_DATACENTER_LIRAY_MRB_1/1/2;0.0.13.23;1;0
172.26.41.8;BC_23088_loopback;0.0.13.23;Point;0
172.26.32.26;system;0.0.13.25;1;0
172.26.32.26;TO_SARM_LO_CAMPINO_13566_1/1/2;0.0.13.25;Broadcast;0
172.26.32.26;TO_HUB_QUILIC_MRB_1/1/5;0.0.13.25;1;0
172.26.32.26;BC_13933_loopback;0.0.13.25;Point;0
172.26.34.115;system;0.0.13.26;1;0
172.26.34.115;TO_CERRO_LIRAY_13002_1/2/8;0.0.13.26;Broadcast;0
172.26.34.115;BC_13001_loopback;0.0.13.26;1;0
172.26.34.115;TO_CUESTA_DORMIDA_05364_1/1/6;0.0.13.26;Point;0
172.26.34.115;TO_CASAS_CHACAB_13444_1/1/1;0.0.13.26;1;0
172.26.34.115;TO_SAN_MARTIN_05081_1/1/1;0.0.13.26;Broadcast;0
172.26.34.115;TO_RUNGE_13301_1/1/1;0.0.13.26;1;0
172.26.34.115;TO_SARM_TILTIL_13920_1/1/1;0.0.13.26;Point;0
172.26.32.27;system;0.0.13.25;1;0
172.26.32.27;HUB_QUILICURA_MRA_13H001_1/1/6;0.0.13.25;Broadcast;0
172.26.32.27;HUB_QUILICURA_MRB_13H001_1/1/6;0.0.13.25;1;0
172.26.32.27;BC_13867_loopback;0.0.13.25;Point;0
172.26.32.28;system;0.0.13.25;1;0
172.26.32.28;TO_BODEGA_SN_FRANCIS_23207_1/1/2;0.0.13.25;Broadcast;0
172.26.32.28;TO_MEGACENTRO_QUI_23477_1/1/1;0.0.13.25;1;0
172.26.32.28;BC_23W611_loopback;0.0.13.25;Point;0
172.26.32.3;system;0.0.13.25;1;0
172.26.32.3;TO_ESPACIO_RIESCO_13i026_1/1/1;0.0.13.25;Broadcast;0
172.26.32.3;TO_NOVICIADO_13867_1/1/1;0.0.13.25;1;0
172.26.32.3;TO_CAM_LO_ECHEVERS_13325_1/1/1;0.0.13.25;Point;0
172.26.32.3;TO_A_VESP_RUTA5_13323_1/1/1;0.0.13.25;1;0
172.26.32.3;TO_QUILIC_MATTA_13894_1/1/1;0.0.13.25;Point;0
172.26.32.3;TO_TELCONSUR_ONEMI_SAE002_1/1/1;0.0.13.25;1;0
172.26.32.3;TO_QUILICURA_CORP_13004_1/1/7;0.0.13.25;Point;0
