172.26.33.17;10186;130151015;130151015;Spok;Up
172.26.33.17;10187;130151015;130151015;Spok;Up
172.26.33.17;10186;130157001;130157001;Spok;Up
172.26.33.17;10187;130157001;130157001;Spok;Up
172.26.33.16;664;10;10;Spok;Up
172.26.33.16;789;10;10;Spok;Up
172.26.33.16;664;50;50;Spok;Up
172.26.33.16;789;50;50;Spok;Up
172.26.33.16;664;137181003;137181003;Spok;Down
172.26.33.16;789;137181003;137181003;Spok;Down
172.26.33.16;664;137181004;137181004;Spok;Up
172.26.33.16;789;137181004;137181004;Spok;Up
172.26.33.16;664;137181005;137181005;Spok;Up
172.26.33.16;789;137181005;137181005;Spok;Up
172.26.33.15;663;10;10;Spok;Up
172.26.33.15;788;10;10;Spok;Up
172.26.33.15;663;50;50;Spok;Up
172.26.33.15;788;50;50;Spok;Up
172.26.33.15;663;137131003;137131003;Spok;Up
172.26.33.15;788;137131003;137131003;Spok;Up
172.26.33.15;663;137131004;137131004;Spok;Up
172.26.33.15;788;137131004;137131004;Spok;Up
172.26.33.15;663;137137001;137137001;Spok;Up
172.26.33.15;788;137137001;137137001;Spok;Up
172.26.33.186;7690;130823001;130823001;Spok;Up
172.26.33.186;7690;130823002;130823002;Spok;Up
172.26.33.186;777;136333003;136333003;Spok;Up
172.26.33.186;777;136333004;136333004;Spok;Up
172.26.33.185;10358;10;10;Spok;Up
172.26.33.185;10359;10;10;Spok;Up
172.26.33.185;10358;50;50;Spok;Up
172.26.33.185;10359;50;50;Spok;Up
172.26.33.185;10358;100;100;Spok;Up
172.26.33.185;10359;100;100;Spok;Up
172.26.33.162;2834;10;10;Spok;Up
172.26.33.162;2835;10;10;Spok;Up
172.26.33.162;2834;50;50;Spok;Up
172.26.33.162;2835;50;50;Spok;Up
172.26.33.162;2834;239091001;239091001;Spok;Up
172.26.33.162;2835;239091001;239091001;Spok;Up
172.26.33.165;2840;10;10;Spok;Up
172.26.33.165;2841;10;10;Spok;Up
172.26.33.165;2840;50;50;Spok;Up
172.26.33.165;2841;50;50;Spok;Up
172.26.33.95;743;10;10;Spok;Up
172.26.33.95;868;10;10;Spok;Up
172.26.33.95;743;50;50;Spok;Up
172.26.33.95;868;50;50;Spok;Up
172.26.33.95;743;233021001;233021001;Spok;Up
172.26.33.95;868;233021001;233021001;Spok;Up
172.26.33.150;2791;233341001;233341001;Spok;Up
172.26.33.150;2821;233341001;233341001;Spok;Up
172.26.33.192;11898;10;10;Spok;Up
172.26.33.192;11899;10;10;Spok;Up
172.26.33.192;11898;50;50;Spok;Up
172.26.33.192;11899;50;50;Spok;Up
172.26.33.192;11898;136201010;136201010;Spok;Up
172.26.33.192;11899;136201010;136201010;Spok;Up
172.26.33.192;11898;136201011;136201011;Spok;Up
172.26.33.192;11899;136201011;136201011;Spok;Up
172.26.33.192;11898;136201012;136201012;Spok;Up
172.26.33.192;11899;136201012;136201012;Spok;Up
172.26.33.192;11898;136201013;136201013;Spok;Up
172.26.33.192;11899;136201013;136201013;Spok;Up
172.26.33.192;11898;136201014;136201014;Spok;Up
172.26.33.192;11899;136201014;136201014;Spok;Up
172.26.33.192;11898;136201015;136201015;Spok;Up
172.26.33.192;11899;136201015;136201015;Spok;Up
172.26.33.192;11898;136201016;136201016;Spok;Up
172.26.33.192;11899;136201016;136201016;Spok;Up
172.26.33.192;11898;136201017;136201017;Spok;Up
172.26.33.192;11899;136201017;136201017;Spok;Up
172.26.33.192;11898;136201018;136201018;Spok;Up
172.26.33.192;11899;136201018;136201018;Spok;Up
172.26.33.192;11898;136201019;136201019;Spok;Up
172.26.33.192;11899;136201019;136201019;Spok;Up
172.26.33.192;11898;136201020;136201020;Spok;Up
172.26.33.192;11899;136201020;136201020;Spok;Up
172.26.33.192;11898;136201021;136201021;Spok;Up
172.26.33.192;11899;136201021;136201021;Spok;Up
172.26.33.19;667;10;10;Spok;Up
172.26.33.19;792;10;10;Spok;Up
172.26.33.19;667;50;50;Spok;Up
172.26.33.19;792;50;50;Spok;Up
172.26.33.19;667;200;200;Spok;Up
172.26.33.19;792;200;200;Spok;Up
172.26.33.19;667;137381003;137381003;Spok;Up
172.26.33.19;792;137380003;137381003;Spok;Up
172.26.33.19;667;137381004;137381004;Spok;Up
172.26.33.19;792;137380004;137381004;Spok;Up
172.26.33.201;15058;139891002;139891002;Spok;Down
172.26.33.201;15059;139891002;139891002;Spok;Down
172.26.33.201;15058;139891003;139891003;Spok;Down
172.26.33.201;15059;139891003;139891003;Spok;Down
172.26.33.201;15058;139891004;139891004;Spok;Down
172.26.33.201;15059;139891004;139891004;Spok;Down
172.26.33.201;15058;139891005;139891005;Spok;Down
172.26.33.201;15059;139891005;139891005;Spok;Down
172.26.33.201;15058;139891006;139891006;Spok;Down
172.26.33.201;15059;139891006;139891006;Spok;Down
172.26.33.201;15058;139891007;139891007;Spok;Down
172.26.33.201;15059;139891007;139891007;Spok;Down
172.26.33.200;15056;139891001;139891001;Spok;Up
172.26.33.200;15057;139891001;139891001;Spok;Up
172.26.33.200;15056;139891003;139891003;Spok;Up
172.26.33.200;15057;139891003;139891003;Spok;Up
172.26.33.200;15056;139891007;139891007;Spok;Up
172.26.33.200;15057;139891007;139891007;Spok;Up
172.26.33.200;15056;139891008;139891008;Spok;Up
172.26.33.200;15057;139891008;139891008;Spok;Up
172.26.33.200;15056;139891009;139891009;Spok;Up
172.26.33.200;15057;139891009;139891009;Spok;Up
172.26.33.200;15056;139891010;139891010;Spok;Up
172.26.33.200;15057;139891010;139891010;Spok;Up
172.26.33.20;668;10;10;Spok;Up
172.26.33.20;793;10;10;Spok;Up
172.26.33.20;668;50;50;Spok;Up
172.26.33.20;793;50;50;Spok;Up
172.26.33.20;668;1400;1400;Spok;Up
172.26.33.20;793;1400;1400;Spok;Up
172.26.33.20;668;130401002;130401002;Spok;Up
172.26.33.20;793;130401002;130401002;Spok;Up
172.26.33.20;668;130401003;130401003;Spok;Up
172.26.33.20;793;130401003;130401003;Spok;Up
172.26.33.20;668;130401005;130401005;Spok;Up
172.26.33.20;793;130401005;130401005;Spok;Up
172.26.33.20;668;130401006;130401006;Spok;Up
172.26.33.20;793;130401006;130401006;Spok;Up
172.26.33.20;668;130401007;130401007;Spok;Up
172.26.33.20;793;130401007;130401007;Spok;Up
172.26.33.20;668;130407001;130407001;Spok;Up
172.26.33.20;793;130407001;130407001;Spok;Up
172.26.33.202;10242;10;10;Spok;Up
172.26.33.202;10243;10;10;Spok;Up
172.26.33.202;10242;50;50;Spok;Up
172.26.33.202;10243;50;50;Spok;Up
172.26.33.202;10242;136201001;136201001;Spok;Up
172.26.33.202;10243;136201001;136201001;Spok;Up
172.26.33.202;10242;136201002;136201002;Spok;Up
172.26.33.202;10243;136201002;136201002;Spok;Up
172.26.33.202;10242;136207001;136207001;Spok;Up
172.26.33.202;10243;136207001;136207001;Spok;Up
172.26.33.203;11098;10;10;Spok;Up
172.26.33.203;11099;10;10;Spok;Up
172.26.33.203;11098;50;50;Spok;Up
172.26.33.203;11099;50;50;Spok;Up
172.26.33.203;11098;200;200;Spok;Up
172.26.33.203;11099;200;200;Spok;Up
172.26.33.203;11098;130841001;130841001;Spok;Up
172.26.33.203;11099;130841001;130841001;Spok;Up
172.26.33.203;11098;130841002;130841002;Spok;Up
172.26.33.203;11099;130841002;130841002;Spok;Up
172.26.33.203;11098;130847001;130847001;Spok;Up
172.26.33.203;11099;130847001;130847001;Spok;Up
172.26.33.204;11958;10;10;Spok;Up
172.26.33.204;11959;10;10;Spok;Up
172.26.33.204;11958;50;50;Spok;Up
172.26.33.204;11959;50;50;Spok;Up
172.26.33.204;11958;100;100;Spok;Up
172.26.33.205;12036;10;10;Spok;Up
172.26.33.204;11959;100;100;Spok;Up
172.26.33.205;12037;10;10;Spok;Up
172.26.33.205;12036;50;50;Spok;Up
172.26.33.205;12037;50;50;Spok;Up
172.26.33.205;12036;130201001;130201001;Spok;Up
172.26.33.205;12037;130201001;130201001;Spok;Up
172.26.33.205;12036;130201002;130201002;Spok;Up
172.26.33.205;12037;130201002;130201002;Spok;Up
172.26.33.206;12494;10;10;Spok;Up
172.26.33.206;12495;10;10;Spok;Up
172.26.33.206;12494;50;50;Spok;Up
172.26.33.206;12495;50;50;Spok;Up
172.26.33.206;12494;100;100;Spok;Up
172.26.33.206;12495;100;100;Spok;Up
172.26.33.206;12494;200;200;Spok;Up
172.26.33.206;12495;200;200;Spok;Up
172.26.33.206;12494;137601001;137601001;Spok;Up
172.26.33.206;12495;137601001;137601001;Spok;Up
172.26.33.206;12494;137601002;137601002;Spok;Up
172.26.33.206;12495;137601002;137601002;Spok;Up
172.26.33.21;669;10;10;Spok;Up
172.26.33.21;794;10;10;Spok;Up
172.26.33.21;669;50;50;Spok;Up
172.26.33.21;794;50;50;Spok;Up
172.26.33.21;669;137191003;137191003;Spok;Up
172.26.33.21;794;137191003;137191003;Spok;Up
172.26.33.21;669;137191004;137191004;Spok;Up
172.26.33.21;794;137191004;137191004;Spok;Up
172.26.33.21;669;137197001;137197001;Spok;Up
172.26.33.21;794;137197001;137197001;Spok;Up
172.26.33.211;10204;10;10;Spok;Up
172.26.33.211;10205;10;10;Spok;Up
172.26.33.211;10204;50;50;Spok;Up
172.26.33.211;10205;50;50;Spok;Up
172.26.33.211;10204;100;100;Spok;Up
172.26.33.211;10205;100;100;Spok;Up
172.26.33.211;10204;135401003;135401003;Spok;Up
172.26.33.211;10205;135401003;135401003;Spok;Up
172.26.33.211;10204;135401004;135401004;Spok;Up
172.26.33.211;10205;135401004;135401004;Spok;Up
172.26.33.213;15724;10;10;Spok;Up
172.26.33.213;15751;10;10;Spok;Up
172.26.33.213;15724;50;50;Spok;Up
172.26.33.213;15751;50;50;Spok;Up
172.26.33.213;16117;51;51;Spok;Up
172.26.33.213;16165;51;51;Spok;Up
172.26.33.213;15724;100;100;Spok;Up
172.26.33.213;15751;100;100;Spok;Up
172.26.33.213;16117;200;200;Spok;Up
172.26.33.213;16165;200;200;Spok;Up
172.26.33.213;16117;135301001;135301001;Spok;Up
172.26.33.213;16165;135301001;135301001;Spok;Up
172.26.33.213;16117;135301002;135301002;Spok;Up
172.26.33.213;16165;135301002;135301002;Spok;Up
172.26.33.214;15721;10;10;Spok;Up
172.26.33.214;15746;10;10;Spok;Up
172.26.33.214;15721;50;50;Spok;Up
172.26.33.214;15746;50;50;Spok;Up
172.26.33.214;15816;130931001;130931001;Spok;Down
172.26.33.214;15817;130931001;130931001;Spok;Down
172.26.33.214;15816;130931004;130931004;Spok;Down
172.26.33.214;15817;130931004;130931004;Spok;Down
172.26.33.214;15721;130931006;130931006;Spok;Up
172.26.33.214;15746;130931006;130931006;Spok;Up
172.26.33.214;15429;130931010;130931010;Spok;Up
172.26.33.214;15430;130931010;130931010;Spok;Up
172.26.33.214;15429;130931011;130931011;Spok;Up
172.26.33.214;15430;130931011;130931011;Spok;Up
172.26.33.217;15080;10;10;Spok;Up
172.26.33.217;15081;10;10;Spok;Up
172.26.33.217;15080;50;50;Spok;Up
172.26.33.217;15081;50;50;Spok;Up
172.26.33.217;15080;130221003;130221003;Spok;Up
172.26.33.216;15078;10;10;Spok;Up
172.26.33.217;15081;130221003;130221003;Spok;Up
172.26.33.216;15079;10;10;Spok;Up
172.26.33.217;15080;130221004;130221004;Spok;Up
172.26.33.216;15078;50;50;Spok;Up
172.26.33.217;15081;130221004;130221004;Spok;Up
172.26.33.216;15079;50;50;Spok;Up
172.26.33.216;15078;100;100;Spok;Up
172.26.33.216;15079;100;100;Spok;Up
172.26.33.216;15078;2000;2000;Spok;Up
172.26.33.216;15079;2000;2000;Spok;Up
172.26.33.216;15078;8888;8888;Spok;Down
172.26.33.216;15079;8888;8888;Spok;Down
172.26.33.216;15078;9999;9999;Spok;Up
172.26.33.216;15079;9999;9999;Spok;Up
172.26.33.216;5555;131031001;131031001;Spok;Up
172.26.33.216;15078;131031002;131031002;Spok;Up
172.26.33.216;15079;131031002;131031002;Spok;Up
172.26.33.216;15078;131031003;131031003;Spok;Up
172.26.33.216;15079;131031003;131031003;Spok;Up
172.26.33.216;15078;131031005;131031005;Spok;Up
172.26.33.216;15079;131031005;131031005;Spok;Up
172.26.33.216;15078;131031006;131031006;Spok;Up
172.26.33.216;15079;131031006;131031006;Spok;Up
172.26.33.216;15078;131031007;131031007;Spok;Up
172.26.33.216;15079;131031007;131031007;Spok;Up
172.26.33.216;15078;131031010;131031010;Spok;Down
172.26.33.216;15079;131031010;131031010;Spok;Down
172.26.33.216;15078;131031012;131031012;Spok;Up
172.26.33.216;15079;131031012;131031012;Spok;Up
172.26.33.216;15078;131031013;131031013;Spok;Up
172.26.33.216;15079;131031013;131031013;Spok;Up
172.26.33.216;15078;131031014;131031014;Spok;Up
172.26.33.216;15079;131031014;131031014;Spok;Up
172.26.33.216;15078;131031015;131031015;Spok;Up
172.26.33.216;15078;131031016;131031016;Spok;Up
172.26.33.216;15079;131031016;131031016;Spok;Up
172.26.33.216;6666;236071009;236071009;Spok;Up
172.26.33.218;16256;10;10;Spok;Up
172.26.33.218;16257;10;10;Spok;Up
172.26.33.218;16256;50;50;Spok;Up
172.26.33.218;16257;50;50;Spok;Up
172.26.33.218;16256;139541002;139541002;Spok;Up
172.26.33.218;16257;139541002;139541002;Spok;Up
172.26.33.218;16256;139541003;139541003;Spok;Up
172.26.33.218;16257;139541003;139541003;Spok;Up
172.26.33.22;670;10;10;Spok;Up
172.26.33.22;795;10;10;Spok;Up
172.26.33.22;670;50;50;Spok;Up
172.26.33.22;795;50;50;Spok;Up
172.26.33.22;670;135981001;135981001;Spok;Up
172.26.33.22;795;135981001;135981001;Spok;Up
172.26.33.22;670;135981002;135981002;Spok;Up
172.26.33.22;795;135981002;135981002;Spok;Up
172.26.33.22;670;135987001;135987001;Spok;Up
172.26.33.22;795;135987001;135987001;Spok;Up
172.26.33.220;10830;10;10;Spok;Up
172.26.33.220;10831;10;10;Spok;Up
172.26.33.220;10830;50;50;Spok;Up
172.26.33.220;10831;50;50;Spok;Up
172.26.33.220;10830;134331001;134331001;Spok;Up
172.26.33.220;10831;134331001;134331001;Spok;Up
172.26.33.220;10830;134337001;134337001;Spok;Up
172.26.33.220;10831;134337001;134337001;Spok;Up
172.26.33.222;11952;10;10;Spok;Up
172.26.33.222;11953;10;10;Spok;Up
172.26.33.222;11952;50;50;Spok;Up
172.26.33.222;11953;50;50;Spok;Up
172.26.33.222;11952;136161001;136161001;Spok;Up
172.26.33.222;11953;136161001;136161001;Spok;Up
172.26.33.222;11952;136161002;136161002;Spok;Up
172.26.33.222;11953;136161002;136161002;Spok;Up
172.26.33.222;11952;136167001;136167001;Spok;Up
172.26.33.222;11953;136167001;136167001;Spok;Up
172.26.33.221;10952;10;10;Spok;Up
172.26.33.221;10953;10;10;Spok;Up
172.26.33.221;10952;50;50;Spok;Up
172.26.33.221;10953;50;50;Spok;Up
172.26.33.221;11;134213001;134213001;Spok;Up
172.26.33.221;10952;135281001;135281001;Spok;Up
172.26.33.221;10953;135281001;135281001;Spok;Up
172.26.33.221;10952;135281002;135281002;Spok;Up
172.26.33.221;10953;135281002;135281002;Spok;Up
172.26.33.221;10;137083001;137083001;Spok;Up
172.26.33.221;10;137083002;137083002;Spok;Up
172.26.33.23;671;10;10;Spok;Up
172.26.33.23;796;10;10;Spok;Up
172.26.33.23;671;50;50;Spok;Up
172.26.33.23;796;50;50;Spok;Up
172.26.33.23;671;138791001;138791001;Spok;Up
172.26.33.23;796;138791001;138791001;Spok;Up
172.26.33.23;671;138791002;138791002;Spok;Up
172.26.33.23;796;138791002;138791002;Spok;Up
172.26.33.24;10290;10;10;Spok;Up
172.26.33.24;10291;10;10;Spok;Up
172.26.33.24;10290;50;50;Spok;Up
172.26.33.24;10291;50;50;Spok;Up
172.26.33.24;672;139851002;139851002;Spok;Up
172.26.33.24;797;139851002;139851002;Spok;Up
172.26.33.24;672;139851003;139851003;Spok;Up
172.26.33.24;797;139851003;139851003;Spok;Up
172.26.33.224;15082;10;10;Spok;Up
172.26.33.224;15083;10;10;Spok;Up
172.26.33.224;15082;50;50;Spok;Up
172.26.33.224;15083;50;50;Spok;Up
172.26.33.224;15082;1400;1400;Spok;Up
172.26.33.224;15083;1400;1400;Spok;Up
172.26.33.224;15082;130261001;130261001;Spok;Up
172.26.33.224;15083;130261001;130261001;Spok;Up
172.26.33.26;10288;10;10;Spok;Up
172.26.33.26;10289;10;10;Spok;Up
172.26.33.26;10288;50;50;Spok;Up
172.26.33.26;10289;50;50;Spok;Up
172.26.33.26;674;139661002;139661002;Spok;Up
172.26.33.26;799;139661002;139661002;Spok;Up
172.26.33.26;674;139661003;139661003;Spok;Up
172.26.33.26;799;139661003;139661003;Spok;Up
172.26.33.25;673;10;10;Spok;Up
172.26.33.25;798;10;10;Spok;Up
172.26.33.25;673;50;50;Spok;Up
172.26.33.25;798;50;50;Spok;Up
172.26.33.25;673;132471001;132471001;Spok;Up
172.26.33.25;798;132471001;132471001;Spok;Up
172.26.33.25;673;132471002;132471002;Spok;Up
172.26.33.25;798;132471002;132471002;Spok;Up
172.26.33.28;10292;10;10;Spok;Up
172.26.33.28;10293;10;10;Spok;Up
172.26.33.28;10292;50;50;Spok;Up
172.26.33.28;10293;50;50;Spok;Up
172.26.33.28;10292;139951001;139951001;Spok;Up
172.26.33.28;10293;139951001;139951001;Spok;Up
172.26.33.28;10292;139951002;139951002;Spok;Up
172.26.33.28;10293;139951002;139951002;Spok;Up
172.26.33.27;675;10;10;Spok;Up
172.26.33.27;800;10;10;Spok;Up
172.26.33.27;675;50;50;Spok;Up
172.26.33.27;800;50;50;Spok;Up
172.26.33.27;675;200;200;Spok;Up
172.26.33.27;800;200;200;Spok;Up
172.26.33.27;675;137491003;137491003;Spok;Up
172.26.33.27;800;137491003;137491003;Spok;Up
172.26.33.27;675;137491004;137491004;Spok;Up
172.26.33.27;800;137491004;137491004;Spok;Up
172.26.33.29;10286;10;10;Spok;Up
172.26.33.29;10287;10;10;Spok;Up
172.26.33.29;10286;50;50;Spok;Up
172.26.33.29;10287;50;50;Spok;Up
172.26.33.29;10286;136441001;136441001;Spok;Up
172.26.33.29;10287;136441001;136441001;Spok;Up
172.26.33.29;10286;136441002;136441002;Spok;Up
172.26.33.29;10287;136441002;136441002;Spok;Up
172.26.33.31;679;10;10;Spok;Up
172.26.33.31;804;10;10;Spok;Up
172.26.33.31;679;50;50;Spok;Up
172.26.33.31;804;50;50;Spok;Up
172.26.33.31;679;100;100;Spok;Up
172.26.33.31;804;100;100;Spok;Up
172.26.33.31;679;136341001;136341001;Spok;Up
172.26.33.31;804;136341001;136341001;Spok;Up
172.26.33.31;679;136341002;136341002;Spok;Up
172.26.33.31;804;136341002;136341002;Spok;Up
172.26.33.31;679;136341003;136341003;Spok;Up
172.26.33.31;804;136341003;136341003;Spok;Up
172.26.33.31;679;136341004;136341004;Spok;Up
172.26.33.31;804;136341004;136341004;Spok;Up
172.26.33.31;679;136341005;136341005;Spok;Up
172.26.33.31;804;136341005;136341005;Spok;Up
172.26.33.34;682;10;10;Spok;Up
172.26.33.34;807;10;10;Spok;Up
172.26.33.34;682;50;50;Spok;Up
172.26.33.34;807;50;50;Spok;Up
172.26.33.34;682;136781001;136781001;Spok;Up
172.26.33.34;807;136781001;136781001;Spok;Up
172.26.33.33;10278;10;10;Spok;Up
172.26.33.34;682;136781002;136781002;Spok;Up
172.26.33.33;10279;10;10;Spok;Up
172.26.33.34;807;136781002;136781002;Spok;Up
172.26.33.33;10278;50;50;Spok;Up
172.26.33.33;10279;50;50;Spok;Up
172.26.33.33;681;132331001;132331001;Spok;Up
172.26.33.33;806;132331001;132331001;Spok;Up
172.26.33.33;681;132331002;132331002;Spok;Up
172.26.33.33;806;132331002;132331002;Spok;Up
172.26.33.33;681;132331003;132331003;Spok;Up
172.26.33.33;806;132331003;132331003;Spok;Up
172.26.33.35;683;10;10;Spok;Up
172.26.33.35;808;10;10;Spok;Up
172.26.33.35;683;50;50;Spok;Up
172.26.33.35;808;50;50;Spok;Up
172.26.33.35;683;230311002;230311002;Spok;Up
172.26.33.35;808;230311002;230311002;Spok;Up
172.26.33.35;683;230311003;230311003;Spok;Up
172.26.33.35;808;230311003;230311003;Spok;Up
172.26.33.36;684;10;10;Spok;Up
172.26.33.36;809;10;10;Spok;Up
172.26.33.36;684;50;50;Spok;Up
172.26.33.36;809;50;50;Spok;Up
172.26.33.36;684;137451002;137451002;Spok;Up
172.26.33.36;809;137451002;137451002;Spok;Up
172.26.33.36;684;137451003;137451003;Spok;Up
172.26.33.38;686;10;10;Spok;Up
172.26.33.36;809;137451003;137451003;Spok;Up
172.26.33.38;811;10;10;Spok;Up
172.26.33.38;686;50;50;Spok;Up
172.26.33.38;811;50;50;Spok;Up
172.26.33.38;686;135161003;135161003;Spok;Up
172.26.33.38;811;135161003;135161003;Spok;Up
172.26.33.38;686;135161004;135161004;Spok;Up
172.26.33.38;811;135161004;135161004;Spok;Up
172.26.33.3;8888;8888;600;Spok;Down
172.26.33.166;2842;10;10;Spok;Up
172.26.33.166;2843;10;10;Spok;Up
172.26.33.41;689;10;10;Spok;Up
172.26.33.166;2842;50;50;Spok;Up
172.26.33.41;814;10;10;Spok;Up
172.26.33.166;2843;50;50;Spok;Up
172.26.33.41;689;50;50;Spok;Up
172.26.33.166;2842;335191001;335191001;Spok;Up
172.26.33.41;814;50;50;Spok;Up
172.26.33.166;2843;335191001;335191001;Spok;Up
172.26.33.41;689;239151001;239151001;Spok;Up
172.26.33.41;814;239151001;239151001;Spok;Up
172.26.33.100;748;50;50;Spok;Up
172.26.33.100;873;50;50;Spok;Up
172.26.33.100;748;100;100;Spok;Up
172.26.33.100;873;100;100;Spok;Up
172.26.33.156;2797;10;10;Spok;Up
172.26.33.156;2827;10;10;Spok;Up
172.26.33.156;2797;50;50;Spok;Up
172.26.33.156;2827;50;50;Spok;Up
172.26.33.156;2797;100;100;Spok;Up
172.26.33.156;2827;100;100;Spok;Up
172.26.33.42;690;10;10;Spok;Up
172.26.33.42;815;10;10;Spok;Up
172.26.33.42;690;50;50;Spok;Up
172.26.33.42;815;50;50;Spok;Up
172.26.33.42;690;135651001;135651001;Spok;Up
172.26.33.44;692;10;10;Spok;Up
172.26.33.42;815;135651001;135651001;Spok;Up
172.26.33.44;817;10;10;Spok;Up
172.26.33.42;690;135651006;135651006;Spok;Up
172.26.33.44;692;50;50;Spok;Up
172.26.33.42;815;135651006;135651006;Spok;Up
172.26.33.44;817;50;50;Spok;Up
172.26.33.42;690;135651007;135651007;Spok;Up
172.26.33.44;692;137211003;137211003;Spok;Up
172.26.33.42;815;135651007;135651007;Spok;Up
172.26.33.43;691;10;10;Spok;Up
172.26.33.44;817;137211003;137211003;Spok;Up
172.26.33.42;690;135651008;135651008;Spok;Up
172.26.33.43;816;10;10;Spok;Up
172.26.33.44;692;137211004;137211004;Spok;Up
172.26.33.42;815;135651008;135651008;Spok;Up
172.26.33.43;691;50;50;Spok;Up
172.26.33.44;817;137211004;137211004;Spok;Up
172.26.33.43;816;50;50;Spok;Up
172.26.33.42;11668;134093002;135653002;Spok;Up
172.26.33.43;691;134091003;134091003;Spok;Up
172.26.33.42;7769;135653003;135653003;Spok;Up
172.26.33.43;816;134091003;134091003;Spok;Up
172.26.33.42;7769;135653004;135653004;Spok;Up
172.26.33.43;15565;134091004;134091004;Spok;Up
172.26.33.42;7769;135653005;135653005;Spok;Up
172.26.33.43;16565;134091004;134091004;Spok;Up
172.26.33.42;7769;135653006;135653006;Spok;Up
172.26.33.43;11668;134093001;134093001;Spok;Down
172.26.33.42;7769;135653007;135653007;Spok;Up
172.26.33.43;11668;134093002;134093002;Spok;Up
172.26.33.42;7769;135653008;135653008;Spok;Up
172.26.33.43;7770;134093003;134093003;Spok;Up
172.26.33.42;7769;135653009;135653009;Spok;Up
172.26.33.42;7769;135653010;135653010;Spok;Up
172.26.33.42;7769;135653011;135653011;Spok;Up
172.26.33.42;7769;135653012;135653012;Spok;Up
172.26.33.42;7769;135653013;135653013;Spok;Up
172.26.33.42;7769;135653014;135653014;Spok;Up
172.26.33.42;7769;135653015;135653015;Spok;Up
172.26.33.42;7769;135653016;135653016;Spok;Up
172.26.33.146;2787;131771001;131771001;Spok;Up
172.26.33.146;2817;131771001;131771001;Spok;Up
172.26.33.47;695;10;10;Spok;Up
172.26.33.47;820;10;10;Spok;Up
172.26.33.47;695;50;50;Spok;Up
172.26.33.47;820;50;50;Spok;Up
172.26.33.47;695;132461002;132461002;Spok;Up
172.26.33.47;820;132461002;132461002;Spok;Up
172.26.33.47;695;132461003;132461003;Spok;Up
172.26.33.46;694;10;10;Spok;Up
172.26.33.47;820;132461003;132461003;Spok;Up
172.26.33.46;819;10;10;Spok;Up
172.26.33.46;694;50;50;Spok;Up
172.26.33.46;819;50;50;Spok;Up
172.26.33.46;694;138841001;138841001;Spok;Up
172.26.33.46;819;138841001;138841001;Spok;Up
172.26.33.46;694;138841002;138841002;Spok;Up
172.26.33.46;819;138841002;138841002;Spok;Up
172.26.33.46;694;138847001;138847001;Spok;Up
172.26.33.46;819;138847001;138847001;Spok;Up
172.26.33.155;2796;10;10;Spok;Up
172.26.33.155;2826;10;10;Spok;Up
172.26.33.155;2796;50;50;Spok;Up
172.26.33.155;2826;50;50;Spok;Up
172.26.33.155;2796;60041001;60041001;Spok;Up
172.26.33.155;2826;60041001;60041001;Spok;Up
172.26.33.155;2796;60041002;60061002;Spok;Up
172.26.33.155;2826;60041002;60061002;Spok;Up
172.26.33.48;10158;10;10;Spok;Up
172.26.33.48;10159;10;10;Spok;Up
172.26.33.48;10158;50;50;Spok;Up
172.26.33.48;10159;50;50;Spok;Up
172.26.33.48;10158;231411002;231411002;Spok;Up
172.26.33.48;10159;231411002;231411002;Spok;Up
172.26.33.49;697;10;10;Spok;Up
172.26.33.49;822;10;10;Spok;Up
172.26.33.49;697;50;50;Spok;Up
172.26.33.49;822;50;50;Spok;Up
172.26.33.49;697;200;200;Spok;Up
172.26.33.49;822;200;200;Spok;Up
172.26.33.49;697;138221001;138221001;Spok;Up
172.26.33.49;822;138221001;138221001;Spok;Up
172.26.33.49;697;138221002;138221002;Spok;Up
172.26.33.49;822;138221002;138221002;Spok;Up
172.26.33.50;698;10;10;Spok;Up
172.26.33.50;823;10;10;Spok;Up
172.26.33.50;698;50;50;Spok;Up
172.26.33.50;823;50;50;Spok;Up
172.26.33.50;698;200;200;Spok;Up
172.26.33.50;823;200;200;Spok;Up
172.26.33.50;698;132201003;132201003;Spok;Up
172.26.33.50;823;132201003;132201003;Spok;Up
172.26.33.50;698;132201004;132201004;Spok;Up
172.26.33.50;823;132201004;132201004;Spok;Up
172.26.33.172;2852;10;10;Spok;Up
172.26.33.172;2853;10;10;Spok;Up
172.26.33.172;2852;50;50;Spok;Up
172.26.33.172;2853;50;50;Spok;Up
172.26.33.172;2852;100;100;Spok;Up
172.26.33.172;2853;100;100;Spok;Up
172.26.33.51;699;10;10;Spok;Up
172.26.33.51;824;10;10;Spok;Up
172.26.33.51;699;50;50;Spok;Up
172.26.33.51;824;50;50;Spok;Up
172.26.33.51;699;139721004;139721004;Spok;Up
172.26.33.51;824;139721004;139721004;Spok;Up
172.26.33.52;700;10;10;Spok;Up
172.26.33.52;825;10;10;Spok;Up
172.26.33.52;700;50;50;Spok;Up
172.26.33.52;825;50;50;Spok;Up
172.26.33.52;700;137241002;137241002;Spok;Up
172.26.33.52;825;137241002;137241002;Spok;Up
172.26.33.52;700;137241003;137241003;Spok;Up
172.26.33.52;825;137241003;137241003;Spok;Up
172.26.33.157;2798;337021001;337021001;Spok;Up
172.26.33.53;701;10;10;Spok;Up
172.26.33.157;2828;337021001;337021001;Spok;Up
