172.26.33.84;10;10.50.233.82/32;10.52.109.70;TO_eNodeB_13L861;NH;Y;5
172.26.33.88;50;10.50.82.240/29;10.52.125.122;TO_eNodeB_23K534;NH;Y;5
172.26.33.88;50;10.50.202.95/32;10.52.125.122;TO_eNodeB_23K534;NH;Y;5
172.26.33.84;50;10.50.74.136/29;10.52.113.70;TO_eNodeB_13L861;NH;Y;5
172.26.33.84;50;10.50.201.82/32;10.52.113.70;TO_eNodeB_13L861;NH;Y;5
172.26.33.85;10;10.50.233.32/32;10.52.108.126;TO_eNodeB_13L087;NH;Y;5
172.26.33.85;50;10.50.72.248/29;10.52.112.126;TO_eNodeB_13L087;NH;Y;5
172.26.33.85;50;10.50.201.32/32;10.52.112.126;TO_eNodeB_13L087;NH;Y;5
172.26.33.160;10;10.50.233.194/32;10.52.111.6;n/a;NH;N;5
172.26.33.160;50;10.50.78.8/29;10.52.115.6;n/a;NH;N;5
172.26.33.160;50;10.50.201.194/32;10.52.115.6;n/a;NH;N;5
172.26.33.157;50;10.50.77.208/29;10.52.114.234;TO_eNodeB_33iL702;NH;Y;5
172.26.33.157;50;10.50.77.216/29;10.52.114.238;TO_eNodeB_33iL703;NH;Y;5
172.26.33.157;50;10.50.77.224/29;10.52.114.242;TO_eNodeB_33iL704;NH;Y;5
172.26.33.157;50;10.50.77.232/29;10.52.114.246;TO_eNodeB_33iL705;NH;Y;5
172.26.33.157;50;10.50.77.240/29;10.52.114.250;TO_eNodeB_33iL706;NH;Y;5
172.26.33.157;50;10.50.77.248/29;10.52.114.254;TO_eNodeB_33iL707;NH;Y;5
172.26.33.157;50;10.50.201.187/32;10.52.114.234;TO_eNodeB_33iL702;NH;Y;5
172.26.33.157;50;10.50.201.188/32;10.52.114.238;TO_eNodeB_33iL703;NH;Y;5
172.26.33.157;50;10.50.201.189/32;10.52.114.242;TO_eNodeB_33iL704;NH;Y;5
172.26.33.90;10;10.50.233.8/32;10.52.108.30;TO_eNodeB_13051;NH;Y;5
172.26.33.157;50;10.50.201.190/32;10.52.114.246;TO_eNodeB_33iL705;NH;Y;5
172.26.33.157;50;10.50.201.191/32;10.52.114.250;TO_eNodeB_33iL706;NH;Y;5
172.26.33.157;50;10.50.201.192/32;10.52.114.254;TO_eNodeB_33iL707;NH;Y;5
172.26.33.90;50;10.50.72.56/29;10.52.112.29;n/a;NH;N;5
172.26.33.90;50;10.50.201.8/32;10.52.112.30;TO_eNodeB_13L051;NH;Y;5
172.26.34.100;10;10.50.237.87/32;10.52.157.90;n/a;NH;N;5
172.26.34.100;50;10.50.106.176/29;10.52.161.90;n/a;NH;N;5
172.26.34.100;50;10.50.205.87/32;10.52.161.90;n/a;NH;N;5
172.26.33.9;10;10.50.233.11/32;10.52.108.42;TO_eNodeB_13L062;NH;Y;5
172.26.33.9;50;10.50.72.80/29;10.52.112.42;TO_eNodeB_13L062;NH;Y;5
172.26.33.9;50;10.50.201.11/32;10.52.112.42;TO_eNodeB_13L062;NH;Y;5
172.26.33.91;10;10.50.233.85/32;10.52.109.82;TO_eNodeB_13L882;NH;Y;5
172.26.33.91;50;10.50.74.160/29;10.52.113.82;TO_eNodeB_13L882;NH;Y;5
172.26.33.91;50;10.50.201.85/32;10.52.113.82;TO_eNodeB_13L882;NH;Y;5
172.26.34.101;10;10.50.237.94/32;10.52.157.118;TO_eNodeB_33iL079;NH;Y;5
172.26.33.98;10;10.50.233.35/32;10.52.108.138;TO_eNodeB_13L370;NH;Y;5
172.26.34.101;50;10.50.106.232/29;10.52.161.118;TO_eNodeB_33iL079;NH;Y;5
172.26.34.101;50;10.50.205.94/32;10.52.161.118;TO_eNodeB_33iL079;NH;Y;5
172.26.34.101;50;10.208.68.60/30;10.207.204.61;TO_NodeB_33iX079;NH;Y;5
172.26.33.98;50;10.50.73.16/29;10.52.112.138;TO_eNodeB_13L370;NH;Y;5
172.26.33.98;50;10.50.201.35/32;10.52.112.138;TO_eNodeB_13L370;NH;Y;5
172.26.33.89;10;10.50.233.43/32;10.52.108.170;TO_eNodeB_13L475;NH;Y;5
172.26.34.176;50;10.208.69.212/30;10.207.205.213;TO_NodeB_33iX411;NH;Y;5
172.26.33.89;50;10.50.73.80/29;10.52.112.170;TO_eNodeB_13L475;NH;Y;5
172.26.33.89;50;10.50.201.43/32;10.52.112.170;TO_eNodeB_13L475;NH;Y;5
172.26.34.12;10;10.50.237.19/32;10.52.156.74;TO_eNodeB_13K342;NH;Y;5
172.26.34.12;50;10.50.104.144/29;10.52.160.74;TO_eNodeB_13K342;NH;Y;5
172.26.34.12;50;10.50.205.19/32;10.52.160.74;TO_eNodeB_13K342;NH;Y;5
172.26.34.15;10;10.50.237.20/32;10.52.156.78;TO_eNodeB_13L344;NH;Y;5
172.26.34.174;10;10.50.224.86/32;10.52.1.86;TO_eNodeB_13iL313;NH;Y;5
172.26.34.15;50;10.50.104.152/29;10.52.160.78;TO_eNodeB_13L344;NH;Y;5
172.26.34.15;50;10.50.205.20/32;10.52.160.78;TO_eNodeB_13L344;NH;Y;5
172.26.34.174;50;10.50.2.168/29;10.52.5.86;TO_eNodeB_13L313;NH;Y;5
172.26.34.174;50;10.50.192.86/32;10.52.5.86;TO_eNodeB_13L313;NH;Y;5
172.26.34.174;50;10.208.71.228/30;10.207.207.229;TO_eNodeB_13iX013;NH;Y;5
172.26.34.13;10;10.50.237.58/32;10.52.156.230;TO_eNodeB_13L844;NH;Y;5
172.26.34.16;10;10.50.237.85/32;10.52.157.82;TO_eNodeB_13L934;NH;Y;5
172.26.34.17;10;10.50.237.21/32;10.52.156.82;TO_eNodeB_13K347;NH;Y;5
172.26.34.13;50;10.50.105.200/29;10.52.160.230;TO_eNodeB_13L844;NH;Y;5
172.26.34.13;50;10.50.205.58/32;10.52.160.230;TO_eNodeB_13L844;NH;Y;5
172.26.34.17;50;10.50.104.160/29;10.52.160.82;TO_eNodeB_13K347;NH;Y;5
172.26.34.17;50;10.50.205.21/32;10.52.160.82;TO_eNodeB_13K347;NH;Y;5
172.26.34.16;50;10.50.106.160/29;10.52.161.82;TO_eNodeB_13L934;NH;Y;5
172.26.34.16;50;10.50.205.85/32;10.52.161.82;TO_eNodeB_13L934;NH;Y;5
172.26.34.183;10;10.50.237.91/32;10.52.157.106;n/a;NH;N;5
172.26.34.183;50;10.50.106.208/29;10.52.161.106;n/a;NH;N;5
172.26.34.183;50;10.50.205.91/32;10.52.161.106;n/a;NH;N;5
172.26.34.183;50;10.208.70.72/30;10.207.206.73;TO_NodeB_13D482;NH;Y;5
172.26.34.14;10;10.50.237.76/32;10.52.157.46;TO_eNodeB_13L536;NH;Y;5
172.26.34.173;10;10.50.224.87/32;10.52.1.90;TO_eNodeB_13L318;NH;Y;5
172.26.34.14;50;10.50.106.88/29;10.52.161.46;TO_eNodeB_13L536;NH;Y;5
172.26.34.14;50;10.50.205.76/32;10.52.161.46;TO_eNodeB_13L536;NH;Y;5
172.26.34.89;10;10.50.237.100/32;10.52.157.142;TO_eNodeB_23L663;NH;Y;5
172.26.34.89;50;10.50.107.24/29;10.52.161.142;TO_eNodeB_23L663;NH;Y;5
172.26.34.89;50;10.50.205.100/32;10.52.161.142;TO_eNodeB_23L663;NH;Y;5
172.26.34.173;50;10.50.2.176/29;10.52.5.90;TO_eNodeB_13L318;NH;Y;5
172.26.34.173;50;10.50.192.87/32;10.52.5.90;TO_eNodeB_13L318;NH;Y;5
172.26.34.173;50;10.208.71.220/30;10.207.207.221;TO_eNodeB_13W318;NH;Y;5
172.26.34.173;50;10.208.71.224/30;10.207.207.225;TO_eNodeB_13X318;NH;Y;5
172.26.34.11;10;10.50.224.102/32;10.52.1.150;TO_eNodeB_13L824;NH;Y;5
172.26.34.11;10;10.50.237.2/32;10.52.156.6;TO_eNodeB_13N008;NH;Y;5
172.26.34.11;50;10.50.3.40/29;10.52.5.150;TO_eNodeB_13L824;NH;Y;5
172.26.34.11;50;10.50.104.8/29;10.52.160.6;TO_eNodeB_13N008;NH;Y;5
172.26.34.11;50;10.50.192.102/32;10.52.5.150;TO_eNodeB_13L824;NH;Y;5
172.26.34.11;50;10.50.205.2/32;10.52.160.6;TO_eNodeB_13N008;NH;Y;5
172.26.34.181;50;10.208.69.164/30;10.207.205.165;TO_NodeB_33iX118;NH;Y;5
172.26.34.181;50;10.208.69.168/30;10.207.205.169;TO_NodeB_33iX347;NH;Y;5
172.26.34.181;50;10.208.69.172/30;10.207.205.173;TO_NodeB_33iX348;NH;Y;5
172.26.34.178;10;10.50.224.81/32;10.52.1.66;TO_eNodeB_33iL365;NH;Y;5
172.26.34.178;10;10.50.224.82/32;10.52.1.70;TO_eNodeB_33iL366;NH;Y;5
172.26.34.178;10;10.50.226.138/32;10.52.26.38;n/a;NH;N;5
172.26.34.178;10;10.50.226.139/32;10.52.26.42;n/a;NH;N;5
172.26.34.179;10;10.50.224.79/32;10.52.1.58;TO_eNodeB_13iL127;NH;Y;5
172.26.34.179;10;10.50.224.80/32;10.52.1.62;TO_eNodeB_33iL373;NH;Y;5
172.26.34.178;50;10.50.2.128/29;10.52.5.66;TO_eNodeB_33iL365;NH;Y;5
172.26.34.178;50;10.50.2.136/29;10.52.5.70;TO_eNodeB_33iL366;NH;Y;5
172.26.34.178;50;10.50.192.81/32;10.52.5.66;TO_eNodeB_33iL365;NH;Y;5
172.26.34.178;50;10.50.192.82/32;10.52.5.70;TO_eNodeB_33iL366;NH;Y;5
172.26.34.178;50;10.208.57.232/29;10.208.84.246;TO_NodeB_33iX365;NH;Y;5
172.26.34.179;50;10.50.2.112/29;10.52.5.58;TO_eNodeB_13iL127;NH;Y;5
172.26.34.179;50;10.50.2.120/29;10.52.5.62;TO_eNodeB_33iL373;NH;Y;5
172.26.34.179;50;10.50.192.79/32;10.52.5.58;TO_eNodeB_13iL127;NH;Y;5
172.26.34.179;50;10.50.192.80/32;10.52.5.62;TO_eNodeB_33iL373;NH;Y;5
172.26.34.179;50;10.208.69.148/30;10.207.205.149;TO_NodeB_13iX127;NH;Y;5
172.26.34.179;50;10.208.69.176/30;10.207.205.177;TO_NodeB_33iX373;NH;Y;5
172.26.34.185;10;10.50.224.78/32;10.52.1.54;TO_eNodeB_13L354;NH;Y;5
172.26.34.188;10;10.50.224.55/32;10.52.0.218;TO_eNodeB_13L557;NH;Y;5
172.26.34.185;50;10.50.2.104/29;10.52.5.54;TO_eNodeB_13L354;NH;Y;5
172.26.34.185;50;10.50.192.78/32;10.52.5.54;TO_eNodeB_13L354;NH;Y;5
172.26.34.185;50;10.208.70.88/30;10.207.206.89;TO_NodeB_13D354;NH;Y;5
172.26.34.182;10;10.50.224.72/32;10.52.1.30;TO_eNodeB_33iL310;NH;Y;5
172.26.34.188;50;10.50.1.176/29;10.52.4.218;TO_eNodeB_13L557;NH;Y;5
172.26.34.182;10;10.50.224.73/32;10.52.1.34;TO_eNodeB_33iL111;NH;Y;5
172.26.34.188;50;10.50.192.55/32;10.52.4.218;TO_eNodeB_13L557;NH;Y;5
172.26.34.188;50;10.208.69.60/30;10.207.205.61;TO_eNodeB_13W557;NH;Y;5
172.26.34.188;50;10.208.70.4/30;10.207.206.5;TO_eNodeB_13X557;NH;Y;5
172.26.34.186;10;10.50.224.67/32;10.52.1.10;TO_eNodeB_13iL390;NH;Y;5
172.26.34.186;50;10.50.2.16/29;10.52.5.10;TO_eNodeB_13iL390;NH;Y;5
172.26.34.186;50;10.50.192.67/32;10.52.5.10;TO_eNodeB_13iL390;NH;Y;5
172.26.34.186;50;10.208.69.184/30;10.207.205.185;TO_NodeB_13iX390;NH;Y;5
172.26.34.182;50;10.50.2.56/29;10.52.5.30;TO_eNodeB_33iL310;NH;Y;5
172.26.34.182;50;10.50.2.64/29;10.52.5.34;TO_eNodeB_33iL111;NH;Y;5
172.26.34.182;50;10.50.192.72/32;10.52.5.30;TO_eNodeB_33iL310;NH;Y;5
172.26.34.182;50;10.50.192.73/32;10.52.5.34;TO_eNodeB_33iL111;NH;Y;5
172.26.34.182;50;10.208.69.140/30;10.207.205.141;TO_NodeB_33iX111;NH;Y;5
172.26.34.182;50;10.208.69.144/30;10.207.205.145;TO_NodeB_33iX310;NH;Y;5
172.26.34.190;10;10.50.224.42/32;10.52.0.166;TO_eNodeB_13L244;NH;Y;5
172.26.34.190;50;10.50.1.72/29;10.52.4.166;TO_eNodeB_13L244;NH;Y;5
172.26.34.190;50;10.50.192.42/32;10.52.4.166;TO_eNodeB_13L244;NH;Y;5
172.26.34.189;10;10.50.224.56/32;10.52.0.222;TO_eNodeB_13L605;NH;Y;5
172.26.34.193;10;10.50.224.54/32;10.52.0.214;TO_eNodeB_23L211;NH;Y;5
172.26.34.191;10;10.50.224.57/32;10.52.0.226;TO_eNodeB_13L997;NH;Y;5
172.26.34.189;50;10.50.1.184/29;10.52.4.222;TO_eNodeB_13L605;NH;Y;5
172.26.34.193;50;10.50.1.168/29;10.52.4.214;TO_eNodeB_23L211;NH;Y;5
172.26.34.189;50;10.50.192.56/32;10.52.4.222;TO_eNodeB_13L605;NH;Y;5
172.26.34.193;50;10.50.192.54/32;10.52.4.214;TO_eNodeB_23L211;NH;Y;5
172.26.34.189;50;10.208.68.232/30;10.207.204.233;TO_NodeB_13W605;NH;Y;5
172.26.34.193;50;10.208.70.60/30;10.207.206.61;TO_NodeB_23D211;NH;Y;5
172.26.34.189;50;10.208.69.188/30;10.207.205.189;TO_NodeB_13X605;NH;Y;5
172.26.34.191;50;10.50.1.192/29;10.52.4.226;TO_eNodeB_13L997;NH;Y;5
172.26.34.191;50;10.50.192.57/32;10.52.4.226;TO_eNodeB_13L997;NH;Y;5
172.26.34.191;50;10.208.68.148/30;10.207.204.149;TO_NodeB_13W997;NH;Y;5
172.26.34.191;50;10.208.69.80/30;10.207.205.81;TO_NodeB_13X997;NH;Y;5
172.26.34.109;10;10.50.224.114/32;10.52.1.198;TO_eNodeB_33iL841;NH;Y;5
172.26.34.187;10;10.50.224.61/32;10.52.0.242;TO_eNodeB_13L553;NH;Y;5
172.26.34.109;10;10.50.224.119/32;10.52.1.218;TO_eNodeB_33L860;NH;Y;5
172.26.34.109;10;10.50.224.140/32;10.52.2.46;TO_PRUEBAS_LAA;NH;Y;5
172.26.34.18;10;10.50.237.3/32;10.52.156.10;TO_eNodeB_13L011;NH;Y;5
172.26.34.18;10;10.50.237.115/32;10.52.157.202;TO_eNodeB_23pL810;NH;Y;5
172.26.34.187;50;10.50.1.224/29;10.52.4.242;TO_eNodeB_65109;NH;Y;5
172.26.34.187;50;10.50.192.61/32;10.52.4.242;TO_eNodeB_65109;NH;Y;5
172.26.34.187;50;10.208.68.212/30;10.207.204.213;TO_NodeB_13W553;NH;Y;5
172.26.34.187;50;10.208.69.128/29;10.207.205.129;TO_NodeB_13X553;NH;Y;5
172.26.34.19;10;10.50.237.14/32;10.52.156.54;TO_eNodeB_13L291;NH;Y;5
172.26.34.109;50;10.50.3.136/29;10.52.5.198;TO_eNodeB_33iL841;NH;Y;5
172.26.34.109;50;10.50.3.176/29;10.52.5.218;TO_eNodeB_33L860;NH;Y;5
172.26.34.109;50;10.50.4.88/29;10.52.6.46;TO_PRUEBAS_LAA;NH;Y;5
172.26.34.109;50;10.50.192.114/32;10.52.5.198;TO_eNodeB_33iL841;NH;Y;5
172.26.34.109;50;10.50.192.119/32;10.52.5.218;TO_eNodeB_33L860;NH;Y;5
172.26.34.109;50;10.50.192.140/32;10.52.6.46;TO_PRUEBAS_LAA;NH;Y;5
172.26.34.109;50;10.208.71.208/30;10.207.207.209;TO_NodeB_33iX842;NH;Y;5
172.26.34.18;50;10.50.104.16/29;10.52.160.10;TO_eNodeB_13L011;NH;Y;5
172.26.34.18;50;10.50.107.144/29;10.52.161.202;TO_eNodeB_23pL810_II;NH;Y;5
172.26.34.18;50;10.50.205.3/32;10.52.160.10;TO_eNodeB_13L011;NH;Y;5
172.26.34.18;50;10.50.205.115/32;10.52.161.202;TO_eNodeB_23pL810_II;NH;Y;5
172.26.34.19;50;10.50.104.104/29;10.52.160.54;TO_eNodeB_13L291;NH;Y;5
172.26.34.19;50;10.50.205.14/32;10.52.160.54;TO_eNodeB_13L291;NH;Y;5
172.26.34.110;10;10.50.224.91/32;10.52.1.106;TO_eNodeB_13L839;NH;Y;5
172.26.34.110;10;10.50.224.94/32;10.52.1.118;n/a;NH;N;5
172.26.34.110;10;10.50.224.103/32;10.52.1.154;TO_eNodeB_33T749;NH;Y;5
172.26.34.199;10;10.50.225.50/32;10.52.12.198;TO_eNodeB_13L346;NH;Y;5
172.26.34.199;50;10.50.9.136/29;10.52.16.198;TO_eNodeB_13L346;NH;Y;5
172.26.34.199;50;10.50.193.50/32;10.52.16.198;TO_eNodeB_13L346;NH;Y;5
172.26.34.199;50;10.208.59.168/29;10.208.85.214;TO_NodeB_13D346;NH;Y;5
172.26.34.110;50;10.50.2.208/29;10.52.5.106;TO_eNodeB_13L839;NH;Y;5
172.26.34.110;50;10.50.2.232/29;10.52.5.118;n/a;NH;N;5
172.26.34.110;50;10.50.3.48/29;10.52.5.154;TO_eNodeB_33T749;NH;Y;5
172.26.34.110;50;10.50.192.91/32;10.52.5.106;TO_eNodeB_13L839;NH;Y;5
172.26.34.110;50;10.50.192.94/32;10.52.5.118;n/a;NH;N;5
172.26.34.110;50;10.50.192.103/32;10.52.5.154;TO_eNodeB_33T749;NH;Y;5
172.26.34.110;50;10.208.70.144/30;10.207.206.145;TO_NodeB_13W839;NH;Y;5
172.26.34.110;50;10.208.70.148/30;10.207.206.149;TO_NodeB_13X839;NH;Y;5
172.26.34.197;10;10.50.224.62/32;10.52.0.246;TO_eNodeB_13L163;NH;Y;5
172.26.34.197;50;10.50.1.232/29;10.52.4.246;TO_eNodeB_13L163;NH;Y;5
172.26.34.197;50;10.50.192.62/32;10.52.4.246;TO_eNodeB_13L163;NH;Y;5
172.26.34.197;50;10.208.68.176/30;10.207.204.177;TO_NodeB_13W163;NH;Y;5
172.26.34.197;50;10.208.69.100/30;10.207.205.101;TO_NodeB_13X163;NH;Y;5
172.26.34.201;50;10.208.68.104/30;10.207.204.105;n/a;NH;N;5
172.26.34.196;10;10.50.224.63/32;10.52.0.250;TO_eNodeB_13L673;NH;Y;5
172.26.34.196;50;10.50.1.240/29;10.52.4.250;TO_eNodeB_13L673;NH;Y;5
172.26.34.196;50;10.50.192.63/32;10.52.4.250;TO_eNodeB_13L673;NH;Y;5
172.26.34.196;50;10.208.68.180/30;10.207.204.181;TO_NodeB_13W673;NH;Y;5
172.26.34.196;50;10.208.69.104/30;10.207.205.105;TO_NodeB_13X673;NH;Y;5
172.26.34.184;10;10.50.224.68/32;10.52.1.14;TO_eNodeB_23iL607;NH;Y;5
172.26.34.184;10;10.50.224.69/32;10.52.1.18;TO_eNodeB_33iL258;NH;Y;5
172.26.34.184;10;10.50.224.70/32;10.52.1.22;TO_eNodeB_33iL259;NH;Y;5
172.26.34.184;10;10.50.224.77/32;10.52.1.50;n/a;NH;N;5
172.26.34.184;10;10.50.224.97/32;10.52.1.130;TO_eNodeB_SAEK001;NH;Y;5
172.26.34.198;10;10.50.224.60/32;10.52.0.238;TO_eNodeB_23L104;NH;Y;5
172.26.34.194;10;10.50.224.49/32;10.52.0.194;TO_eNodeB_23iL391;NH;Y;5
172.26.34.198;50;10.50.1.216/29;10.52.4.238;TO_eNodeB_23L104;NH;Y;5
172.26.34.194;10;10.50.224.52/32;10.52.0.206;TO_eNodeB_13iL931;NH;Y;5
172.26.34.198;50;10.50.192.60/32;10.52.4.238;TO_eNodeB_23L104;NH;Y;5
172.26.34.194;10;10.50.224.53/32;10.52.0.210;TO_eNodeB_13iL931A;NH;Y;5
172.26.34.198;50;10.208.70.52/30;10.207.206.53;TO_NodeB_23D104;NH;Y;5
172.26.34.172;50;10.208.70.100/30;10.207.206.101;TO_NodeB_13iX015;NH;Y;5
172.26.34.194;50;10.50.1.128/29;10.52.4.194;TO_eNodeB_23iL391;NH;Y;5
172.26.34.184;50;10.50.2.24/29;10.52.5.14;TO_eNodeB_23iL607;NH;Y;5
172.26.34.194;50;10.50.1.152/29;10.52.4.206;TO_eNodeB_13iL931;NH;Y;5
172.26.34.184;50;10.50.2.32/29;10.52.5.18;TO_eNodeB_33iL258;NH;Y;5
172.26.34.194;50;10.50.1.160/29;10.52.4.210;TO_eNodeB_13iL931A;NH;Y;5
172.26.34.184;50;10.50.2.40/29;10.52.5.22;TO_eNodeB_33iL259;NH;Y;5
172.26.34.194;50;10.50.192.49/32;10.52.4.194;TO_eNodeB_23iL391;NH;Y;5
172.26.34.184;50;10.50.2.96/29;10.52.5.50;n/a;NH;N;5
172.26.34.194;50;10.50.192.52/32;10.52.4.206;TO_eNodeB_13iL931;NH;Y;5
172.26.34.184;50;10.50.3.0/29;10.52.5.130;TO_eNodeB_SAEK001;NH;Y;5
172.26.34.194;50;10.50.192.53/32;10.52.4.210;TO_eNodeB_13iL931A;NH;Y;5
172.26.34.184;50;10.50.192.68/32;10.52.5.14;TO_eNodeB_23iL607;NH;Y;5
172.26.34.194;50;10.208.69.152/30;10.207.205.153;TO_NodeB_13iX391;NH;Y;5
172.26.34.184;50;10.50.192.69/32;10.52.5.18;TO_eNodeB_33iL258;NH;Y;5
172.26.34.194;50;10.208.69.160/30;10.207.205.161;TO_NodeB_23iX391;NH;Y;5
172.26.34.184;50;10.50.192.70/32;10.52.5.22;TO_eNodeB_33iL259;NH;Y;5
172.26.34.184;50;10.50.192.77/32;10.52.5.50;n/a;NH;N;5
172.26.34.184;50;10.50.192.97/32;10.52.5.130;TO_eNodeB_SAEK001;NH;Y;5
172.26.34.184;50;10.208.69.68/30;10.207.205.69;TO_NodeB_23iW607;NH;Y;5
172.26.34.184;50;10.208.69.72/30;10.207.205.73;TO_NodeB_33iW258;NH;Y;5
172.26.34.184;50;10.208.70.24/30;10.207.206.25;TO_NodeB_23iX607;NH;Y;5
172.26.34.184;50;10.208.70.28/30;10.207.206.29;TO_NodeB_33iX258;NH;Y;5
172.26.34.184;50;10.208.70.124/30;10.207.206.125;TO_NodeB_SAED001;NH;Y;5
172.26.34.208;10;10.50.237.22/32;10.52.156.86;TO_eNodeB_13L349;NH;Y;5
172.26.34.208;50;10.50.104.168/29;10.52.160.86;TO_eNodeB_13L349;NH;Y;5
172.26.34.208;50;10.50.205.22/32;10.52.160.86;TO_eNodeB_13L349;NH;Y;5
172.26.34.118;10;10.50.224.117/32;10.52.1.210;TO_eNodeB_33iK848;NH;Y;5
172.26.34.20;10;10.50.237.59/32;10.52.156.234;TO_eNodeB_LTE_LOCAL;NH;Y;5
172.26.34.20;10;10.50.237.127/32;10.52.157.250;TO_eNodeB_33pL185;NH;Y;5
172.26.34.118;50;10.50.3.160/29;10.52.5.210;TO_eNodeB_33iK848;NH;Y;5
172.26.34.118;50;10.50.192.117/32;10.52.5.210;TO_eNodeB_33iK848;NH;Y;5
172.26.34.118;50;10.208.71.248/30;10.207.207.249;TO_NodeB_33iD848;NH;Y;5
172.26.34.20;50;10.50.105.208/29;10.52.160.234;TO_eNodeB_LTE_LOCAL;NH;Y;5
172.26.34.20;50;10.50.107.240/29;10.52.161.250;TO_eNodeB_33pL185;NH;Y;5
172.26.34.20;50;10.50.205.59/32;10.52.160.234;TO_eNodeB_LTE_LOCAL;NH;Y;5
172.26.34.20;50;10.50.205.127/32;10.52.161.250;TO_eNodeB_33pL185;NH;Y;5
172.26.34.206;10;10.50.224.113/32;10.52.1.194;TO_eNodeB_13L006;NH;Y;5
172.26.34.21;10;10.50.237.6/32;10.52.156.22;TO_eNodeB_13L072;NH;Y;5
172.26.34.206;50;10.50.3.128/29;10.52.5.194;TO_eNodeB_13L006;NH;Y;5
172.26.34.206;50;10.50.192.113/32;10.52.5.194;TO_eNodeB_13L006;NH;Y;5
172.26.34.206;50;10.208.68.168/30;10.207.204.169;TO_NodeB_13W006;NH;Y;5
172.26.34.212;10;10.50.237.26/32;10.52.156.102;TO_eNodeB_13L360;NH;Y;5
172.26.34.21;50;10.50.104.40/29;10.52.160.22;TO_eNodeB_13L072;NH;Y;5
172.26.34.21;50;10.50.205.6/32;10.52.160.22;TO_eNodeB_13L072;NH;Y;5
172.26.34.213;10;10.50.237.35/32;10.52.156.138;TO_eNodeB_13L375;NH;Y;5
172.26.34.212;50;10.50.104.200/29;10.52.160.102;TO_eNodeB_13L360;NH;Y;5
172.26.34.212;50;10.50.205.26/32;10.52.160.102;TO_eNodeB_13L360;NH;Y;5
172.26.34.210;10;10.50.237.50/32;10.52.156.198;TO_13L526;NH;Y;5
172.26.34.107;10;10.50.224.118/32;10.52.1.214;TO_eNodeB_13L401;NH;Y;5
172.26.34.213;50;10.50.105.16/29;10.52.160.138;TO_eNodeB_13L375;NH;Y;5
172.26.34.213;50;10.50.205.35/32;10.52.160.138;TO_eNodeB_13L375;NH;Y;5
172.26.34.210;50;10.50.105.136/29;10.52.160.198;TO_13L526;NH;Y;5
172.26.34.210;50;10.50.205.50/32;10.52.160.198;TO_13L526;NH;Y;5
172.26.34.107;50;10.50.3.168/29;10.52.5.214;TO_eNodeB_13L401;NH;Y;5
172.26.34.107;50;10.50.192.118/32;10.52.5.214;TO_eNodeB_13L401;NH;Y;5
172.26.34.107;50;10.208.71.252/30;10.207.207.253;TO_NodeB_13D401;NH;Y;5
172.26.34.211;10;10.50.237.47/32;10.52.156.186;TO_eNodeB_13L533;NH;Y;5
172.26.34.211;50;10.50.105.112/29;10.52.160.186;TO_eNodeB_13L533;NH;Y;5
172.26.34.211;50;10.50.205.47/32;10.52.160.186;TO_eNodeB_13L533;NH;Y;5
172.26.34.211;130075901;172.21.78.0/24;172.21.32.210;TO_TN_MATUCANA;NH;Y;5
172.26.34.224;10;10.50.224.12/32;10.52.0.46;TO_eNodeB_13L864;NH;Y;5
172.26.34.209;10;10.50.237.46/32;10.52.156.182;TO_eNodeB_13L527;NH;Y;5
172.26.34.223;10;10.50.224.11/32;10.52.0.42;TO_eNodeB_23L077;NH;Y;5
172.26.34.224;50;10.50.0.88/29;10.52.4.46;TO_eNodeB_13L864;NH;Y;5
172.26.34.224;50;10.50.192.12/32;10.52.4.46;TO_eNodeB_13L864;NH;Y;5
172.26.34.224;50;10.208.68.144/30;10.207.204.145;TO_NodeB_13W864;NH;Y;5
172.26.34.209;50;10.50.105.104/29;10.52.160.182;TO_eNodeB_13L527;NH;Y;5
172.26.34.209;50;10.50.205.46/32;10.52.160.182;TO_eNodeB_13L527;NH;Y;5
172.26.34.22;10;10.50.237.64/32;10.52.156.254;TO_eNodeB_23L025;NH;Y;5
172.26.34.226;10;10.50.224.18/32;10.52.0.70;TO_eNodeB_13L965;NH;Y;5
172.26.34.223;50;10.50.0.80/29;10.52.4.42;TO_eNodeB_23L077;NH;Y;5
172.26.34.223;50;10.50.192.11/32;10.52.4.42;TO_eNodeB_23L077;NH;Y;5
172.26.34.223;50;10.208.68.248/30;10.207.204.249;TO_NodeB_13iW398;NH;Y;5
172.26.34.223;50;10.208.68.252/30;10.207.204.253;TO_NodeB_13iW399;NH;Y;5
172.26.34.223;50;10.208.69.0/30;10.207.205.1;TO_NodeB_13iW401;NH;Y;5
172.26.34.223;50;10.208.69.8/30;10.207.205.9;TO_NodeB_13iW404;NH;Y;5
172.26.34.223;50;10.208.69.204/30;10.207.205.205;TO_NodeB_13iX398;NH;Y;5
172.26.34.22;50;10.50.105.248/29;10.52.160.254;TO_eNodeB_23L025;NH;Y;5
172.26.34.223;50;10.208.70.80/30;10.207.206.81;TO_NodeB_23D077;NH;Y;5
172.26.34.22;50;10.50.205.64/32;10.52.160.254;TO_eNodeB_23L025;NH;Y;5
172.26.34.226;50;10.50.0.136/29;10.52.4.70;TO_eNodeB_13L965;NH;Y;5
