172.26.36.49;50;TO_eNodeB_13iL150;10.52.41.165;30;1/1/1;50;Up;Up;10.52.41.164
172.26.36.49;50;TO_eNodeB_33K622;10.52.41.209;30;1/1/8;54;Up;Up;10.52.41.208
172.26.36.49;50;TO_eNodeB_33iL362;10.52.41.169;30;1/1/2;51;Up;Up;10.52.41.168
172.26.36.49;50;TO_eNodeB_33iL363;10.52.41.173;30;1/1/3;52;Up;Up;10.52.41.172
172.26.36.49;50;TO_eNodeB_33iL364;10.52.41.177;30;1/1/4;53;Up;Up;10.52.41.176
172.26.36.85;10;TO_eNodeB_13L854;10.52.37.157;30;1/1/3;10;Up;Up;10.52.37.156
172.26.36.85;50;TO_eNodeB_13L854;10.52.41.157;30;1/1/3;50;Up;Up;10.52.41.156
172.26.36.49;100;TO_NodeB_13iX150;10.208.38.189;30;1/1/10;1300;Up;Up;10.208.38.188
172.26.36.49;100;TO_NodeB_33D622;10.208.39.105;30;1/1/7;1303;Up;Up;10.208.39.104
172.26.36.49;100;TO_NodeB_33iX362;10.208.38.245;30;1/1/11;1301;Up;Up;10.208.38.244
172.26.36.49;100;TO_NodeB_33iX363;10.208.38.249;30;1/1/12;1302;Up;Up;10.208.38.248
172.26.37.10;10;TO_eNodeB_13L787;10.52.120.161;30;1/1/7;10;Up;Up;10.52.120.160
172.26.37.10;50;TO_eNodeB_13L787;10.52.124.161;30;1/1/7;50;Up;Up;10.52.124.160
172.26.36.8;10;TO_eNodeB_13L543;10.52.36.77;30;1/1/7;10;Up;Up;10.52.36.76
172.26.36.8;50;TO_BTS_2G_13_543;10.49.20.49;30;1/1/5;1200;Up;Up;10.49.20.48
172.26.36.8;50;TO_eNodeB_13L543;10.52.40.77;30;1/1/7;50;Up;Up;10.52.40.76
172.26.37.11;10;TO_eNodeB_13L791;10.52.121.73;30;1/1/7;10;Up;Up;10.52.121.72
172.26.36.8;200;TO_BTS_13_543;10.48.20.49;30;1/1/5;2100;Up;Up;10.48.20.48
172.26.37.11;50;TO_eNodeB_13L791;10.52.125.73;30;1/1/7;50;Up;Up;10.52.125.72
172.26.37.123;10;TO_eNodeB_33L008;10.52.110.189;30;1/1/3;10;Up;Up;10.52.110.188
172.26.37.123;50;TO_eNodeB_33L008;10.52.114.189;30;1/1/3;50;Up;Up;10.52.114.188
172.26.37.125;10;TO_eNodeB_23K311;10.52.121.1;30;1/1/3;10;Up;Up;10.52.121.0
172.26.37.125;50;TO_eNodeB_23K311;10.52.125.1;30;1/1/3;50;Up;Up;10.52.125.0
172.26.37.126;10;TO_eNodeB_23L044;10.52.109.165;30;1/1/7;10;Up;Up;10.52.109.164
172.26.37.126;50;TO_NodeB_23D044;10.208.65.186;30;1/1/5;1400;Up;Up;10.208.65.184
172.26.37.126;50;TO_NodeB_23X044;10.208.65.198;30;1/1/6;1401;Up;Up;10.208.65.196
172.26.37.126;50;TO_eNodeB_23L044;10.52.113.165;30;1/1/7;50;Up;Up;10.52.113.164
172.26.37.127;10;TO_eNodeB_13L802;10.52.120.169;30;1/1/7;10;Up;Up;10.52.120.168
172.26.37.187;10;TO_eNodeB_23L574;10.52.60.241;30;1/2/1;10;Up;Up;10.52.60.240
172.26.37.127;10;TO_eNodeB_13L802A;10.52.120.241;30;1/1/7;11;Up;Up;10.52.120.240
172.26.37.126;100;TO_NodeB_23D044;10.207.193.185;30;1/1/5;1300;Up;Up;10.207.193.184
172.26.37.126;100;TO_NodeB_23X044;10.207.193.197;30;1/1/6;1301;Up;Up;10.207.193.196
172.26.37.187;50;TO_eNodeB_23L574;10.52.64.241;30;1/2/1;50;Up;Up;10.52.64.240
172.26.37.127;50;TO_eNodeB_13L802;10.52.124.169;30;1/1/7;50;Up;Up;10.52.124.168
172.26.37.127;50;TO_eNodeB_13L802A;10.52.124.241;30;1/1/7;51;Up;Up;10.52.124.240
172.26.37.12;10;TO_eNodeB_13L0836;10.52.120.189;30;1/1/7;10;Up;Up;10.52.120.188
172.26.37.12;10;TO_eNodeB_23pL447;10.52.122.49;30;1/1/6;11;Up;Up;10.52.122.48
172.26.37.12;50;TO_eNodeB_13L670;10.52.124.189;30;1/1/7;50;Up;Up;10.52.124.188
172.26.37.12;50;TO_eNodeB_23pL447;10.52.126.49;30;1/1/6;51;Up;Up;10.52.126.48
172.26.37.16;10;TO_eNodeB_13L150;10.52.120.25;30;1/1/7;10;Up;Up;10.52.120.24
172.26.37.16;50;TO_eNodeB_13L150;10.52.124.25;30;1/1/7;50;Up;Up;10.52.124.24
172.26.37.17;10;TO_eNodeB_13L449;10.52.120.49;30;1/1/7;10;Up;Up;10.52.120.48
172.26.37.17;50;TO_eNodeB_13L449;10.52.124.49;30;1/1/7;50;Up;Up;10.52.124.48
172.26.37.13;10;TO_eNodeB_13N783;10.52.120.157;30;1/1/7;10;Up;Up;10.52.120.156
172.26.37.14;10;TO_eNodeB_13K976;10.52.120.221;30;1/1/3;10;Up;Up;10.52.120.220
172.26.37.13;10;TO_eNodeB_13pL276;10.52.122.101;30;1/1/3;11;Up;Down;10.52.122.100
172.26.37.14;50;TO_BTS_13_976;10.49.12.13;30;1/1/12;1200;Up;Up;10.49.12.12
172.26.37.13;50;TO_eNodeB_13N783;10.52.124.157;30;1/1/7;50;Up;Up;10.52.124.156
172.26.37.14;50;TO_eNodeB_13K976;10.52.124.221;30;1/1/3;50;Up;Up;10.52.124.220
172.26.37.13;50;TO_eNodeB_13pL276;10.52.126.101;30;1/1/3;51;Up;Down;10.52.126.100
172.26.37.13;2000;TO_EATON_POWER;10.21.46.181;30;1/1/4;N/A;Up;Down;10.21.46.180
172.26.37.14;200;TO_BTS_13_976;10.48.12.13;30;1/1/12;2100;Up;Up;10.48.12.12
172.26.37.15;10;TO_eNodeB_13L871;10.52.120.205;30;1/1/7;10;Up;Up;10.52.120.204
172.26.37.15;50;TO_eNodeB_13L871;10.52.124.205;30;1/1/7;50;Up;Up;10.52.124.204
172.26.37.18;10;TO_eNodeB_13L509;10.52.120.57;30;1/1/6;10;Up;Up;10.52.120.56
172.26.37.18;50;TO_eNodeB_13L509;10.52.124.57;30;1/1/6;50;Up;Up;10.52.124.56
172.26.37.18;2000;TO_EATON_POWER;10.21.46.121;30;1/1/4;N/A;Up;Down;10.21.46.120
172.26.37.189;10;TO_eNodeB_13L657;10.52.121.177;30;1/1/7;10;Up;Up;10.52.121.176
172.26.37.189;50;TO_eNodeB_13L657;10.52.125.177;30;1/1/7;50;Up;Up;10.52.125.176
172.26.37.19;10;TO_eNodeB_13L085;10.52.120.9;30;1/1/7;10;Up;Up;10.52.120.8
172.26.35.141;10;TO_eNodeB_13L071;10.52.61.149;30;1/1/3;10;Up;Up;10.52.61.148
172.26.37.19;50;TO_eNodeB_13L085;10.52.124.9;30;1/1/7;50;Up;Up;10.52.124.8
172.26.35.141;50;TO_eNodeB_13L071;10.52.65.149;30;1/1/3;50;Up;Up;10.52.65.148
172.26.37.20;10;TO_eNodeB_13L959;10.52.120.213;30;1/1/7;10;Up;Up;10.52.120.212
172.26.37.20;50;TO_eNodeB_13L959;10.52.124.213;30;1/1/7;50;Up;Up;10.52.124.212
172.26.37.23;10;TO_eNodeB_13L759;10.52.120.145;30;1/1/7;10;Up;Up;10.52.120.144
172.26.37.23;50;TO_NodeB_13W759;10.208.64.30;30;1/1/5;1400;Up;Up;10.208.64.28
172.26.37.23;50;TO_NodeB_13X759;10.208.64.50;30;1/1/5;1401;Up;Up;10.208.64.48
172.26.37.23;50;TO_eNodeB_13L759;10.52.124.145;30;1/1/7;50;Up;Up;10.52.124.144
172.26.37.24;10;TO_eNodeB_13K971;10.52.120.217;30;1/1/7;10;Up;Up;10.52.120.216
172.26.37.21;10;TO_eNodeB_13K842;10.52.122.73;30;1/1/7;10;Up;Up;10.52.122.72
172.26.37.24;50;TO_eNodeB_13K971;10.52.124.217;30;1/1/7;50;Up;Up;10.52.124.216
172.26.37.190;10;TO_eNodeB_13028;10.52.60.17;30;1/1/7;10;Up;Up;10.52.60.16
172.26.37.21;50;TO_eNodeB_13K842;10.52.126.73;30;1/1/7;50;Up;Up;10.52.126.72
172.26.37.23;100;TO_NodeB_13W759;10.207.192.29;30;1/1/5;1300;Up;Up;10.207.192.28
172.26.37.191;10;TO_eNodeB_13L798;10.52.60.121;30;1/1/4;10;Up;Up;10.52.60.120
172.26.37.23;100;TO_NodeB_13X759;10.207.192.49;30;1/1/5;1301;Up;Up;10.207.192.48
172.26.37.190;50;TO_eNodeB_13028;10.52.64.17;30;1/1/7;50;Up;Up;10.52.64.16
172.26.37.191;50;TO_eNodeB_13L798;10.52.64.121;30;1/1/4;50;Up;Up;10.52.64.120
172.26.37.191;2000;TO_EATON_POWER;10.21.46.185;30;1/1/11;N/A;Up;Down;10.21.46.184
172.26.37.22;10;TO_eNodeB_13L230;10.52.120.29;30;1/1/7;10;Up;Up;10.52.120.28
172.26.37.22;50;TO_BTS_13_230;10.49.12.17;30;1/1/3;1200;Up;Up;10.49.12.16
172.26.37.22;50;TO_eNodeB_13L230;10.52.124.29;30;1/1/7;50;Up;Up;10.52.124.28
172.26.37.22;200;TO_BTS_13_230;10.48.12.17;30;1/1/3;2100;Up;Up;10.48.12.16
172.26.37.26;10;TO_eNodeB_13L120;10.52.120.21;30;1/1/7;10;Up;Up;10.52.120.20
172.26.37.26;50;TO_eNodeB_13L120;10.52.124.21;30;1/1/7;50;Up;Up;10.52.124.20
172.26.37.27;10;TO_eNodeB_13K435;10.52.120.41;30;1/1/7;10;Up;Up;10.52.120.40
172.26.37.28;10;TO_eNodeB_13L041;10.52.120.5;30;1/1/7;10;Up;Up;10.52.120.4
172.26.37.27;50;TO_eNodeB_13K435;10.52.124.41;30;1/1/7;50;Up;Up;10.52.124.40
172.26.37.28;50;TO_eNodeB_13L041;10.52.124.5;30;1/1/7;50;Up;Up;10.52.124.4
172.26.37.25;10;TO_eNodeB_13L0670;10.52.120.101;30;1/1/7;10;Up;Up;10.52.120.100
172.26.37.25;10;TO_eNodeB_23pL697;10.52.122.109;30;1/1/6;11;Up;Up;10.52.122.108
172.26.37.29;10;TO_eNodeB_13K404;10.52.120.37;30;1/1/7;10;Up;Up;10.52.120.36
172.26.37.25;50;TO_eNodeB_13L670;10.52.124.101;30;1/1/7;50;Up;Up;10.52.124.100
172.26.37.25;50;TO_eNodeB_23pL697;10.52.126.109;30;1/1/6;51;Up;Up;10.52.126.108
172.26.37.29;50;TO_eNodeB_13K404;10.52.124.37;30;1/1/7;50;Up;Up;10.52.124.36
172.26.37.25;2000;TO_EATON_POWER;10.21.46.169;30;1/1/4;N/A;Up;Down;10.21.46.168
172.26.37.32;10;TO_eNodeB_13L512;10.52.120.61;30;1/1/6;10;Up;Up;10.52.120.60
172.26.37.34;10;TO_eNodeB_13L754;10.52.120.141;30;1/1/7;10;Up;Up;10.52.120.140
172.26.37.32;50;TO_eNodeB_13L512;10.52.124.61;30;1/1/6;50;Up;Up;10.52.124.60
172.26.37.34;50;TO_eNodeB_13L754;10.52.124.141;30;1/1/7;50;Up;Up;10.52.124.140
172.26.37.30;10;TO_eNodeB_13L832;10.52.120.185;30;1/1/7;10;Up;Up;10.52.120.184
172.26.37.30;50;TO_eNodeB_13L832;10.52.124.185;30;1/1/7;50;Up;Up;10.52.124.184
172.26.37.40;10;TO_eNodeB_13iL284;10.52.122.141;30;1/1/3;10;Up;Down;10.52.122.140
172.26.37.40;50;TO_eNodeB_13iL284;10.52.126.141;30;1/1/3;50;Up;Down;10.52.126.140
172.26.37.31;10;TO_eNodeB_13L621;10.52.120.89;30;1/1/4;10;Up;Up;10.52.120.88
172.26.37.31;50;TO_BTS_2G_13_621;10.49.12.81;30;1/1/5;1200;Up;Up;10.49.12.80
172.26.37.31;50;TO_eNodeB_13L621;10.52.124.89;30;1/1/4;50;Up;Up;10.52.124.88
172.26.37.31;200;TO_BTS_13_621;10.48.12.81;30;1/1/5;2100;Up;Up;10.48.12.80
172.26.37.38;10;TO_eNodeB_13K869;10.52.121.33;30;1/1/7;10;Up;Down;10.52.121.32
172.26.37.38;50;TO_eNodeB_13K869;10.52.125.33;30;1/1/7;50;Up;Down;10.52.125.32
172.26.37.35;10;TO_eNodeB_13L730;10.52.120.117;30;1/1/7;10;Up;Up;10.52.120.116
172.26.37.35;50;TO_BTS_2G_13_730;10.49.12.93;30;1/1/5;1200;Up;Up;10.49.12.92
172.26.37.35;50;TO_eNodeB_13L730;10.52.124.117;30;1/1/7;50;Up;Up;10.52.124.116
172.26.37.80;10;TO_eNodeB_23L687;10.52.180.241;30;1/1/7;10;Up;Up;10.52.180.240
172.26.37.102;50;TO_NodeB_23D642;10.208.65.114;30;1/1/9;1400;Up;Up;10.208.65.112
172.26.37.35;200;TO_BTS_13_730;10.48.12.93;30;1/1/5;2100;Up;Up;10.48.12.92
172.26.37.80;50;TO_eNodeB_23L687;10.52.184.241;30;1/1/7;50;Up;Up;10.52.184.240
172.26.37.102;100;TO_NodeB_23D642;10.207.193.113;30;1/1/9;1300;Up;Up;10.207.193.112
172.26.35.78;10;TO_eNodeB_13L116;10.52.121.237;30;1/1/3;10;Up;Up;10.52.121.236
172.26.35.78;50;TO_eNodeB_13L116;10.52.125.237;30;1/1/3;50;Up;Up;10.52.125.236
172.26.37.101;10;TO_eNodeB_23K584;10.52.121.209;30;1/1/3;10;Up;Up;10.52.121.208
172.26.37.101;50;TO_eNodeB_23K584;10.52.125.209;30;1/1/3;50;Up;Up;10.52.125.208
172.26.37.36;10;TO_eNodeB_13L736;10.52.120.125;30;1/1/7;10;Up;Up;10.52.120.124
172.26.37.37;10;TO_eNodeB_13L094;10.52.120.17;30;1/1/7;10;Up;Up;10.52.120.16
172.26.37.36;10;TO_eNodeB_13N736;10.52.121.153;30;1/1/4;10;Up;Up;10.52.121.152
172.26.37.111;10;TO_eNodeB_23L428;10.52.122.33;30;1/1/3;10;Up;Up;10.52.122.32
172.26.37.37;10;TO_eNodeB_23pL904;10.52.122.121;30;1/1/3;11;Up;Up;10.52.122.120
172.26.37.111;50;TO_eNodeB_23L428;10.52.126.33;30;1/1/3;50;Up;Up;10.52.126.32
172.26.37.113;10;TO_eNodeB_23L640;10.52.122.1;30;1/1/3;10;Up;Up;10.52.122.0
172.26.37.36;50;TO_eNodeB_13L736;10.52.124.125;30;1/1/7;50;Up;Up;10.52.124.124
172.26.37.37;50;TO_NodeB_23pL904;10.52.126.121;30;1/1/3;51;Up;Up;10.52.126.120
172.26.37.39;10;TO_eNodeB_13L743;10.52.120.129;30;1/1/7;10;Up;Up;10.52.120.128
172.26.37.45;10;TO_eNodeB_13L992;10.52.120.225;30;1/1/7;10;Up;Up;10.52.120.224
172.26.37.36;50;TO_eNodeB_13N736;10.52.125.153;30;1/1/4;50;Up;Up;10.52.125.152
172.26.37.37;50;TO_eNodeB_13L094;10.52.124.17;30;1/1/7;50;Up;Up;10.52.124.16
172.26.37.39;10;TO_eNodeB_23pL904_II;10.52.122.125;30;1/1/3;11;Up;Up;10.52.122.124
172.26.37.113;50;TO_eNodeB_23L640;10.52.126.1;30;1/1/3;50;Up;Up;10.52.126.0
172.26.37.45;50;TO_NodeB_13W992;10.208.64.18;30;1/1/5;1400;Up;Up;10.208.64.16
172.26.37.45;50;TO_NodeB_13X992;10.208.64.38;30;1/1/5;1401;Up;Up;10.208.64.36
172.26.37.45;50;TO_eNodeB_13L992;10.52.124.225;30;1/1/7;50;Up;Up;10.52.124.224
172.26.37.39;50;TO_NodeB_23pL904_II;10.52.126.125;30;1/1/3;51;Up;Up;10.52.126.124
172.26.37.39;50;TO_eNodeB_13L743;10.52.124.129;30;1/1/7;50;Up;Up;10.52.124.128
172.26.37.47;10;TO_eNodeB_13N761;10.52.120.153;30;1/1/7;10;Up;Up;10.52.120.152
172.26.37.47;50;TO_eNodeB_13N761;10.52.124.153;30;1/1/7;50;Up;Up;10.52.124.152
172.26.37.45;100;TO_NodeB_13W992;10.207.192.17;30;1/1/5;1300;Up;Up;10.207.192.16
172.26.37.45;100;TO_NodeB_13X992;10.207.192.37;30;1/1/5;1301;Up;Up;10.207.192.36
172.26.37.112;10;TO_eNodeB_33L060;10.52.122.53;30;1/1/3;10;Up;Up;10.52.122.52
172.26.37.49;10;TO_eNodeB_13L746;10.52.120.133;30;1/1/7;10;Up;Up;10.52.120.132
172.26.37.112;50;TO_eNodeB_33L060;10.52.126.53;30;1/1/3;50;Up;Up;10.52.126.52
172.26.37.49;50;TO_NodeB_13W746;10.208.64.26;30;1/1/5;1400;Up;Up;10.208.64.24
172.26.37.49;50;TO_NodeB_13X746;10.208.64.46;30;1/1/5;1401;Up;Up;10.208.64.44
172.26.37.49;50;TO_eNodeB_13L746;10.52.124.133;30;1/1/7;50;Up;Up;10.52.124.132
172.26.37.114;10;TO_eNodeB_23L639;10.52.122.37;30;1/1/3;10;Up;Up;10.52.122.36
172.26.37.114;50;TO_eNodeB_23L639;10.52.126.37;30;1/1/3;50;Up;Up;10.52.126.36
172.26.37.49;100;TO_NodeB_13W746;10.207.192.25;30;1/1/5;1300;Up;Up;10.207.192.24
172.26.37.49;100;TO_NodeB_13X746;10.207.192.45;30;1/1/5;1301;Up;Up;10.207.192.44
172.26.37.109;10;TO_eNodeB_23K069;10.52.120.229;30;1/1/3;10;Up;Up;10.52.120.228
172.26.37.109;50;TO_NodeB_23W069;10.208.64.62;30;1/1/4;1400;Up;Up;10.208.64.60
172.26.37.109;50;TO_NodeB_23X069;10.208.64.66;30;1/1/4;1401;Up;Up;10.208.64.64
172.26.37.109;50;TO_eNodeB_23K069;10.52.124.229;30;1/1/3;50;Up;Up;10.52.124.228
172.26.37.41;10;TO_eNodeB_13L726;10.52.120.109;30;1/1/7;10;Up;Up;10.52.120.108
172.26.37.48;10;TO_eNodeB_13060;10.52.120.13;30;1/1/7;10;Up;Up;10.52.120.12
172.26.37.41;50;TO_eNodeB_13L726;10.52.124.109;30;1/1/7;50;Up;Up;10.52.124.108
172.26.37.48;50;TO_eNodeB_13L060;10.52.124.13;30;1/1/7;50;Up;Up;10.52.124.12
172.26.37.85;10;TO_eNodeB_33L855;10.52.122.85;30;1/1/3;10;Up;Up;10.52.122.84
172.26.37.48;1400;TO_TN_GRAN_AVENIDA_13060;172.21.32.141;29;1/1/3;N/A;Up;Down;172.21.32.136
172.26.37.109;100;TO_NodeB_23W069;10.207.192.61;30;1/1/4;1300;Up;Up;10.207.192.60
172.26.37.109;100;TO_NodeB_23X069;10.207.192.65;30;1/1/4;1301;Up;Up;10.207.192.64
172.26.37.5;10;TO_eNodeB_13N592;10.52.120.81;30;1/1/7;10;Up;Up;10.52.120.80
172.26.37.100;10;TO_eNodeB_23K498;10.52.121.149;30;1/1/7;10;Up;Up;10.52.121.148
172.26.37.85;50;TO_eNodeB_33L855;10.52.126.85;30;1/1/3;50;Up;Up;10.52.126.84
172.26.37.50;10;TO_eNodeB_13N513;10.52.120.65;30;1/1/7;10;Up;Up;10.52.120.64
172.26.37.5;50;TO_eNodeB_13N592;10.52.124.81;30;1/1/7;50;Up;Up;10.52.124.80
172.26.37.100;50;TO_NodeB_23D498;10.208.64.190;30;1/1/5;1400;Up;Up;10.208.64.188
172.26.37.50;50;TO_NodeB_13W513;10.208.64.22;30;1/1/5;1400;Up;Up;10.208.64.20
172.26.37.100;50;TO_eNodeB_23K498;10.52.125.149;30;1/1/7;50;Up;Up;10.52.125.148
172.26.37.50;50;TO_NodeB_13X513;10.208.64.42;30;1/1/5;1401;Up;Up;10.208.64.40
172.26.37.50;50;TO_eNodeB_13N513;10.52.124.65;30;1/1/7;50;Up;Up;10.52.124.64
172.26.37.100;100;TO_NodeB_23D498;10.207.192.189;30;1/1/5;1300;Up;Up;10.207.192.188
172.26.37.51;10;TO_eNodeB_13L039;10.52.120.1;30;1/1/7;10;Up;Up;10.52.120.0
172.26.37.50;100;TO_NodeB_13W513;10.207.192.21;30;1/1/5;1300;Up;Up;10.207.192.20
172.26.37.50;100;TO_NodeB_13X513;10.207.192.41;30;1/1/5;1301;Up;Up;10.207.192.40
172.26.37.52;10;TO_eNodeB_13L735;10.52.120.121;30;1/1/7;10;Up;Up;10.52.120.120
172.26.37.51;50;TO_eNodeB_13L039;10.52.124.1;30;1/1/7;50;Up;Up;10.52.124.0
172.26.37.52;50;TO_eNodeB_13L735;10.52.124.121;30;1/1/7;50;Up;Up;10.52.124.120
172.26.37.46;10;TO_eNodeB_13L088;10.52.120.33;30;1/1/7;10;Up;Up;10.52.120.32
172.26.37.46;50;TO_BTS_13_088;10.49.12.53;30;1/1/3;1200;Up;Up;10.49.12.52
172.26.37.43;10;TO_eNodeB_13571;10.52.120.73;30;1/1/4;10;Up;Up;10.52.120.72
172.26.37.46;50;TO_eNodeB_13L088;10.52.124.33;30;1/1/7;50;Up;Up;10.52.124.32
172.26.37.55;10;TO_eNodeB_13L851;10.52.120.197;30;1/1/7;10;Up;Up;10.52.120.196
172.26.37.43;50;TO_BTS_2G_13_571;10.49.12.85;30;1/1/9;1200;Up;Up;10.49.12.84
172.26.37.43;50;TO_eNodeB_13571;10.52.124.73;30;1/1/4;50;Up;Up;10.52.124.72
172.26.37.55;50;TO_eNodeB_13L851;10.52.124.197;30;1/1/7;50;Up;Up;10.52.124.196
172.26.37.56;10;TO_eNodeB_13L729;10.52.120.113;30;1/1/7;10;Up;Up;10.52.120.112
172.26.37.46;200;TO_BTS_13_088;10.48.12.53;30;1/1/3;2100;Up;Up;10.48.12.52
172.26.37.105;10;TO_eNodeB_13L650;10.52.121.245;30;1/1/3;10;Up;Up;10.52.121.244
172.26.37.56;50;TO_eNodeB_13L729;10.52.124.113;30;1/1/7;50;Up;Up;10.52.124.112
172.26.37.43;200;TO_BTS_2G_13_571;10.48.12.85;30;1/1/9;2100;Up;Up;10.48.12.84
172.26.37.105;50;TO_eNodeB_13L650;10.52.125.245;30;1/1/3;50;Up;Up;10.52.125.244
172.26.37.46;2000;TO_EATON_POWER;10.21.50.45;30;1/1/4;N/A;Up;Up;10.21.50.44
172.26.37.43;1400;TO_TN_ERICSSON_LA_AGUADA_3571;172.21.33.9;30;1/1/10;55;Up;Up;172.21.33.8
172.26.37.61;10;TO_eNodeB_13L807;10.52.120.173;30;1/1/7;10;Up;Down;10.52.120.172
172.26.37.61;50;TO_NodeB_13W807;10.208.64.94;30;1/1/5;1400;Up;Up;10.208.64.92
172.26.37.53;10;TO_eNodeB_13L751;10.52.120.137;30;1/1/7;10;Up;Up;10.52.120.136
172.26.37.61;50;TO_NodeB_13X807;10.208.64.134;30;1/1/5;1401;Up;Up;10.208.64.132
172.26.37.61;50;TO_eNodeB_13L807;10.52.124.173;30;1/1/7;50;Up;Down;10.52.124.172
172.26.37.53;50;TO_NodeB_13W751;10.208.64.14;30;1/1/5;1400;Up;Up;10.208.64.12
172.26.37.53;50;TO_NodeB_13X751;10.208.64.34;30;1/1/6;1401;Up;Up;10.208.64.32
172.26.37.53;50;TO_eNodeB_13L751;10.52.124.137;30;1/1/7;50;Up;Up;10.52.124.136
172.26.37.54;10;TO_eNodeB_13L938;10.52.120.209;30;1/1/7;10;Up;Up;10.52.120.208
172.26.37.61;100;TO_NodeB_13W807;10.207.192.93;30;1/1/5;1300;Up;Up;10.207.192.92
172.26.37.61;100;TO_NodeB_13X807;10.207.192.133;30;1/1/5;1301;Up;Up;10.207.192.132
172.26.37.54;50;TO_eNodeB_13L938;10.52.124.209;30;1/1/7;50;Up;Up;10.52.124.208
172.26.37.53;100;TO_NodeB_13W751;10.207.192.13;30;1/1/5;1300;Up;Up;10.207.192.12
172.26.37.53;100;TO_NodeB_13X751;10.207.192.33;30;1/1/6;1301;Up;Up;10.207.192.32
172.26.37.66;10;TO_ENODEB_LTE_23N235;10.52.120.237;30;1/1/7;10;Up;Down;10.52.120.236
172.26.37.66;50;TO_ENODEB_LTE_23N235;10.52.124.237;30;1/1/7;50;Up;Down;10.52.124.236
172.26.37.110;10;TO_NodeB_13L076;10.52.122.9;30;1/1/3;10;Up;Up;10.52.122.8
172.26.37.106;10;TO_eNodeB_13L681;10.52.121.249;30;1/1/3;10;Up;Up;10.52.121.248
172.26.37.110;50;TO_NodeB_13L076;10.52.126.9;30;1/1/3;50;Up;Up;10.52.126.8
172.26.37.106;50;TO_eNodeB_13L681;10.52.125.249;30;1/1/3;50;Up;Up;10.52.125.248
172.26.37.64;10;TO_eNodeB_13K810;10.52.121.21;30;1/1/7;10;Up;Up;10.52.121.20
172.26.37.64;50;TO_BTS_2G_13_810;10.49.12.77;30;1/1/5;1200;Up;Up;10.49.12.76
172.26.37.64;50;TO_NodeB_13W810;10.208.64.98;30;1/1/5;1400;Up;Up;10.208.64.96
172.26.37.64;50;TO_NodeB_13X810;10.208.64.138;30;1/1/6;1401;Up;Up;10.208.64.136
172.26.37.64;50;TO_eNodeB_13K810;10.52.125.21;30;1/1/7;50;Up;Up;10.52.125.20
172.26.37.65;10;TO_eNodeB_13K803;10.52.121.9;30;1/1/7;10;Up;Up;10.52.121.8
172.26.37.65;50;TO_BTS_2G_13_803;10.49.12.37;30;1/1/5;1200;Up;Up;10.49.12.36
172.26.37.64;100;TO_NodeB_13W810;10.207.192.97;30;1/1/5;1300;Up;Up;10.207.192.96
172.26.37.65;50;TO_NodeB_13W803;10.208.64.114;30;1/1/5;1400;Up;Up;10.208.64.112
172.26.37.64;100;TO_NodeB_13X810;10.207.192.137;30;1/1/6;1301;Up;Up;10.207.192.136
172.26.37.65;50;TO_NodeB_13X803;10.208.64.150;30;1/1/6;1401;Up;Up;10.208.64.148
172.26.37.65;50;TO_eNodeB_13K803;10.52.125.9;30;1/1/7;50;Up;Up;10.52.125.8
172.26.37.62;10;TO_eNodeB_13L814;10.52.120.177;30;1/1/7;10;Up;Up;10.52.120.176
172.26.37.62;50;TO_NodeB_13W814;10.208.64.102;30;1/1/5;1400;Up;Up;10.208.64.100
172.26.37.62;50;TO_NodeB_13X814;10.208.64.142;30;1/1/6;1402;Up;Up;10.208.64.140
172.26.37.62;50;TO_eNodeB_13L814;10.52.124.177;30;1/1/7;50;Up;Up;10.52.124.176
172.26.37.64;200;TO_BTS_13_810;10.48.12.77;30;1/1/5;2100;Up;Up;10.48.12.76
172.26.37.63;10;TO_eNodeB_13K609;10.52.121.17;30;1/1/7;10;Up;Up;10.52.121.16
172.26.37.65;100;TO_NodeB_13W803;10.207.192.113;30;1/1/5;1300;Up;Up;10.207.192.112
172.26.37.65;100;TO_NodeB_13X803;10.207.192.149;30;1/1/6;1301;Up;Up;10.207.192.148
172.26.37.63;50;TO_eNodeB_13K609;10.52.125.17;30;1/1/7;50;Up;Up;10.52.125.16
172.26.37.62;100;TO_NodeB_13W814;10.207.192.101;30;1/1/5;1300;Up;Up;10.207.192.100
172.26.37.62;100;TO_NodeB_13X814;10.207.192.141;30;1/1/6;1302;Up;Up;10.207.192.140
172.26.37.65;200;TO_BTS_13_803;10.48.12.37;30;1/1/5;2100;Up;Up;10.48.12.36
172.26.37.68;10;TO_eNodeB_23L511;10.52.121.5;30;1/1/7;10;Up;Up;10.52.121.4
172.26.37.116;10;TO_eNodeB_13L451;10.52.122.137;30;1/1/4;10;Up;Up;10.52.122.136
172.26.37.68;50;TO_eNodeB_23L511;10.52.125.5;30;1/1/7;50;Up;Up;10.52.125.4
172.26.37.116;50;TO_NodeB_13D451;10.208.64.106;30;1/1/3;1401;Up;Up;10.208.64.104
172.26.37.116;50;TO_NodeB_13X451;10.208.64.214;30;1/1/3;1403;Up;Up;10.208.64.212
172.26.37.116;50;TO_eNodeB_13L451;10.52.126.137;30;1/1/4;50;Up;Up;10.52.126.136
172.26.37.70;10;TO_eNodeB_23L692;10.52.121.29;30;1/1/7;10;Up;Up;10.52.121.28
