172.26.44.53;SARA_PUNTA_LOBOS_CSR_06369;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;39;11:28:46.42;21.76%;205.615.648;SAM
172.26.46.1;SR7_SALVADOR_DONOSO_HR_A_05999;7750SR-7;C-13.0.R11;10.1.1.1/24;32;08:54:44.87;22.27%;993.001.472;SAM
172.26.44.52;SARA_PICHILEMU_T1_CSR_06014;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;419;21:40:47.58;6.42%;202.469.776;SAM
172.26.46.12;SARM_PLAZA_SOTOMAYOR_CSR_R2_5031;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;07:54:33.51;46.87%;211.523.200;SAM
172.26.46.143;SARA_LA_POLVORA_3_CSR_05706;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;243;16:57:58.99;4.46%;219.247.760;SAM
172.26.46.125;SARM_ZAPALLAR_CSR_05068;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:52:37.15;60.49%;212.047.488;SAM
172.26.46.126;SARM_CACHAGUA_CSR_05407;7705SAR-M;B-7.0.R9;10.1.1.1/24;312;11:24:15.44;25.64%;212.047.488;SAM
172.26.46.120;SARM_LOS_VILOS_SERENA_CSR_04320;7705SAR-M;B-7.0.R9;10.1.1.1/24;39;00:13:56.86;50.51%;209.950.240;SAM
172.26.46.127;SARM_MAITENCILLO_NT_CSR_05712;7705SAR-M;B-7.0.R9;10.1.1.1/24;80;19:23:24.18;26.54%;212.047.488;SAM
172.26.46.123;SARA_R_LOS_VILOS_LS2_CSR_04322;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;183;08:14:50.48;23.83%;225.801.648;SAM
172.26.46.128;SARM_QUILP_MANUEL_P_CSR_R1_05422;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:29:41.88;45.90%;210.998.864;SAM
172.26.46.114;SARA_LIGUA_CIUDAD_CSR_05312;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;157;18:09:24.35;65.10%;216.888.320;SAM
172.26.128.3;SR7_QUILLOTA_MR_A_05H003;7750SR-7;C-13.0.R11;10.1.1.1/24;26;08:47:05.90;86.40%;1.133.510.656;SAM
172.26.46.124;SARA_AUTO_SN_ALGARROB_CSR_05380;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;19;15:48:24.18;8.17%;202.469.776;SAM
172.26.46.129;SARM_QUILPUE_MALL_CSR_R1_05047;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:29:21.92;10.88%;211.523.200;SAM
172.26.46.13;SARM_PIEDRA_FELIZ_CSR_R3_05701;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:29:03.19;58.83%;210.998.864;SAM
172.26.47.27;SARA_QUINTERO_2_CSR_05702;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;16;19:46:57.61;17.67%;222.393.632;SAM
172.26.46.130;SARM_ACHUPALLAS1_CSR_R2_05307;7705SAR-M;B-7.0.R9;10.1.1.1/24;76;08:08:32.98;11.57%;210.998.864;SAM
172.26.44.54;SARA_CAHUIL_CSR_06307;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;423;10:43:13.72;14.20%;205.353.456;SAM
172.26.46.131;SARM_PASO_HONDO_CSR_R2_05366;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;08:17:56.41;3.80%;210.474.576;SAM
172.26.46.132;SARM_P_EL_SENDERO_CSR_R2_05761;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;08:06:05.92;56.03%;211.523.200;SAM
172.26.46.121;SARA_ARENA_CACHAGUA_CSR_05901;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;32;19:24:52.24;10.25%;220.296.384;SAM
172.26.44.57;SARM_UNIMARC_ANIBAL_P_CSR_06417;7705SAR-M;B-7.0.R9;10.1.1.1/24;228;20:13:52.29;22.29%;195.269.504;SAM
172.26.46.133;SARM_EL_RETIRO_CSR_R2_05708;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;08:32:14.33;44.21%;210.474.576;SAM
172.26.46.134;SARM_CANAL_BEAGLE_CSR_R2_05309;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;09:04:14.87;5.55%;210.474.576;SAM
172.26.46.122;SARM_CANELA_BAJA_CSR_04319;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;11:49:28.71;60.20%;209.950.240;SAM
172.26.128.11;SARM_QUILLOTA_CERRO_CSR_R1_05819;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;11:32:19.53;31.20%;207.852.992;SAM
172.26.46.135;SARM_V_ALE2_BELLOTO_CSR_R3_05040;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:28:32.46;26.66%;208.377.328;SAM
172.26.46.97;SARA_P_ANCHA_EST_CSR_R3_05416;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;322;09:10:12.27;30.97%;218.723.472;SAM
172.26.128.4;SR7_QUILLOTA_MR_B_05H003;7750SR-7;C-13.0.R11;10.1.1.1/24;26;08:33:09.25;36.94%;1.132.462.080;SAM
172.26.128.6;SARM_QUILLOTA_SUR_CSR_R2_05347;7705SAR-M;B-7.0.R9;10.1.1.1/24;262;20:25:19.09;15.38%;208.901.616;SAM
172.26.128.5;SARM_CALERA_PONIENT_CSR_R3_05341;7705SAR-M;B-7.0.R9;10.1.1.1/24;40;17:18:54.86;5.59%;206.804.368;SAM
172.26.46.136;SARM_BELLOTO_SUR_CSR_R4_05098;7705SAR-M;B-7.0.R9;10.1.1.1/24;39;21:29:32.77;22.85%;211.261.008;SAM
172.26.128.7;SAR8_QUILLOTA_CORP;7705SAR-8;B-6.2.R7;10.1.1.1/24;88;09:31:56.23;74.89%;166.899.504;SAM
172.26.46.138;SARM_PRAT_CSR_R4_05368;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:27:53.07;55.80%;211.523.200;SAM
172.26.46.139;SARM_VILLA_ALEMANA_CSR_R4_05055;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:27:39.43;7.02%;210.474.576;SAM
172.26.46.14;SARM_PLAYA_ANCHA_CSR_R3_05036;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:27:24.13;9.46%;210.998.864;SAM
172.26.128.9;SARM_BENAVIDES_CSR_R4_05942;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;11:32:39.04;50.19%;210.998.864;SAM
172.26.46.140;SARM_EL_DORADO_CSR_R5_05525;7705SAR-M;B-7.0.R9;10.1.1.1/24;116;22:35:48.23;6.48%;210.736.672;SAM
172.26.128.8;SARM_ALONSO_ZUMAETA_CSR_R5_05885;7705SAR-M;B-7.0.R9;10.1.1.1/24;164;21:21:25.70;26.00%;208.901.616;SAM
172.26.46.141;SARM_VILLA_ALEMANA_CSR_R5_05369;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:27:01.87;20.53%;211.523.200;SAM
172.26.128.12;SARM_JHONSONS_QUILL_CSR_R1_05110;7705SAR-M;B-7.0.R9;10.1.1.1/24;17;18:41:20.54;4.31%;219.125.760;SAM
172.26.46.113;SARA_OJOS_DE_AGUA_CSR_05906;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;41;20:19:16.74;14.99%;219.247.760;SAM
172.26.46.102;SARA_VALLE_CANELA_CSR_04558;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;4;13:40:10.35;15.01%;218.985.568;SAM
172.26.46.142;SARM_BELLOTO_NORTE_CSR_R5_05365;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:26:47.76;7.09%;211.523.200;SAM
172.26.128.29;SARM_QUILLOTA_CABALLE_CSR_05829;7705SAR-M;B-7.0.R9;0.0.0.0/0;75;23:22:21.39;60.31%;213.096.112;SAM
172.26.128.17;SARA_QUILLOTA_CTRO_CSR_R1_05035;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;258;22:05:20.85;8.80%;218.199.136;SAM
172.26.46.146;SARM_FRIGORIF_SALTO_CSR_R1_05765;7705SAR-M;B-7.0.R9;10.1.1.1/24;256;19:37:12.67;4.02%;211.523.200;SAM
172.26.128.31;SARA_SAN_ISIDRO_CSR_05774;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;77;20:53:18.73;33.92%;216.888.320;SAM
172.26.128.15;SARA_CAM_TRONCAL_VIEJO_CSR_05880;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;0;22:49:49.14;49.70%;220.296.384;SAM
172.26.46.147;SARM_COLMO_CSR_05362;7705SAR-M;B-7.0.R9;10.1.1.1/24;222;16:59:30.36;9.31%;210.212.384;SAM
172.26.46.148;SARM_LAS_HIGUERAS_CSR_05775;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:21:31.54;6.02%;211.523.200;SAM
172.26.128.27;SARA_CALERA_CIUDAD_CSR_05056;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;80;22:55:48.46;9.30%;218.199.136;SAM
172.26.46.243;SARA_MUS_HIST_NAVAL_CSR_R3_05512;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;98;00:24:42.46;51.77%;219.247.760;SAM
172.26.46.149;SARM_SOL_VALENCIA_CSR_R1_05968;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:22:37.28;62.10%;210.998.864;SAM
172.26.128.10;SARM_QUILL_R_60_CSR_R4_05940;7705SAR-M;B-7.0.R9;10.1.1.1/24;118;22:03:52.47;19.93%;220.174.384;SAM
172.26.46.15;SARM_ERRAZURIZ_ADUA_CSR_R3_05394;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:25:38.59;6.98%;210.474.576;SAM
172.26.128.26;SARA_DECA_CARRERA_CSR_R5_05401;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;34;21:27:44.83;2.90%;218.199.136;SAM
172.26.128.13;SARM_LIDER_QUILLOTA_CSR_R1_05758;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;11:34:50.97;6.68%;210.998.864;SAM
172.26.46.150;SARM_ECHAURREN_S_M_R29_05129;7705SAR-M;B-7.0.R9;10.1.1.1/24;312;11:38:02.69;11.49%;211.523.200;SAM
172.26.46.153;SAR8_V2_MARBELLA_05057;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;287;11:52:34.38;91.88%;755.044.928;SAM
172.26.46.151;SARM_ROSAS_PEYRONET_R29_05084;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;07:46:36.64;15.86%;210.474.576;SAM
172.26.46.154;SAR8_V2_A_MAINTECILLO_CSR_05019;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;56;10:49:27.87;93.47%;756.093.616;SAM
172.26.128.30;SARM_BOCO_CSR_05759;7705SAR-M;B-7.0.R9;0.0.0.0/0;146;18:48:25.43;12.38%;209.950.240;SAM
172.26.46.137;SARA_CONCON_IND_CSR_05325;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;20;14:44:04.11;50.27%;219.247.760;SAM
172.26.46.155;SARM_CAC_VINA_DEL_MAR_2_05i044;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:11:05.12;10.00%;210.998.864;SAM
172.26.46.156;SARM_ENJOY_VINA_DEL_MAR_05i132;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;11:34:44.55;29.02%;211.523.200;SAM
172.26.47.65;SAR8_V2_CON-CON_B_05006;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;287;11:40:52.63;96.94%;781.537.168;SAM
172.26.128.14;SARM_QUILLOTA2_CSR_05711;7705SAR-M;B-7.0.R9;10.1.1.1/24;33;18:33:11.44;21.95%;209.688.048;SAM
172.26.47.21;SARF_QUILLOTA_EL_RODEO_CSR_05932;7705SAR-F;B-6.1.R3;0.0.0.0/0;58;23:34:34.41;87.74%;272.315.616;SAM
172.26.46.117;SARM_HORCON_SUR_CSR_05831;7705SAR-M;B-7.0.R9;10.1.1.1/24;63;18:20:07.53;6.34%;227.252.560;SAM
172.26.46.16;SARM_CERRO_LARRAIN_CSR_R27_05314;7705SAR-M;B-7.0.R9;10.1.1.1/24;181;01:25:01.60;43.93%;211.523.200;SAM
172.26.47.71;SARA_MAITENCILLO_PLAYA_CSR_05910;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;22;19:09:34.85;21.56%;224.230.848;SAM
172.26.46.160;SARM_ALICAHUE_C13_CSR_05741;7705SAR-M;B-7.0.R9;10.1.1.1/24;312;11:41:46.95;7.43%;208.901.616;SAM
172.26.46.161;SARA_QUEBRADA_ALVARADO_CSR_05891;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;39;20:39:05.70;61.34%;217.150.512;SAM
172.26.46.157;SARA_S_JOSE_ALGARROBO_CSR_05996;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;279;09:55:44.14;64.49%;201.421.152;SAM
172.26.46.162;SARM_PLAZA_VINA_CSR_05018;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:11:08.06;11.34%;211.523.200;SAM
172.26.46.159;SARA_ALGARROBO_1_CSR_05379;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;75;23:11:30.95;5.15%;203.518.400;SAM
172.26.46.163;SARM_PETORCA_CSR_05337;7705SAR-M;B-7.0.R9;10.1.1.1/24;34;00:03:19.82;10.72%;208.901.616;SAM
172.26.46.118;SARA_HORCON_CSR_05375;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;287;11:17:50.55;86.05%;236.564.384;SAM
172.26.46.164;SARM_TX_PETORCA_CSR_05203;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:43:19.41;17.50%;208.901.616;SAM
172.26.46.165;SARM_NILHUE_CERRILLOS_CSR_05807;7705SAR-M;B-7.0.R9;10.1.1.1/24;41;06:25:09.57;28.38%;208.901.616;SAM
172.26.46.168;SARM_RUTA_PENA_LIMACHE_05390;7705SAR-M;B-7.0.R9;10.1.1.1/24;129;01:11:43.72;18.74%;208.639.424;SAM
172.26.46.17;SARM_C_OHIG_BAJO_R27_CSR_05813;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:25:22.82;53.29%;210.998.864;SAM
172.26.46.167;SARM_LAGUNILLAS_CSR_05376;7705SAR-M;B-7.0.R9;10.1.1.1/24;75;13:56:35.49;8.48%;187.929.136;SAM
172.26.46.173;SAR8_V2_QUEBRADA_ESCOBAR_05743;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;215;21:12:44.20;87.18%;751.374.816;SAM
172.26.47.26;SARA_CABILDO_CSR_05338;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;52;22:47:49.34;4.70%;218.199.136;SAM
172.26.46.172;SARM_RUTA_LO_OROZCO_1_CSR_05370;7705SAR-M;B-7.0.R9;10.1.1.1/24;242;23:28:39.19;7.41%;208.639.424;SAM
172.26.46.169;SARM_SAN_ANTONIO_1_CSR_05039;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;11:44:51.14;50.66%;192.123.632;SAM
172.26.46.174;SARM_COLLIGUAY_CSR_05205;7705SAR-M;B-7.0.R9;10.1.1.1/24;36;20:40:05.32;30.07%;208.901.616;SAM
172.26.46.170;SARM_YECO_CSR_05332;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;11:34:34.43;29.65%;188.715.568;SAM
172.26.46.171;SARM_PARC_EL_RISCO_CSR_05118;7705SAR-M;B-7.0.R9;10.1.1.1/24;312;10:45:56.58;14.39%;188.977.760;SAM
172.26.32.122;SAR8V2_CERRO_MILTIL_CSR_05017;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;279;10:39:06.35;91.16%;729.877.952;SAM
172.26.46.158;SARM_LAGUNAS_MOSCOSO_CSR_05994;7705SAR-M;B-7.0.R9;10.1.1.1/24;1;00:31:21.91;19.23%;211.523.200;SAM
172.26.46.18;SARM_PORVENIR_BAJO_CSR_R4_5419;7705SAR-M;B-7.0.R9;10.1.1.1/24;139;18:28:52.09;64.52%;210.998.864;SAM
172.26.46.175;SARA_COSTA_AZUL_CSR_05119;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;32;01:24:47.13;8.49%;199.323.904;SAM
172.26.46.176;SARA_LLO_LLEO_CSR_05038;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;312;11:38:24.49;12.10%;200.372.528;SAM
172.26.46.177;SARM_COLLIGUAY_2_CSR_05346;7705SAR-M;B-7.0.R9;10.1.1.1/24;322;11:15:25.53;16.80%;192.123.632;SAM
172.26.46.178;SARM_EL_BATRO_CSR_CORP_05385;7705SAR-M;B-7.0.R9;10.1.1.1/24;18;18:42:39.62;18.23%;194.220.880;SAM
172.26.46.179;SARM_PUTAENDO_CSR_05342;7705SAR-M;B-7.0.R9;10.1.1.1/24;223;09:38:57.57;13.95%;194.220.880;SAM
172.26.46.183;SARM_LAGUNA_VERDE_CSR_05707;7705SAR-M;B-7.0.R9;10.1.1.1/24;64;03:36:15.53;5.81%;213.096.112;SAM
172.26.32.111;SARA_STO_DOMINGO_CSR_05041;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;198;01:10:06.58;40.43%;201.421.152;SAM
172.26.46.180;SARM_SAN_ALFONSO_MAR_CSR_05764;7705SAR-M;B-7.0.R9;10.1.1.1/24;73;19:43:49.82;12.88%;193.958.688;SAM
172.26.46.181;SARA_RUTA_EL_TOTORAL_CSR_05117;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;279;11:43:48.73;4.60%;196.178.032;SAM
172.26.46.116;SARA_FUNDO_ATALAYA_CSR_05382;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;4;03:00:02.28;57.76%;209.023.712;SAM
172.26.46.187;SARM_LAS_CHILCAS_CSR_05386;7705SAR-M;B-7.0.R9;10.1.1.1/24;312;11:35:59.07;17.07%;208.901.616;SAM
172.26.46.182;SARM_JOSE_BOCHINCHE_CSR_05113;7705SAR-M;B-7.0.R9;10.1.1.1/24;39;20:07:01.07;18.34%;191.075.008;SAM
172.26.46.184;SARM_TUNQUEN_CSR_05383;7705SAR-M;B-7.0.R9;10.1.1.1/24;77;00:02:01.38;11.94%;193.172.256;SAM
172.26.46.189;SARM_QUINQUIMO_CSR_05389;7705SAR-M;B-7.0.R9;10.1.1.1/24;64;21:36:36.87;21.03%;208.901.616;SAM
172.26.46.185;SARM_SANTA_MARIA_CSR_05352;7705SAR-M;B-7.0.R9;10.1.1.1/24;34;23:45:26.90;62.42%;196.318.128;SAM
172.26.32.117;SARA_PLAYA_GN_CARTAGN_CSR_05183;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;210;05:26:19.25;9.02%;201.421.152;SAM
172.26.46.19;SARM_RAMON_CORDERO_CSR_R4_05816;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:25:01.32;8.19%;211.523.200;SAM
172.26.32.116;SARA_PLAYA_SN_CARLOS_CSR_05182;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;20;01:11:25.04;11.68%;204.304.832;SAM
172.26.46.186;SARM_CURIMON_CSR_05359;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;11:20:36.12;29.62%;194.220.880;SAM
172.26.46.190;SARM_RUTA_QUINTERO_CONCON1_05349;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:18:35.82;59.12%;212.047.488;SAM
172.26.46.188;SARM_BUCALEMU_1_CSR_05381;7705SAR-M;B-7.0.R9;10.1.1.1/24;17;18:10:10.65;35.48%;194.220.880;SAM
172.26.32.110;SARA_HUASOS_UNO_CSR_05120;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;183;23:56:09.79;4.73%;202.469.776;SAM
172.26.46.99;SARA_LONGOTOMA_CSR_05339;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;14;15:29:01.73;63.44%;219.247.760;SAM
172.26.46.191;SARM_FLORIN_GRANDE_CSR_05023;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;11:42:57.32;50.16%;196.318.128;SAM
172.26.46.192;SARM_SAN_ANTONIO_SAL_ORTE_05716;7705SAR-M;B-7.0.R9;10.1.1.1/24;26;15:22:05.02;29.92%;196.842.464;SAM
172.26.46.193;SARM_RUTA_DEL_SOL_CSR_05713;7705SAR-M;B-7.0.R9;10.1.1.1/24;94;21:03:29.88;6.12%;193.172.256;SAM
172.26.46.198;SARM_RUTA_QUINTERO_CONCON2_05350;7705SAR-M;B-7.0.R9;10.1.1.1/24;43;01:11:41.56;35.24%;212.571.824;SAM
172.26.46.194;SARA_R_STO_DMGO_LEYDA_CSR_05714;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;24;23:05:52.82;6.10%;204.042.736;SAM
172.26.46.199;SARM_CONCON2_MANTAGUA_05043;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:19:02.81;55.26%;213.096.112;SAM
172.26.46.195;SARM_CALLE_LARGA_CSR_05353;7705SAR-M;B-7.0.R9;10.1.1.1/24;206;05:43:06.10;8.55%;195.269.504;SAM
172.26.46.152;SARM_ADUANA_ANDES_CSR_05727;7705SAR-M;B-7.0.R9;10.1.1.1/24;9;15:59:37.63;47.67%;196.318.128;SAM
172.26.46.196;SARM_SAN_FCO_L_ANDES_CSR_05755;7705SAR-M;B-7.0.R9;10.1.1.1/24;0;00:26:58.00;13.80%;200.512.624;SAM
172.26.46.197;SARM_SANTA_FILOMENA_CSR_05756;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;11:11:02.45;28.31%;196.318.128;SAM
172.26.46.20;SARM_PLAYA_ANCHA_3_CSR_R4_05718;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:24:57.30;56.07%;210.998.864;SAM
172.26.46.201;SARF_SALVADOR_DONOSO_LR_17398;7705SAR-F;B-6.2.R7;10.1.1.1/24;90;06:17:27.39;87.30%;263.503.424;SAM
172.26.46.213;SARA_RT_PAPUDO_ZAP_CSR_05895;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;6;21:36:17.72;11.00%;220.296.384;SAM
172.26.46.200;SAR8_S.DONOSO_CORP_MR_A_17398;7705SAR-8;B-6.2.R7;10.1.1.1/24;90;06:13:17.18;38.29%;149.957.584;SAM
172.26.46.203;SARM_E_CONGRESO_CSR_CORP_05i001;7705SAR-M;B-7.0.R9;10.1.1.1/24;177;20:21:51.25;84.77%;217.567.056;SAM
172.26.46.205;SARM_CERRO_ALEGRE_CSR_CORP_05719;7705SAR-M;B-7.0.R9;10.1.1.1/24;279;10:51:22.74;4.01%;213.096.112;SAM
172.26.46.207;SARM_CAC_QUILPUE_CSR_CORP_25i012;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:57:10.85;15.50%;211.523.200;SAM
172.26.46.226;SARA_MERVAL_EST_PUER_CSR_05i241;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;96;22:03:03.21;9.66%;221.345.008;SAM
172.26.46.209;SARM_OLMUE_CENTRO_CSR_05415;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:53:41.29;32.10%;207.852.992;SAM
172.26.46.21;SARM_PLAZA_VICTORIA_CSR_R5_05049;7705SAR-M;B-7.0.R9;10.1.1.1/24;312;11:25:44.90;15.05%;211.523.200;SAM
172.26.46.210;SARM_R_LAS_PALMAS_CSR_05404;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:57:12.06;32.80%;211.523.200;SAM
172.26.46.2;SR7_SALVADOR_DONOSO_HR_B_05999;7750SR-7;C-13.0.R11;10.1.1.1/24;32;08:34:38.60;6.55%;991.952.896;SAM
172.26.46.208;SARM_CUESTA_DORMIDA_CSR_05364;7705SAR-M;B-7.0.R9;10.1.1.1/24;62;13:01:32.48;20.49%;194.220.880;SAM
172.26.46.214;SAR8v2_PLACILLA_05013;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;287;11:25:14.96;82.75%;759.239.520;SAM
172.26.46.211;SARM_CATEMU_CSR_05343;7705SAR-M;B-7.0.R9;10.1.1.1/24;41;05:28:36.86;7.73%;207.852.992;SAM
172.26.46.212;SARM_LLAYLLAY_VEGAS_CSR_05388;7705SAR-M;B-7.0.R9;10.1.1.1/24;261;16:31:17.54;48.18%;206.804.368;SAM
172.26.46.215;SARM_MONTEMAR_CSR_05061;7705SAR-M;B-7.0.R9;10.1.1.1/24;219;16:25:41.32;62.76%;210.998.864;SAM
172.26.46.216;SARM_PAPUDO_CSR_CORP_05058;7705SAR-M;B-7.0.R9;10.1.1.1/24;240;00:03:50.90;18.27%;207.590.800;SAM
172.26.46.217;SARM_OLMUE_CSR_05052;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:53:41.10;50.61%;207.852.992;SAM
172.26.46.218;SARM_TILTIL_Q_ALVARADO_CSR_13977;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:46:01.35;62.63%;208.901.616;SAM
172.26.46.145;SARA_LA_POLVORA_1_CSR_05705;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;150;19:42:02.25;62.16%;221.345.008;SAM
172.26.46.219;SARM_ROMERAL_CSR_05511;7705SAR-M;B-7.0.R9;10.1.1.1/24;11;02:42:53.93;52.96%;208.901.616;SAM
172.26.46.22;SARM_VALPO_S_DONOSO_CSR_R5_05010;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;11:24:55.37;13.37%;211.523.200;SAM
172.26.46.221;SARM_EMBALSE_LLIU_CSR_05519;7705SAR-M;B-7.0.R9;10.1.1.1/24;62;20:17:01.96;9.97%;209.950.240;SAM
172.26.46.222;SARM_CATAPILCO_CSR_05754;7705SAR-M;B-7.0.R9;10.1.1.1/24;39;01:21:26.80;44.75%;208.639.424;SAM
172.26.46.234;SARA_PAPUDO_CENTRO_CSR_05752;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;27;18:03:18.83;67.70%;217.150.512;SAM
172.26.46.225;SAR8V2_CERRO_MESTIZA_CSR_05001;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;287;11:19:08.09;94.73%;756.093.648;SAM
172.26.46.224;SARM_VINA_AV_LA_MARINA_CSR_05844;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:57:19.33;9.08%;210.998.864;SAM
172.26.46.229;SAR8V2_CORP_LA_LIGUA_05101;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;179;08:34:24.89;92.74%;745.622.000;SAM
172.26.46.227;SARM_VILLA_ALEMAN_P_BLANCA_05009;7705SAR-M;B-7.0.R9;10.1.1.1/24;287;10:57:18.90;5.59%;210.998.864;SAM
172.26.46.230;SAR8v2_LIMACHE_CORP;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;202;07:59:42.59;90.93%;771.575.120;SAM
172.26.46.220;SARA_LA_CALERA_CSR_05004;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;287;10:51:12.20;59.60%;214.004.640;SAM
172.26.46.23;SARM_PIRAMIDE557_CSR_R5_05115;7705SAR-M;B-7.0.R9;10.1.1.1/24;160;03:32:36.87;3.40%;211.523.200;SAM
172.26.46.231;SAR8v2_LIMACHE_CSR_05053;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;178;08:07:16.63;94.83%;750.850.480;SAM
