172.26.32.225;SR7_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.225;SR7_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.242;TO_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.242;TO_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.227;TO_HR_A_CONCERT_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.227;TO_HR_B_CONCERT_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.226;TO_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.226;TO_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.44;SR7_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.228;TO_CONCERT_HRA_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.44;SR7_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.228;TO_CONCERT_HRB_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.23;SR7_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.23;SR7_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.230;TO_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2084;IGP;Up;;;Up;Up
172.26.32.230;TO_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2084;IGP;Up;;;Up;Up
