172.26.33.148;239501001;master;120;true;2789;2789;0;2819;1
172.26.33.16;137181004;master;120;true;664;664;0;789;1
172.26.33.16;137181005;master;120;true;664;664;0;789;1
172.26.33.147;137221001;master;120;true;2788;2788;0;2818;1
172.26.33.147;137221002;master;120;true;2788;2788;0;2818;1
172.26.33.15;137131003;master;120;true;663;663;0;788;1
172.26.33.15;137131004;master;120;true;663;663;0;788;1
172.26.33.15;137137001;master;120;true;663;663;0;788;1
172.26.33.162;239091001;master;120;true;2834;2834;0;2835;1
172.26.33.95;233021001;master;120;true;743;743;0;868;1
172.26.33.150;233341001;master;120;true;2791;2791;0;2821;1
172.26.33.17;130151001;master;120;true;10186;10186;0;10187;1
172.26.33.17;130151002;master;120;true;10186;10186;0;10187;1
172.26.33.17;130151004;master;120;true;10186;10186;0;10187;1
172.26.33.17;130151009;master;120;true;10186;10186;0;10187;1
172.26.33.17;130151014;master;120;true;10186;10186;0;10187;1
172.26.33.17;130151015;master;120;true;10186;10186;0;10187;1
172.26.33.17;130157001;master;120;true;10186;10186;0;10187;1
172.26.33.192;136201010;master;120;true;11898;11898;0;11899;1
172.26.33.202;136201001;master;120;true;10242;10242;0;10243;1
172.26.33.202;136201002;master;120;true;10242;10242;4;10243;1
172.26.33.202;136207001;master;120;true;10242;10242;0;10243;1
172.26.33.19;137381003;master;120;true;667;667;0;792;1
172.26.33.19;137381004;master;120;true;667;667;0;792;1
172.26.33.203;130841001;master;120;true;11098;11098;0;11099;1
172.26.33.203;130841002;master;120;true;11098;11098;0;11099;1
172.26.33.203;130847001;master;120;true;11098;11098;0;11099;1
172.26.33.206;137601001;master;120;true;12494;12494;0;12495;1
172.26.33.206;137601002;master;120;true;12494;12494;0;12495;1
172.26.33.211;135401003;master;120;true;10204;10204;0;10205;1
172.26.33.211;135401004;master;120;true;10204;10204;0;10205;1
172.26.33.205;130201001;master;120;true;12036;12036;0;12037;1
172.26.33.205;130201002;master;120;true;12036;12036;0;12037;1
172.26.33.213;135301001;master;120;true;16117;16117;0;16165;1
172.26.33.213;135301002;master;120;true;16117;16117;0;16165;1
172.26.33.21;137191003;master;120;true;669;669;0;794;1
172.26.33.21;137191004;master;120;true;669;669;0;794;1
172.26.33.21;137197001;master;120;true;669;669;0;794;1
172.26.33.20;130401002;master;120;true;668;668;0;793;1
172.26.33.20;130401003;master;120;true;668;668;0;793;1
172.26.33.20;130401005;master;120;true;668;668;0;793;1
172.26.33.20;130401006;master;120;true;668;668;0;793;1
172.26.33.20;130401007;master;120;true;668;668;0;793;1
172.26.33.20;130407001;master;120;true;668;668;0;793;1
172.26.33.217;130221003;master;120;true;15081;15080;0;15081;1
172.26.33.217;130221004;master;120;true;15081;15080;0;15081;1
172.26.33.218;139541002;master;120;true;16256;16256;0;16257;1
172.26.33.218;139541003;master;120;true;16256;16256;0;16257;1
172.26.33.220;134331001;master;120;true;10830;10830;0;10831;1
172.26.33.220;134337001;master;120;true;10830;10830;0;10831;1
172.26.33.222;136161001;master;120;true;11952;11952;0;11953;1
172.26.33.222;136161002;master;120;true;11952;11952;0;11953;1
172.26.33.222;136167001;master;120;true;11952;11952;0;11953;1
172.26.33.200;139891001;master;120;true;15056;15056;0;15057;1
172.26.33.200;139891003;master;120;true;15056;15056;0;15057;1
172.26.33.200;139891007;master;120;true;15056;15056;0;15057;1
